precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA AUR-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",88,"MUNICIPIUL IAŞI",95060,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:59:41",1135,1135,0,396,375,0,21,1300,904,385,9,20,8,0,2,28,4,133,4,23,1,9,1,59,28,5,60
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ALEXANDRU CEL BUN”",86,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:24:24",1179,1179,0,534,508,0,26,1300,766,519,15,12,6,6,5,10,7,228,2,47,6,10,4,57,38,4,77
24,IAŞI,"ŞCOALA GIMNAZIALĂ ALEXENI",718,ŢIBANA,99673,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:52:40",620,620,0,225,222,0,3,700,475,197,28,0,0,2,0,20,2,135,1,1,1,1,0,29,0,0,5
24,IAŞI,"ŞCOALA GIMNAZIALĂ AL. I. CUZA",299,"ORAŞ PODU ILOAIEI",98373,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:46:18",715,715,0,260,246,0,14,800,540,249,11,6,3,2,0,18,1,144,1,4,0,4,6,42,8,0,10
24,IAŞI,"ŞCOALA GIMNAZIALĂ AL. I. CUZA",301,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:02:59",897,897,0,404,399,0,5,1000,596,372,32,5,0,2,3,30,1,235,2,7,3,6,5,46,9,0,18
24,IAŞI,"ŞCOALA GIMNAZIALĂ AL. I. CUZA",300,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:57:28",1126,1126,0,450,445,0,5,1200,750,390,60,3,0,5,0,30,3,275,0,3,4,3,4,58,0,0,2
24,IAŞI,"ŞCOALA GIMNAZIALĂ AL. I. CUZA",302,"ORAŞ PODU ILOAIEI",98373,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:12:37",1013,1013,0,502,488,0,14,1100,598,466,36,8,2,1,0,28,0,306,0,6,3,2,14,64,15,0,17
24,IAŞI,"ȘCOALA GIMNAZIALĂ AL.I. CUZA",303,"ORAŞ PODU ILOAIEI",98373,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:53:24",1609,1609,0,585,566,0,19,1800,1215,562,23,9,7,5,2,34,6,326,0,22,3,8,3,86,13,0,38
24,IAŞI,"ȘCOALA GIMNAZIALĂ AL.I.CUZA",304,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:16:18",1161,1161,0,551,533,0,18,1300,749,517,34,10,3,6,0,37,2,322,1,5,3,7,9,76,17,0,19
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODA DIN SAT ARONEANU",325,ARONEANU,95747,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:38:24",1759,1759,0,1153,1082,0,71,1900,747,1122,31,51,21,8,7,48,3,459,2,107,6,37,6,170,53,3,141
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODĂ DIN SAT DOROBANȚ",326,ARONEANU,95747,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:01:41",1272,1272,0,711,681,0,30,1400,689,665,46,22,14,4,2,45,1,307,5,28,3,14,8,115,16,5,76
24,IAŞI,"ȘCOALA GIMNAZIALĂ ARON-VODĂ DIN SAT REDIU ALDEI",327,ARONEANU,95747,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:04:41",393,393,0,281,256,0,25,400,119,255,26,0,3,0,1,24,1,183,1,3,4,1,0,23,5,0,6
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”AXINTE URICARIUL” SCÂNTEIA, CORP A",638,SCÂNTEIA,98916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:34:03",1612,1612,0,143,142,0,1,1800,1657,130,13,5,2,1,0,6,1,61,0,3,0,0,4,35,1,0,11
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”AXINTE URICARIUL” SCÂNTEIA, CORP A",640,SCÂNTEIA,98916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:44:31",1630,1630,0,132,128,0,4,1800,1668,120,12,5,5,0,0,15,1,47,1,3,2,0,2,34,2,0,3
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”AXINTE URICARIUL” SCÂNTEIA, CORP A",639,SCÂNTEIA,98916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:23:30",1635,1635,0,137,129,0,8,1788,1651,130,7,3,3,2,0,8,1,55,1,1,2,2,3,27,8,1,13
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”AXINTE URICARIUL” SCÂNTEIA, CORP A",637,SCÂNTEIA,98916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:48:52",1608,1608,0,232,225,0,7,1800,1568,223,9,2,1,1,0,8,0,140,1,0,0,1,4,30,3,0,32
24,IAŞI,"ȘCOALA GIMNAZIALĂ BĂLUȘEȘTI",424,DAGÂŢA,96717,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:38:38",146,146,0,93,85,0,8,200,107,88,5,0,4,0,0,9,0,66,0,0,0,0,2,6,0,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ BIVOLARI CORP A",352,BIVOLARI,95943,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:58:16",883,883,0,442,406,0,36,1000,563,408,29,6,1,0,4,23,2,230,1,7,2,4,3,87,13,1,24
24,IAŞI,"ȘCOALA GIMNAZIALĂ BIVOLARI CORP A",353,BIVOLARI,95943,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:23:13",902,902,0,395,370,0,25,1000,605,374,21,3,1,2,2,16,3,226,2,8,2,5,1,74,6,0,23
24,IAŞI,"ŞCOALA GIMNAZIALĂ BODEŞTI",643,SCÂNTEIA,98916,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:19:20",361,361,0,172,171,0,1,400,228,144,28,1,9,0,1,12,1,93,1,0,0,3,0,15,0,1,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",130,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:00:04",1198,1198,0,516,438,0,78,1300,784,496,17,27,5,7,6,25,2,152,3,35,6,15,3,73,55,5,77
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",131,"MUNICIPIUL IAŞI",95060,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:29:39",1446,1446,0,639,565,0,74,1600,961,620,19,21,2,2,4,27,5,166,4,109,9,19,8,72,35,4,133
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",128,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:47:49",1305,1305,0,600,527,0,73,1400,786,587,13,25,8,4,10,26,2,200,2,57,6,15,5,71,51,8,97
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",129,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:18:11",1037,1037,0,193,166,0,27,1200,1007,190,3,7,1,0,2,8,0,53,1,31,1,7,6,21,21,1,30
24,IAŞI,"SCOALA GIMNAZIALA BOROSOAIA",587,PLUGARI,98337,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:05:01",1178,1178,0,590,575,0,15,1300,710,552,38,8,1,0,4,13,0,470,1,3,2,2,0,39,4,0,5
24,IAŞI,"SCOALA GIMNAZIALA BOSIA- CORP B",743,UNGHENI,96003,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:52:38",821,821,0,389,389,0,0,900,507,360,24,6,4,2,0,15,6,198,0,0,1,3,4,83,8,0,30
24,IAŞI,"SCOALA GIMNAZIALA BOSIA-CORP B",744,UNGHENI,96003,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:56:54",698,698,0,399,396,0,3,800,377,365,24,6,1,0,3,17,0,200,1,1,2,1,0,96,6,0,31
24,IAŞI,"ȘCOALA GIMNAZIALĂ BUDA",521,LESPEZI,97606,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:44:18",856,856,0,440,427,0,13,900,460,395,45,7,2,0,0,30,1,243,1,2,1,0,7,65,0,0,36
24,IAŞI,"ŞCOALA GIMNAZIALĂ BUDĂI",306,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:57:11",805,805,0,364,340,0,24,900,536,339,25,11,4,0,2,19,2,201,3,13,3,8,5,41,7,0,20
24,IAŞI,"SCOALA GIMNAZIALA BUZNEA",511,"ION NECULCE",95499,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:17:31",1485,1485,0,697,678,0,19,1600,903,657,40,11,4,4,6,39,2,387,9,11,7,10,11,114,18,0,24
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",123,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:22:28",1024,1024,0,297,284,0,13,1100,803,283,14,18,5,3,4,25,19,86,0,20,10,4,5,42,17,3,22
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",125,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:58",989,989,0,378,368,0,10,1100,722,371,7,10,4,3,3,29,0,121,1,29,2,9,5,78,21,2,54
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",120,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:22:42",1006,1006,0,490,477,0,13,1112,621,481,9,20,8,3,7,23,2,122,1,73,3,11,4,54,29,5,116
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",124,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:17:44",700,700,0,175,167,0,8,800,633,157,10,9,1,2,2,22,2,48,1,6,1,4,0,25,3,1,30
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",122,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:56:22",949,949,0,424,399,0,25,1000,581,399,20,10,1,2,3,24,14,105,2,76,5,13,2,27,29,5,81
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",121,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:11:03",1211,1211,0,67,49,0,18,1300,1233,66,1,2,1,0,1,5,0,24,0,9,0,3,0,9,9,0,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CARMEN SYLVA”",118,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:24:30",1236,1236,0,599,496,0,103,1400,801,582,17,27,7,5,4,19,0,201,6,52,6,19,4,74,56,0,102
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CARMEN SYLVA”",119,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:38:52",941,941,0,522,413,0,109,1000,478,507,15,14,10,3,4,23,8,155,2,60,4,20,5,53,70,5,71
24,IAŞI,"SCOALA GIMNAZIALĂ CHIȘCĂRENI",689,ŞIPOTE,99370,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:55:17",1193,1193,0,570,557,0,13,1300,730,532,38,5,4,2,2,15,1,445,1,1,3,2,2,31,3,0,15
24,IAŞI,"ȘCOALA GIMNAZIALĂ CIORTEȘTI",369,CIORTEŞTI,96192,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:54:48",786,786,0,381,370,0,11,900,519,333,44,5,5,1,2,16,5,268,0,3,0,1,0,18,3,1,5
24,IAŞI,"SCOALA GIMNAZIALA CIUREA",375,CIUREA,96254,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:10:50",1188,1188,0,494,484,0,10,1300,806,473,21,22,3,1,4,62,1,216,4,16,3,11,8,72,17,0,33
24,IAŞI,"SCOALA GIMNAZIALA CIUREA",374,CIUREA,96254,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:28:21",1262,1262,0,528,522,0,6,1400,873,504,23,11,0,1,3,50,3,249,4,19,5,6,9,75,13,2,54
24,IAŞI,"SCOALA GIMNAZIALA CLASELE I-VIII BALS",329,BALŞ,100273,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:20:26",1236,1236,0,689,653,0,36,1400,711,636,53,7,1,3,2,51,0,466,0,3,6,3,14,69,4,1,6
24,IAŞI,"SCOALA GIMNAZIALA CLASELE I-VIII BOURENI",330,BALŞ,100273,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:36:37",1398,1398,0,753,713,0,40,1500,747,693,60,13,5,2,2,53,2,478,0,7,1,3,11,79,20,0,17
24,IAŞI,"SCOALA GIMNAZIALA COGEASCA",529,LEŢCANI,97679,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:25:16",1590,1590,0,812,802,0,10,1700,888,744,68,10,5,7,3,83,8,437,3,10,8,7,12,79,23,3,46
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",382,CIUREA,96254,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:00:15",1797,1797,0,805,787,0,18,1900,1095,790,15,57,5,3,10,44,3,269,3,94,4,13,6,75,44,4,156
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",379,CIUREA,96254,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:01:34",1885,1885,0,786,768,0,18,2000,1214,760,26,45,5,8,8,53,4,310,3,45,9,31,12,100,29,5,93
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",381,CIUREA,96254,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:44:03",1823,1823,0,970,939,0,31,2000,1061,908,31,52,7,8,7,58,2,403,8,80,5,14,12,114,38,5,95
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",380,CIUREA,96254,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:41:06",1902,1902,0,879,854,0,25,2100,1221,864,15,67,6,8,8,52,2,288,0,90,4,20,10,101,48,3,157
24,IAŞI,"ȘCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂȚUII",383,CIUREA,96254,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:58:35",1764,1764,0,881,869,0,12,1900,1019,855,13,49,13,9,7,60,4,322,2,85,2,20,8,125,37,7,105
24,IAŞI,"SCOALA GIMNAZIALĂ ”CONSTANTIN TEODORESCU” RAZBOIENI",516,"ION NECULCE",95499,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:58",1704,1704,0,974,948,0,26,1900,926,911,63,14,5,9,8,64,6,552,6,27,8,20,8,115,28,1,40
24,IAŞI,"SCOALA GIMNAZIALA CONTESTI",756,"VALEA SEACĂ",99968,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:41:18",1455,1455,0,750,740,0,10,1600,850,701,49,14,3,3,1,62,3,456,1,13,3,9,12,88,16,0,17
24,IAŞI,"SCOALA GIMNAZIALA ”COSTACHE ANTONIU”TIGANASI",736,ŢIGĂNAŞI,99879,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:21:39",1160,1160,0,619,607,0,12,1300,681,588,31,7,1,3,3,51,2,364,3,8,3,0,8,100,17,0,18
24,IAŞI,"SCOALA GIMNAZIALĂ COSTULENI",399,COSTULENI,96423,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:22:03",1236,1236,0,641,615,0,26,1400,759,581,60,8,7,1,1,30,2,417,0,4,6,2,1,88,1,0,13
24,IAŞI,"ȘCOALA GIMNAZIALĂ COVASNA",400,COSTULENI,96423,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:39:30",899,899,0,451,427,0,24,1034,583,412,39,1,2,1,2,3,1,314,0,3,0,1,15,65,1,0,3
24,IAŞI,"ȘCOALA GIMNAZIALĂ COZIA",402,COSTULENI,96423,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:22:45",1207,1207,0,88,84,0,4,1300,1212,81,7,1,0,0,0,3,0,60,0,0,1,1,0,13,1,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ COZIA",403,COSTULENI,96423,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:12:57",1452,1452,0,148,134,0,14,1600,1452,138,10,0,2,1,0,4,0,107,0,3,0,2,0,11,5,0,3
24,IAŞI,"ȘCOALA GIMNAZIALĂ COZIA",401,COSTULENI,96423,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:17:52",1325,1325,0,174,164,0,10,1500,1326,159,15,10,1,0,0,7,0,119,0,0,1,1,4,14,1,0,1
24,IAŞI,"SCOALA GIMNAZIALA COZMESTI",675,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:38:38",752,752,0,318,307,0,11,800,482,299,19,2,4,0,0,16,0,194,0,3,1,6,3,52,3,1,14
24,IAŞI,"SCOALA GIMNAZIALA COZMESTI",674,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:26:24",920,920,0,433,425,0,8,1000,567,397,35,2,0,1,3,10,6,271,0,1,2,1,4,83,3,2,8
24,IAŞI,"SCOALA GIMNAZIALA CRUCEA",532,LUNGANI,97722,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:16:31",1286,1286,0,631,624,0,7,1400,774,540,86,1,2,0,0,11,1,479,0,1,0,0,2,43,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA DELENI",430,DELENI,96815,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:02:37",1612,1612,0,687,674,0,13,1800,1133,637,30,3,1,4,3,47,4,450,1,4,2,7,9,70,10,1,21
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",203,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:30:42",700,700,0,163,149,0,14,800,636,153,10,9,3,1,0,24,1,44,1,9,0,0,6,21,8,1,25
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",201,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:14:46",950,950,0,324,310,0,14,1000,676,318,6,19,4,6,2,22,6,91,2,25,5,9,3,55,21,2,46
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",202,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:44:37",880,880,0,319,300,0,19,1000,671,309,10,14,2,4,3,38,0,105,2,21,1,6,3,41,12,1,56
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",204,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:10:07",1448,1448,0,443,409,0,34,1600,1157,434,9,33,4,4,5,21,1,94,3,67,2,22,4,64,33,4,73
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",205,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:37:17",973,973,0,262,257,0,5,1100,838,256,6,8,0,5,2,19,1,79,0,21,1,11,1,47,17,1,43
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",206,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:18:21",825,825,0,381,371,0,10,900,519,372,9,18,4,3,19,22,1,127,3,40,2,9,3,53,11,2,55
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",209,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:52",1384,1384,0,592,579,0,13,1500,908,567,25,30,15,13,5,36,11,182,8,54,5,11,3,83,30,0,81
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",207,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:05:55",990,990,0,388,369,0,19,1100,712,372,16,14,3,3,1,27,7,113,2,47,2,17,4,56,25,0,51
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",208,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:58:18",1190,1190,0,517,497,0,20,1300,783,497,20,18,5,3,7,26,2,147,3,53,9,10,3,82,27,4,98
24,IAŞI,"ŞCOALA GIMNAZIALĂ DOMNIŢA",719,ŢIBANA,99673,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:08:48",1144,1144,0,367,363,0,4,1300,933,340,27,3,2,3,0,34,3,221,1,3,1,1,2,57,1,2,6
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”DR. PETRU BRÂNZEI” JIGORENI",731,ŢIBĂNEŞTI,99780,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:18:35",550,550,0,249,239,0,10,600,351,222,27,3,1,2,0,13,1,153,0,1,2,0,0,29,0,0,17
24,IAŞI,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",633,RUGINOASA,98774,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:27:21",1154,1154,0,686,677,0,9,1300,614,639,47,10,2,4,4,38,2,409,3,4,6,3,8,106,7,2,31
24,IAŞI,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",634,RUGINOASA,98774,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:37:00",859,859,0,504,497,0,7,900,396,465,39,9,0,3,1,29,4,315,1,2,4,3,3,80,3,0,8
24,IAŞI,"SCOALA GIMNAZIALA DUMITRESTII GALATII",650,"SCHITU DUCA",98827,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:15:51",522,522,0,337,327,0,10,600,263,298,39,10,3,0,0,8,3,207,0,1,2,0,2,30,5,0,27
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",3,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:00:41",1275,1275,0,590,557,0,33,1400,810,568,22,27,4,3,3,23,3,220,1,58,5,15,5,79,38,4,80
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",4,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:20:22",1045,1045,0,462,412,0,50,1100,638,449,13,17,12,2,3,26,0,140,2,59,1,9,4,53,35,6,80
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",6,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:38:19",1409,1409,0,618,583,0,35,1500,882,600,18,38,19,0,5,21,4,204,1,83,4,14,3,73,35,5,91
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",5,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:09:22",1450,1450,0,649,547,0,102,1600,951,621,28,26,3,7,3,32,2,214,6,67,5,15,5,83,58,2,93
24,IAŞI,"SCOALA GIMNAZIALA FARCASENI",681,STRUNGA,99209,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:52:17",833,833,0,315,304,0,11,900,594,287,19,2,1,1,0,15,5,208,1,3,1,1,6,34,0,1,8
24,IAŞI,"SCOALA GIMNAZIALA FARCASENI",680,STRUNGA,99209,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:42:22",806,806,0,295,284,0,11,900,605,260,35,1,0,1,0,13,2,172,1,2,1,2,3,42,1,0,19
24,IAŞI,"SCOALA GIMNAZIALA FEREDENI",432,DELENI,96815,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:52:03",601,601,0,286,280,0,6,700,414,258,28,2,2,3,0,15,4,185,1,2,0,1,7,29,1,1,5
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",110,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:43:22",1507,1507,0,527,517,0,10,1700,1173,492,13,19,6,2,2,28,9,193,6,70,9,10,1,61,13,3,60
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",108,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:03:56",1648,1648,0,551,521,0,30,1800,1249,536,15,27,9,1,3,20,4,198,4,52,5,10,6,61,38,14,84
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",113,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:09:54",1578,1578,0,455,436,0,19,1700,1245,427,10,19,7,6,4,14,3,159,2,47,6,15,0,53,40,0,52
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",107,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:26:54",1567,1567,0,434,414,0,20,1700,1266,396,18,21,6,5,9,29,0,122,1,33,4,8,3,63,34,5,53
