precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL DIASPORA UNITĂ-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA AUR-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
5,BIHOR,"PRIMĂRIA MUNICIPIULUI BEIUŞ",146,"MUNICIPIUL BEIUŞ",26804,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:15:47",1322,1322,0,800,769,0,31,1455,655,753,47,10,4,4,114,39,0,5,14,0,4,434,14,7,34,12,58
5,BIHOR,"PRIMARIA TARCAIA",614,TĂRCAIA,31609,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:17:42",898,898,0,711,681,0,30,981,270,700,11,3,0,0,15,538,1,1,3,3,0,110,4,3,3,0,16
5,BIHOR,"SALA SPORT ȘCOALA",234,"AVRAM IANCU",27285,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:42:46",1493,1493,0,1122,1087,0,35,1640,518,1092,30,25,0,1,269,7,22,3,6,10,2,657,19,10,56,5,0
5,BIHOR,"ȘCOALA BUCIUM",316,CEICA,28335,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:13:52",168,168,0,137,118,0,19,179,42,126,11,7,0,0,27,2,0,0,3,0,1,78,2,0,5,0,1
5,BIHOR,"ȘCOALA CORBEȘTI",318,CEICA,28335,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:51:59",343,343,0,244,217,0,27,374,130,220,24,1,0,0,50,1,21,0,2,1,2,125,1,0,14,0,2
5,BIHOR,"ȘCOALA COTIGLET",319,CEICA,28335,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:31:16",280,280,0,186,164,0,22,301,115,167,19,2,0,0,31,1,1,1,1,0,0,112,2,1,9,1,5
5,BIHOR,"SCOALA CU CLASELE I-IV",615,TĂRCAIA,31609,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:04:32",152,152,0,144,112,0,32,168,24,143,1,2,1,0,21,3,0,0,0,0,0,112,1,0,0,0,3
5,BIHOR,"ŞCOALA CU CLASELE I-IV",252,BOROD,27560,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:14:48",488,488,0,343,332,0,11,533,190,330,13,3,1,0,46,2,1,2,3,1,2,225,3,7,22,7,5
5,BIHOR,"ŞCOALA CU CLASELE I-IV",389,DRĂGEŞTI,29341,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:14:13",169,169,0,166,119,0,47,181,15,157,9,3,0,0,13,1,0,1,0,0,1,125,2,2,7,1,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV",550,SÂNIOB,28610,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:40:38",202,202,0,152,135,0,17,225,73,149,3,0,0,1,79,3,1,1,1,0,0,46,2,3,2,1,9
5,BIHOR,"ȘCOALA CU CLASELE I-IV",475,PALEU,32161,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:09:41",404,404,0,315,277,0,38,438,123,301,14,4,0,0,3,256,0,2,0,2,0,19,3,2,6,3,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV",425,"LAZURI DE BEIUŞ",29760,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:47:30",353,353,0,239,223,0,16,385,146,228,11,4,1,0,30,0,1,1,0,1,5,157,2,2,11,2,11
5,BIHOR,"ȘCOALA CU CLASELE I-IV",257,BOROD,27560,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:51:53",373,373,0,265,257,0,8,406,141,254,11,1,1,0,52,1,1,2,3,0,2,157,8,4,12,5,5
5,BIHOR,"ȘCOALA CU CLASELE I-IV",255,BOROD,27560,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:44:06",89,89,0,64,50,0,14,97,33,60,4,0,0,0,19,1,1,0,1,0,2,33,0,0,2,0,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV",191,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:51:01",1132,1132,0,674,664,0,10,1244,570,613,61,2,2,0,22,489,3,3,4,2,5,68,0,2,10,1,0
5,BIHOR,"ȘCOALA CU CLASELE I-IV",472,PALEU,32161,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:10:26",926,926,0,650,620,0,30,1017,367,639,11,6,0,1,53,354,0,2,23,1,0,147,12,2,8,9,21
5,BIHOR,"ȘCOALA CU CLASELE I-IV",412,HOLOD,29573,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-09 23:53:07",55,55,0,60,32,0,28,64,4,58,2,1,0,0,17,0,1,0,0,0,0,33,1,1,1,2,1
5,BIHOR,"ȘCOALA CU CLASELE I-IV",474,PALEU,32161,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:12:23",967,967,0,629,578,0,51,1066,437,612,17,5,2,3,48,352,5,3,7,1,1,127,13,1,10,14,20
5,BIHOR,"SCOALA CU CLASELE I-IV APATEU , LOC. APATEU NR 41",456,NOJORID,30149,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:06:22",369,369,0,237,221,0,16,401,164,227,10,8,1,1,62,4,3,1,3,0,0,92,15,3,7,2,25
5,BIHOR,"ȘCOALA CU CLASELE I- IV, BOIANU-MARE",249,"BOIANU MARE",27506,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:16:33",445,445,0,315,308,0,7,481,166,286,29,3,1,1,45,3,1,0,1,1,0,192,4,6,16,0,12
5,BIHOR,"ȘCOALA CU CLASELE I-IV FONĂU",415,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-09 23:58:27",187,187,0,100,94,0,6,202,102,90,10,0,0,0,4,1,0,0,0,0,0,75,2,0,5,0,3
5,BIHOR,"ȘCOALA CU CLASELE. I-IV JOSANI",296,CĂBEŞTI,28077,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:03:25",387,387,0,300,293,0,7,432,131,293,7,6,0,3,37,11,1,4,7,0,1,190,7,4,12,4,6
5,BIHOR,"ŞCOALA CU CLASELE I-IV LAZURI",527,ROŞIA,30844,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:07:21",318,318,0,244,239,0,5,344,90,234,10,1,1,1,30,3,1,1,0,1,1,158,8,2,23,1,2
5,BIHOR,"ȘCOALA CU CLASELE I-IV MIERSIG",416,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:03:06",320,320,0,239,179,0,60,358,119,232,7,7,0,0,41,8,0,0,3,3,3,127,6,1,21,3,9
5,BIHOR,"ȘCOALA CU CLASELE I-IV OȘAND",417,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:15",427,427,0,238,230,0,8,464,226,213,25,1,0,0,21,2,0,0,0,0,0,175,0,2,2,0,10
5,BIHOR,"ȘCOALA CU CLASELE I-IV SITITELEC",418,"HUSASĂU DE TINCA",29662,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:39",270,270,0,213,170,0,43,293,80,208,5,0,0,1,48,0,0,2,2,0,2,119,1,2,25,1,5
5,BIHOR,"ȘCOALA CU CLASELE I-IV TULCA NOUĂ",640,TULCA,31841,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:50:00",210,210,0,157,154,0,3,229,72,151,6,4,0,0,18,2,1,1,2,0,1,96,1,4,12,2,7
5,BIHOR,"ŞCOALA CU CLASELE I - VIII",600,ŞOIMI,31422,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:46:06",407,407,0,340,303,0,37,440,100,324,16,1,0,0,33,2,2,2,3,2,2,251,1,2,11,6,6
5,BIHOR,"ŞCOALA CU CLASELE I-VIII",290,BUNTEŞTI,27971,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:31:00",484,484,0,386,360,0,26,527,141,373,13,2,0,1,96,3,0,0,8,2,2,154,9,0,14,4,78
5,BIHOR,"ŞCOALA CU CLASELE I-VIII",445,MĂDĂRAS,30014,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:17:45",748,748,0,438,422,0,16,816,378,408,30,10,4,1,57,6,2,2,4,0,4,264,13,5,27,2,7
5,BIHOR,"ȘCOALA CU CLASELE I.-VIII",443,MĂDĂRAS,30014,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:47:33",789,789,0,501,476,0,25,861,360,479,22,7,2,0,76,18,2,0,0,3,3,306,10,2,23,10,17
5,BIHOR,"ȘCOALA CU CLASELE. I-VIII",256,BOROD,27560,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:23:36",211,211,0,127,116,0,11,228,101,112,15,0,1,0,13,7,0,1,0,1,2,72,1,1,12,0,1
5,BIHOR,"ŞCOALA CU CLASELE I-VIII CHEŢ",164,"MUNICIPIUL MARGHITA",26877,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:49:50",946,946,0,493,480,0,13,1013,520,446,38,2,0,1,21,284,3,1,0,2,1,104,6,4,10,4,3
5,BIHOR,"ŞCOALA CU CLASELE I-VIII GHENETEA",165,"MUNICIPIUL MARGHITA",26877,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:52:01",583,583,0,285,276,0,9,380,95,271,14,4,1,1,43,11,7,0,0,1,1,157,17,2,12,5,9
5,BIHOR,"ȘCOALA CU CLASELE I- VIII ” ÎNVĂȚĂTOR GÂLGĂU IOSIF” PĂGAIA",250,"BOIANU MARE",27506,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:18:13",521,521,0,360,343,0,17,575,215,343,17,0,1,0,38,6,3,1,1,3,0,249,9,2,19,2,9
5,BIHOR,"SCOALA CU CLASELE I-VIII ZECEHOTARE",606,ŞUNCUIUŞ,31510,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:37:55",130,130,0,93,90,0,3,141,48,83,10,1,0,0,14,1,0,3,0,0,3,52,1,0,3,0,5
5,BIHOR,"ȘCOALA CU CL. I-IV CHIȘIRID, LOC CHIȘIRID NR 168",457,NOJORID,30149,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:53:08",233,233,0,132,112,0,20,262,130,127,5,5,0,0,32,2,2,0,2,0,0,63,8,1,4,0,8
5,BIHOR,"ȘCOALA CU CL.I-IV PĂUȘA , NR 37/B",460,NOJORID,30149,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:42:35",288,288,0,149,137,0,12,313,164,146,3,6,0,0,53,3,3,1,3,0,1,52,5,1,12,4,2
5,BIHOR,"ȘCOALA CU CL. I-IV ȘAUAIEU, LOC. ȘAUAIEU NR 101",461,NOJORID,30149,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:53:55",263,263,0,144,127,0,17,288,144,139,5,5,1,0,18,14,3,0,0,0,0,76,3,2,11,2,4
5,BIHOR,"SCOALA CU CLS.I-IV",624,TILEAGD,31716,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:26:16",1301,1301,0,524,513,0,11,1429,905,467,57,8,6,1,81,46,20,4,2,1,1,236,0,5,36,9,11
5,BIHOR,"SCOALA CU CLS.I-IV",626,TILEAGD,31716,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:46:08",149,149,0,75,65,0,10,168,93,73,2,1,0,0,17,3,0,1,1,0,0,42,0,0,6,0,2
5,BIHOR,"SCOALA CU CLS. I+IV ”POJORATA”",602,ŞUNCUIUŞ,31510,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:12:52",92,92,0,59,52,0,7,97,38,56,3,0,0,0,17,1,0,2,0,0,2,32,0,0,0,0,2
5,BIHOR,"ŞCOALA CUIEŞD",269,BRUSTURI,27757,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:49:04",383,383,0,257,239,0,18,409,153,223,33,1,0,0,18,5,43,1,2,2,0,131,0,2,13,2,3
5,BIHOR,"ȘCOALA DUȘEȘTI",320,CEICA,28335,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:12:44",422,422,0,286,254,0,32,458,172,277,9,1,1,1,73,4,3,1,5,1,0,159,3,3,14,1,7
5,BIHOR,"SCOALA GENERALA",573,SÂRBI,31128,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:45:37",270,270,0,263,175,0,88,295,32,233,30,1,0,2,36,18,0,0,3,0,0,153,3,2,9,2,4
5,BIHOR,"SCOALA GENERALA",635,TINCA,31789,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:46:34",906,906,0,585,550,0,35,992,407,552,33,1,2,1,89,10,2,4,1,2,4,379,4,5,30,5,13
5,BIHOR,"SCOALA GENERALA",561,"SÂNNICOLAU ROMÂN",32179,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:50:01",278,278,0,237,202,0,35,303,66,219,18,4,1,0,14,2,0,3,2,3,1,179,0,0,7,0,3
5,BIHOR,"SCOALA GENERALA",570,SÂRBI,31128,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:01:07",77,77,0,77,52,0,25,93,16,73,4,0,0,0,10,1,0,0,0,0,1,51,2,3,3,0,2
5,BIHOR,"SCOALĂ GENERALĂ",535,SĂLACEA,30988,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:54:36",966,966,0,633,625,0,8,1010,377,609,24,0,1,0,2,577,3,0,0,0,0,20,0,1,4,0,1
5,BIHOR,"ŞCOALA GENERALĂ",549,SÂNIOB,28610,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:57:46",294,294,0,137,119,0,18,322,185,130,7,1,0,0,58,8,5,0,1,0,0,42,1,0,8,0,6
5,BIHOR,"ŞCOALA GENERALĂ",198,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:16:39",691,691,0,466,441,0,25,757,291,420,46,0,1,0,5,363,1,1,1,0,0,42,0,1,0,0,5
5,BIHOR,"ŞCOALA GENERALĂ",323,CETARIU,28415,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:46:37",504,504,0,302,290,0,12,574,272,265,37,2,0,1,7,170,1,4,2,2,0,50,7,2,5,3,9
5,BIHOR,"ŞCOALA GENERALĂ",199,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:05:58",426,426,0,275,261,0,14,456,181,248,27,1,1,1,9,205,0,1,0,0,0,27,1,0,1,0,1
5,BIHOR,"ŞCOALA GENERALĂ",200,"ORAŞ SĂCUENI",30915,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:50:15",720,720,0,440,418,0,22,810,370,401,39,1,1,0,14,347,0,0,2,2,1,26,1,0,2,2,2
5,BIHOR,"ŞCOALA GENERALĂ",324,CETARIU,28415,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:52:29",188,188,0,121,93,0,28,206,85,108,13,2,0,0,21,7,1,1,1,0,3,61,1,0,7,1,2
5,BIHOR,"ŞCOALA GENERALĂ",215,"ORAŞ VAŞCĂU",27007,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:39:52",39,39,0,41,26,0,15,48,7,41,0,0,0,0,6,2,1,0,0,0,0,29,0,0,1,2,0
5,BIHOR,"ŞCOALA GENERALĂ",548,SÂNIOB,28610,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:23:39",203,203,0,143,118,0,25,229,86,134,9,2,1,0,27,11,0,1,0,1,1,78,0,1,8,1,2
5,BIHOR,"ŞCOALA GENERALĂ",453,MĂGEŞTI,30069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:03:39",450,450,0,343,323,0,20,493,150,306,37,0,1,1,34,7,20,3,6,0,2,204,4,1,15,3,5
5,BIHOR,"ŞCOALA GENERALĂ",612,TĂMĂŞEU,32153,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:43:20",402,402,0,261,251,0,10,449,188,227,34,0,2,0,32,102,0,0,1,3,0,68,0,1,16,1,1
5,BIHOR,"ŞCOALA GENERALĂ",196,"ORAŞ SĂCUENI",30915,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:06:39",871,871,0,519,510,0,9,954,435,459,60,0,1,0,17,382,0,4,1,2,0,43,1,2,2,2,2
5,BIHOR,"ȘCOALA GENERALĂ",302,CĂPÂLNA,28139,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:23",295,295,0,247,208,0,39,320,73,217,30,1,0,0,39,6,1,1,2,0,1,139,6,1,6,1,13
5,BIHOR,"ȘCOALA GENERALĂ",299,CĂPÂLNA,28139,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:00:00",228,228,0,168,140,0,28,246,78,158,10,4,1,0,14,85,0,0,2,0,0,50,0,1,0,0,1
5,BIHOR,"ȘCOALA GENERALĂ",176,"MUNICIPIUL SALONTA",26975,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:10:23",1134,1134,0,549,542,0,7,1244,702,501,41,3,4,1,68,238,0,7,1,2,2,113,11,4,25,6,16
5,BIHOR,"ŞCOALA GENERALĂ ALBIŞ",281,BUDUSLĂU,27908,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:01:06",770,770,0,453,449,0,4,844,391,434,19,0,0,0,2,417,0,0,1,0,0,12,0,0,1,1,0
5,BIHOR,"ŞCOALA GENERALĂ CU CLASELE I-IV BEIUŞELE",353,CURĂŢELE,28941,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:56:57",334,334,0,282,281,0,1,362,80,269,13,1,0,0,54,1,4,0,7,1,1,180,4,2,9,2,3
5,BIHOR,"ȘCOALA GENERALĂ CU CLASELE I-IV CAUACEU",248,BIHARIA,27436,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:16:12",640,640,0,399,385,0,14,692,293,383,16,4,2,0,12,325,0,4,1,1,0,26,2,0,3,0,3
5,BIHOR,"ŞCOALA GENERALĂ CU CLASELE I-VIII NR. 24",358,CURTUIŞENI,29001,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:43:18",668,668,0,456,432,0,24,727,271,406,50,2,0,0,17,17,1,3,4,0,2,341,1,3,13,0,2
5,BIHOR,"ȘCOALA GENERALĂ CU CLASELE V-VIII GASPAR ANDRAS",246,BIHARIA,27436,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:17:07",1704,1704,0,1052,1045,0,7,1873,821,1009,43,5,0,0,38,812,0,0,6,2,0,89,10,3,17,8,19
5,BIHOR,"ȘCOALA GENERALĂ CUZAP",503,POPEŞTI,30568,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:11",875,875,0,526,520,0,6,960,434,491,35,5,4,0,91,11,1,3,1,1,5,334,5,3,21,3,3
5,BIHOR,"ȘCOALA GENERALĂ FĂNCICA",479,PETREU,27169,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:44:39",232,232,0,87,81,0,6,250,163,82,5,1,0,0,14,4,0,0,1,0,0,52,0,1,7,1,1
5,BIHOR,"ȘCOALA GENERALĂ FÜVESKERT",180,"MUNICIPIUL SALONTA",26975,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:44:36",760,760,0,459,450,0,9,834,375,437,22,10,0,0,46,123,5,3,2,0,4,201,4,3,19,5,12
5,BIHOR,"ȘCOALA GENERALĂ GHIORAC",337,CIUMEGHIU,28665,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:02:09",1268,1268,0,711,701,0,10,1389,649,672,38,3,3,2,71,150,1,7,2,1,0,377,4,10,25,3,13
5,BIHOR,"ŞCOALA GENERALĂ IOANIŞ",394,FINIŞ,29403,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:08:56",624,624,0,421,412,0,9,681,260,381,40,0,1,0,75,62,2,0,3,0,0,206,3,3,23,0,3
5,BIHOR,"ȘCOALA GENERALĂ LACU SĂRAT",495,POMEZEU,30470,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:06:42",35,35,0,31,30,0,1,37,6,29,2,0,0,0,6,0,0,0,0,0,0,22,0,0,1,0,0
5,BIHOR,"ŞCOALA GENERALĂ TOMNATIC",653,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:57:47",201,201,0,112,108,0,4,216,104,103,9,1,0,0,14,2,4,1,0,0,0,74,1,1,4,0,1
5,BIHOR,"ŞCOALA GENERALĂ TOPA DE CRIŞ",654,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:30",340,340,0,217,205,0,12,368,151,205,12,3,1,0,49,8,2,1,4,0,0,110,4,1,11,2,9
5,BIHOR,"ŞCOALA GENERALĂ VADU CRIŞULUI",651,"VADU CRIŞULUI",31976,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:11:15",884,884,0,441,426,0,15,1003,562,373,68,1,6,0,71,18,9,2,15,0,0,187,3,6,29,4,22
5,BIHOR,"ȘCOALA GENERALĂ VĂRZARI",505,POPEŞTI,30568,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:21:32",244,244,0,136,128,0,8,261,125,118,18,0,1,0,17,12,0,1,1,1,0,63,0,0,8,2,12
5,BIHOR,"ŞCOALA GENERALĂ VOIVOZI",507,POPEŞTI,30568,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-13 14:17:13",586,586,0,330,319,0,11,641,311,317,13,2,0,0,49,11,4,1,2,1,1,205,8,0,26,1,6
5,BIHOR,"ŞCOALA GENERALĂ VOIVOZI",506,POPEŞTI,30568,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:22:57",746,746,0,450,438,0,12,818,368,426,24,0,2,1,60,9,0,6,3,1,5,303,5,2,20,1,8
5,BIHOR,"ȘCOALA GIMAZIALĂ NR.2 CHIȘCĂU",481,PIETROASA,30336,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:09:52",593,593,0,435,395,0,40,645,219,412,14,7,1,0,78,18,5,3,0,2,0,247,8,4,31,1,7
5,BIHOR,"ŞCOALA GIMNAZIALĂ",42,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:58:44",909,909,0,471,457,0,14,991,520,455,16,4,3,2,47,127,5,0,30,1,2,134,6,1,8,21,64
5,BIHOR,"ȘCOALA GIMNAZIALA „AUREL POP” OȘORHEI",466,OŞORHEI,30274,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:38",1563,1563,0,777,746,0,31,1715,938,719,46,11,1,7,133,135,2,6,0,5,4,315,13,14,27,11,35
5,BIHOR,"ȘCOALA GIMNAZIALA „AUREL POP” OȘORHEI",467,OŞORHEI,30274,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:48",1600,1600,0,841,807,0,34,1758,917,800,41,13,3,1,152,109,1,8,26,3,3,377,23,8,32,16,25
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",140,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:55:44",1101,1101,0,520,502,0,18,1204,684,505,15,20,2,2,79,19,1,3,28,2,6,247,20,4,17,22,33
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU”",141,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:24:25",1358,1358,0,671,663,0,8,1498,827,647,24,12,3,1,94,69,5,0,40,4,3,319,19,1,14,18,45
5,BIHOR,"ȘCOALA GIMNAZIALĂ ”BOCSKAI ISTVAN”",326,CHERECHIU,28497,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:28:57",579,579,0,375,365,0,10,634,259,350,25,2,1,0,5,322,0,3,1,4,0,9,0,0,1,1,1
5,BIHOR,"ȘCOALA GIMNAZIALĂ BOIU",336,CIUMEGHIU,28665,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:38:38",598,598,0,428,406,0,22,654,226,408,20,0,1,6,51,151,0,1,5,4,1,171,1,1,7,0,8
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI",205,"ORAŞ ŞTEI",26840,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:36:01",1186,1186,0,731,694,0,37,1306,575,703,28,12,2,6,94,5,1,2,17,2,2,433,24,1,26,35,41
5,BIHOR,"ŞCOALA GIMNAZIALĂ CU CLASELE I-VIII „MIRON POMPILIU” ŞTEI - ŞCOALA MICĂ",202,"ORAŞ ŞTEI",26840,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:07:18",884,884,0,495,458,0,37,977,482,475,20,8,2,2,67,4,3,1,11,3,2,306,6,4,16,13,27
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",67,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:12:52",1318,1318,0,552,532,0,20,1448,896,541,11,6,1,2,89,92,2,2,31,1,4,209,24,3,19,19,37
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",68,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:17:01",1021,1021,0,446,435,0,11,1120,674,434,12,7,0,1,60,88,5,4,32,1,2,161,9,1,11,15,37
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DACIA”",66,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:53:41",1127,1127,0,530,492,0,38,1232,702,522,8,12,2,5,63,107,7,2,21,2,1,199,18,0,17,34,32
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",19,"MUNICIPIUL ORADEA",26564,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:20:09",1459,1459,0,676,663,0,13,1601,925,658,18,18,2,1,67,162,8,2,47,0,2,232,14,3,13,21,66
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”DIMITRIE CANTEMIR”",18,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:47:09",963,963,0,462,433,0,29,1056,594,448,14,9,1,2,71,66,8,4,28,1,7,161,21,2,11,23,33
