precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PATRIOȚII POPORULUI ROMÂN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
5,BIHOR,"ŞCOALA GIMNAZIALĂ VALEA LUI MIHAI",208,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:44",1351,1341,0,8,2,659,649,0,8,2,625,34,1486,827,383,159,5,47,1,27,1,0,2
5,BIHOR,"ŞCOALA GIMNAZIALĂ ”ZELK ZOLTÁN” GRĂDINIŢA CU PROGRAM NORMAL NR.1",211,"ORAŞ VALEA LUI MIHAI",32027,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:18:19",1172,1159,4,5,4,612,603,0,5,4,596,16,1305,693,388,87,7,73,2,34,4,1,0
5,BIHOR,"ȘCOALA I-IV BUDUREASA",275,BUDUREASA,27846,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:27:05",464,458,0,6,0,401,395,0,6,0,325,76,518,117,2,147,39,133,3,0,0,1,0
5,BIHOR,"ȘCOALA INCEȘTI",321,CEICA,28335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:07",320,294,0,23,3,235,209,0,23,3,228,7,331,81,2,64,13,137,0,0,1,3,8
5,BIHOR,"SCOALA MAGHIARA GRADINARI",379,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:55",262,250,0,8,4,262,250,0,8,4,252,10,414,149,109,43,10,76,4,4,2,1,3
5,BIHOR,"ȘCOALA NOUĂ TĂMAȘDA",236,"AVRAM IANCU",27285,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:54",951,939,1,10,1,655,644,0,10,1,630,25,1031,376,26,252,27,311,3,1,6,0,4
5,BIHOR,"ŞCOALA ORVIŞELE",270,BRUSTURI,27757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:38:27",275,256,0,14,5,194,175,0,14,5,185,9,282,88,2,49,10,77,7,0,4,0,36
5,BIHOR,"ȘCOALA POCLUȘA DE BARCĂU",332,CHIŞLAZ,28530,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:58",318,300,1,6,11,199,182,0,6,11,194,5,344,145,90,8,9,86,0,0,1,0,0
5,BIHOR,"SCOALA PRIMARA",622,TĂUTEU,31654,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:38:02",223,213,0,10,0,128,118,0,10,0,123,5,232,104,34,5,11,66,0,2,3,1,1
5,BIHOR,"ŞCOALA PRIMARĂ",556,SÂNMARTIN,26582,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:26:22",1750,1678,4,53,15,1176,1108,0,53,15,1159,17,1808,632,0,397,35,700,15,0,9,1,2
5,BIHOR,"ŞCOALA PRIMARĂ",232,AUŞEU,27212,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:42:13",816,801,0,5,10,481,466,0,5,10,461,19,894,414,5,94,41,306,1,0,12,1,1
5,BIHOR,"ȘCOALĂ PRIMARĂ",222,ABRAM,27070,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:59",103,94,0,6,3,74,65,0,6,3,74,0,112,38,1,6,3,64,0,0,0,0,0
5,BIHOR,"SCOALA PRIMARA BELEJENI",378,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:36:38",245,234,0,3,8,189,178,0,3,8,188,1,264,75,4,32,12,116,22,0,2,0,0
5,BIHOR,"ȘCOALA PRIMARĂ CU NR,1",590,ŞIMIAN,31333,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:48",753,731,0,4,18,396,374,0,4,18,374,22,828,432,315,13,2,40,0,4,0,0,0
5,BIHOR,"ŞCOALA PRIMARĂ FÎNAŢE",308,CÂMPANI,28709,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:03",523,478,0,36,9,453,408,0,36,9,451,2,524,71,1,86,19,332,7,0,4,0,2
5,BIHOR,"ȘCOALA PRIMARĂ HIDIȘELU DE JOS",402,"HIDIŞELU DE SUS",29519,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:19",587,525,5,43,14,458,400,1,43,14,454,3,585,128,3,116,14,314,3,1,2,0,1
5,BIHOR,"ŞCOALA PRIMARĂ HÎRSEŞTI",309,CÂMPANI,28709,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:12",271,250,0,18,3,227,206,0,18,3,222,5,280,53,0,86,5,127,4,0,0,0,0
5,BIHOR,"SCOALA PRIMARA I-IV",631,TINCA,31789,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:18:36",1353,1208,2,68,75,816,715,0,26,75,789,27,1434,618,64,223,56,418,8,13,3,1,3
5,BIHOR,"SCOALA PRIMARA LIVADA",380,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:36",113,107,0,3,3,93,87,0,3,3,91,2,121,28,2,27,3,58,0,0,0,0,1
5,BIHOR,"ŞCOALA PRIMARĂ NR.1",647,"UILEACU DE BEIUŞ",31921,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:46",652,603,1,33,15,555,506,1,33,15,533,22,673,118,1,170,26,318,7,0,6,0,5
5,BIHOR,"ŞCOALA PRIMARĂ NR.1",530,ROŞIORI,32187,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:22:29",377,362,0,7,8,258,243,0,7,8,228,30,413,155,197,6,0,9,1,14,0,1,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.1",346,COPĂCEL,28816,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:16:33",455,408,0,36,11,302,255,0,36,11,287,8,457,162,2,93,21,151,3,0,2,1,14
5,BIHOR,"ȘCOALA PRIMARĂ NR.1",458,NOJORID,30149,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:40",778,763,0,15,0,388,373,0,15,0,379,9,834,44,13,50,55,219,25,0,6,0,11
5,BIHOR,"ȘCOALA PRIMARĂ NR.1",361,DERNA,29038,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:24:19",393,371,0,17,5,247,225,0,17,5,242,5,417,170,3,110,10,111,1,0,4,0,3
5,BIHOR,"ȘCOALA PRIMARĂ NR.1",539,SĂLARD,31011,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:15",623,616,1,2,4,411,405,0,2,4,396,15,688,277,310,7,0,10,0,66,0,0,3
5,BIHOR,"ȘCOALĂ PRIMARĂ NR. 1",223,ABRAM,27070,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:38",393,369,0,12,12,259,236,0,12,11,252,7,424,165,3,31,36,179,1,0,1,1,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.1 ALMAȘU MIC",239,BALC,27329,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:55",287,271,0,8,8,202,186,0,8,8,192,10,314,112,1,55,18,110,3,0,3,0,2
5,BIHOR,"ȘCOALA PRIMARĂ NR.1 ALPAREA",468,OŞORHEI,30274,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:15",1004,971,3,30,0,683,652,1,30,0,667,16,1067,384,3,40,27,574,10,0,3,2,8
5,BIHOR,"ȘCOALA PRIMARĂ NR.1 GURANI",484,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:03",364,337,0,21,6,364,337,0,21,6,346,18,498,134,6,129,33,156,9,0,8,1,4
5,BIHOR,"ŞCOALA PRIMARĂ NR. 1 HODIŞEL",464,OLCEA,30229,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:33:24",232,227,0,2,3,175,170,0,2,3,174,1,251,76,0,9,24,129,10,0,2,0,0
5,BIHOR,"ȘCOALA PRIMARĂ NR. 1 REMEȚI",284,BULZ,27935,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:45",630,603,2,8,17,469,444,0,8,17,462,7,652,183,2,139,35,279,0,0,4,1,2
5,BIHOR,"SCOALA PRIMARĂ NR.1 SĂLIŞTE",579,SPINUŞ,31208,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:21",239,187,0,50,2,184,132,0,50,2,182,2,207,23,12,17,1,150,1,0,0,0,1
5,BIHOR,"ŞCOALA PRIMARĂ NR. 2",188,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:35",666,658,0,8,0,397,389,0,8,0,381,16,722,325,4,82,14,257,12,0,6,1,5
5,BIHOR,"ȘCOALA PRIMARĂ NR,2",591,ŞIMIAN,31333,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:18",310,302,1,5,2,139,131,1,5,2,123,16,338,199,56,8,14,38,0,2,4,0,1
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",540,SĂLARD,31011,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:57",525,508,7,4,6,293,283,0,4,6,289,4,568,275,229,6,7,22,1,22,1,0,1
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",515,REMETEA,30719,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:08:06",295,277,0,5,13,226,208,0,5,13,217,9,318,92,2,114,7,85,7,0,2,0,0
5,BIHOR,"ȘCOALA PRIMARĂ NR. 2",186,"ORAŞ ALEŞD",26699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:02",547,536,0,11,0,235,224,0,11,0,212,12,592,356,61,48,15,81,3,0,2,1,1
5,BIHOR,"ȘCOALA PRIMARĂ NR.2",362,DERNA,29038,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:06:33",219,200,0,14,5,82,63,0,14,5,79,3,231,149,2,59,2,11,2,0,1,0,2
5,BIHOR,"ȘCOALA PRIMARĂ NR.2 CÎMPANI",492,POMEZEU,30470,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:05:07",337,315,0,10,12,267,245,0,10,12,263,4,362,95,3,111,12,137,0,0,0,0,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.2 COCIUBA MICĂ",482,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:18:44",371,362,0,6,3,248,239,0,6,3,226,22,397,149,4,47,60,103,3,3,1,0,5
5,BIHOR,"ȘCOALA PRIMARĂ NR 2 PEŞTERE",230,AŞTILEU,26742,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:12",652,646,1,4,1,438,433,0,4,1,431,7,721,283,5,45,24,343,4,0,8,1,1
5,BIHOR,"SCOALA PRIMARA NR. 3",585,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:11:04",356,331,1,6,18,228,204,0,6,18,207,21,383,155,48,43,14,94,4,2,1,1,0
5,BIHOR,"ȘCOALĂ PRIMARĂ NR. 3",225,ABRAM,27070,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:34:32",453,412,2,16,23,283,243,2,15,23,278,5,480,197,2,30,16,219,8,0,1,0,2
5,BIHOR,"ȘCOALA PRIMARĂ NR.3 MĂGURA",485,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:07",242,228,0,12,2,189,175,0,12,2,181,8,254,65,1,53,14,84,24,0,1,0,4
5,BIHOR,"SCOALA PRIMARA NR. 4",586,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:43:23",201,190,1,9,1,129,119,0,9,1,117,12,212,83,2,37,10,62,4,1,1,0,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.4",345,COPĂCEL,28816,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:35:22",121,94,0,16,11,96,69,0,16,11,93,3,138,42,1,44,4,43,0,0,1,0,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.4 GIULEȘTI",483,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:13:27",124,118,0,5,1,98,92,0,5,1,97,1,130,32,1,48,16,28,2,0,2,0,0
5,BIHOR,"SCOALA PRIMARA NR. 5",584,"SUPLACU DE BARCĂU",31262,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:25",163,153,0,4,6,111,101,0,4,6,103,8,178,67,7,25,1,62,5,0,2,1,0
5,BIHOR,"ȘCOALA PRIMARĂ NR.5 MOȚEȘTI",486,PIETROASA,30336,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:57:00",76,68,0,8,0,63,55,0,8,0,62,1,75,12,4,17,17,24,0,0,0,0,0
5,BIHOR,"ȘCOALA PRIMARĂ SANTĂUL MIC",260,BORŞ,27631,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:15:09",506,488,1,7,10,286,269,0,7,10,283,3,548,262,236,5,5,33,1,1,2,0,0
5,BIHOR,"ŞCOALA PRIMARĂ SIGHIŞTEL",310,CÂMPANI,28709,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:11",270,245,2,18,5,221,197,1,18,5,220,1,275,54,0,95,4,120,1,0,0,0,0
5,BIHOR,"ȘCOALA PRIMARĂ SÎNTELEC",404,"HIDIŞELU DE SUS",29519,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:52",334,301,1,13,19,253,221,0,13,19,242,11,355,102,1,70,7,154,2,0,6,0,2
5,BIHOR,"SCOALA PRIMARA TALPE",385,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:04:41",199,191,0,2,6,153,145,0,2,6,148,5,209,56,1,54,8,75,9,0,1,0,0
5,BIHOR,"ŞCOALA S04 TOPA DE JOS",375,DOBREŞTI,29154,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:10:39",157,153,0,4,0,98,94,0,4,0,96,0,166,69,2,16,14,61,2,0,0,1,0
5,BIHOR,"SCOALA SEBIS",384,DRĂGĂNEŞTI,29243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:43:49",256,247,0,6,3,180,171,0,6,3,179,1,276,96,1,33,8,131,3,0,0,1,2
5,BIHOR,"SEDIUL VECHI AL PRIMĂRIEI CURTUIȘENI",356,CURTUIŞENI,29001,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:25:39",1005,1002,2,1,0,559,558,0,1,0,527,30,1105,548,319,67,9,121,0,9,2,0,0
5,BIHOR,"SPAȚIU PENTRU ALEGERI",574,SÂRBI,31128,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:33:40",61,49,0,11,1,48,36,0,11,1,48,0,55,7,0,12,4,31,1,0,0,0,0
5,BIHOR,"SPAȚIU PENTRU ALEGERI GENERALE",572,SÂRBI,31128,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:43:49",131,111,0,14,6,94,74,0,14,6,91,3,116,22,1,46,1,39,2,0,0,0,2
5,BIHOR,"UNIVERSITATEA DIN ORADEA FACULTATEA DE TEXTILE-PIELĂRIE",119,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:47",993,963,20,10,0,432,422,0,10,0,427,5,1182,750,66,44,22,258,24,4,4,3,2
5,BIHOR,"UNIVERSITATEA DIN ORADEA FACULTATEA DE TEXTILE-PIELĂRIE",118,"MUNICIPIUL ORADEA",26564,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:40",1047,1036,5,5,1,449,443,0,5,1,444,5,1258,809,118,45,21,209,27,15,4,4,1
5,BIHOR,"VECHIUL SEDIU AL PRIMĂRIEI ABRĂMUȚ",477,PETREU,27169,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:45:22",368,365,0,3,0,140,137,0,3,0,131,9,406,266,43,15,10,55,0,1,7,0,0
