precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALEXE COSTEL-PARTIDUL NAȚIONAL LIBERAL-voturi","OSTAFICIUC MARIUS-EUGEN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COJOCARU PETRU-BOGDAN-PARTIDUL SOCIAL DEMOCRAT-voturi","REBENCIUC CEZAR-IOAN-PARTIDUL S.O.S. ROMÂNIA-voturi","MOVILĂ PETRU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PÂNTEA PAVEL-GHEORGHE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","RĂŢOI IULIANA-PARTIDUL PRO ROMÂNIA-voturi","APOSTOLACHE ADRIAN-ŞTEFAN-PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi"
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",128,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:51",1315,1308,0,6,1,533,526,0,6,1,511,21,1400,868,131,46,120,22,120,6,17,49
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”BOGDAN PETRICEICU HAŞDEU”",129,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:16",1045,1039,2,4,0,170,166,0,4,0,165,5,1200,1030,39,11,37,8,34,1,8,27
24,IAŞI,"SCOALA GIMNAZIALA BOROSOAIA",587,PLUGARI,98337,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:01",1215,1178,0,4,33,583,546,0,4,33,569,14,1300,717,486,22,48,6,7,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA BOSIA- CORP B",743,UNGHENI,96003,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:37",824,821,0,3,0,389,386,0,3,0,368,19,900,462,133,62,112,11,42,5,1,2
24,IAŞI,"SCOALA GIMNAZIALA BOSIA-CORP B",744,UNGHENI,96003,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:36",700,698,0,2,0,398,396,0,2,0,392,6,800,395,158,62,114,11,39,1,0,7
24,IAŞI,"ȘCOALA GIMNAZIALĂ BUDA",521,LESPEZI,97606,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:18",862,850,0,6,6,438,426,0,6,6,356,82,900,462,136,36,130,17,34,3,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ BUDĂI",306,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:12",823,802,2,5,14,359,340,0,5,14,342,17,900,541,215,23,66,7,23,0,5,3
24,IAŞI,"SCOALA GIMNAZIALA BUZNEA",511,"ION NECULCE",95499,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:17",1495,1486,3,4,2,686,679,1,4,2,656,30,1600,914,107,95,382,21,35,5,8,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",123,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:14",1032,1024,1,7,0,291,284,0,7,0,285,6,1100,809,69,41,58,17,64,9,10,17
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",125,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:58",988,983,2,3,0,371,368,0,3,0,362,9,1100,729,68,60,97,21,75,4,9,28
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",120,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:22:42",1021,1006,8,7,0,485,478,0,7,0,472,12,1100,613,109,44,97,20,137,7,11,47
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",124,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:30",704,700,0,4,0,165,161,0,4,0,153,12,800,635,48,23,24,15,26,5,5,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",122,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:12:19",963,949,9,5,0,405,400,0,5,0,381,19,1000,600,111,26,58,13,99,3,13,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CALISTRAT HOGAŞ”",121,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:11:04",1218,1211,0,7,0,56,49,0,7,0,54,2,1300,1244,12,6,12,2,15,1,3,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CARMEN SYLVA”",118,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:43",1264,1236,7,20,1,517,496,0,20,1,497,20,1400,883,125,40,139,12,113,6,20,42
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”CARMEN SYLVA”",119,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:57",1019,941,54,20,4,437,413,0,20,4,404,13,1000,563,109,25,89,14,113,7,13,34
24,IAŞI,"SCOALA GIMNAZIALĂ CHIȘCĂRENI",689,ŞIPOTE,99370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:23",1196,1193,1,2,0,560,557,1,2,0,536,24,1300,740,114,14,381,8,17,1,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ CIORTEȘTI",369,CIORTEŞTI,96192,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:14",786,786,0,0,0,370,370,0,0,0,354,16,900,530,283,6,48,7,7,2,0,1
24,IAŞI,"SCOALA GIMNAZIALA CIUREA",375,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:39",1192,1189,0,2,1,487,484,0,2,1,473,14,1200,713,92,56,211,46,52,0,7,9
24,IAŞI,"SCOALA GIMNAZIALA CIUREA",374,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:28:21",1270,1262,1,5,2,528,521,0,5,2,503,20,1300,777,91,49,225,41,69,4,7,17
24,IAŞI,"SCOALA GIMNAZIALA CLASELE I-VIII BALS",329,BALŞ,100273,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:26",1240,1207,0,2,31,686,653,0,2,31,645,39,1400,716,57,48,498,26,15,0,0,1
24,IAŞI,"SCOALA GIMNAZIALA CLASELE I-VIII BOURENI",330,BALŞ,100273,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:36:35",1436,1398,0,7,31,751,713,0,7,31,713,38,1500,749,134,68,439,31,25,8,1,7
24,IAŞI,"SCOALA GIMNAZIALA COGEASCA",529,LEŢCANI,97679,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:25:26",1593,1591,0,2,0,804,802,0,2,0,751,53,1700,896,348,52,182,69,80,3,7,10
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",382,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:14",1802,1797,0,2,3,798,793,0,2,3,786,12,1800,1002,191,49,227,38,209,10,23,39
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",379,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:03",1894,1885,4,1,4,773,768,0,1,4,763,10,2100,1327,155,89,276,40,140,10,14,39
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",381,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:00:31",1832,1824,5,1,2,921,918,0,1,2,881,40,2000,1079,190,68,382,43,142,10,18,28
24,IAŞI,"ŞCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂŢUII",380,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:27:06",1910,1903,2,4,1,871,864,2,4,1,845,26,2100,1229,219,71,249,35,201,8,26,36
24,IAŞI,"ȘCOALA GIMNAZIALĂ ” COMANDOR ALEXANDRU CĂTUNEANU” LUNCA CETĂȚUII",383,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:43:50",1775,1766,1,7,1,885,877,0,7,1,862,23,1900,1015,220,85,288,49,133,15,33,39
24,IAŞI,"SCOALA GIMNAZIALĂ ”CONSTANTIN TEODORESCU” RAZBOIENI",516,"ION NECULCE",95499,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:58",1733,1705,0,15,13,963,935,0,15,13,894,69,1900,937,189,71,497,25,72,9,16,15
24,IAŞI,"SCOALA GIMNAZIALA CONTESTI",756,"VALEA SEACĂ",99968,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:19",1459,1456,0,1,2,741,738,0,1,2,699,42,1600,859,90,53,485,43,16,3,5,4
24,IAŞI,"SCOALA GIMNAZIALA ”COSTACHE ANTONIU”TIGANASI",736,ŢIGĂNAŞI,99879,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:39",1163,1160,1,2,0,611,608,1,2,0,587,24,1300,689,53,75,367,36,52,1,2,1
24,IAŞI,"SCOALA GIMNAZIALĂ COSTULENI",399,COSTULENI,96423,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:25",1243,1237,0,6,0,621,615,0,6,0,585,36,1400,779,245,47,262,16,7,2,4,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ COVASNA",400,COSTULENI,96423,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:39:31",907,899,0,8,0,436,428,0,8,0,418,18,987,551,214,40,148,8,4,1,2,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ COZIA",402,COSTULENI,96423,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:39:36",1211,1207,0,4,0,88,84,0,4,0,85,3,1300,1212,53,8,19,0,4,0,1,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ COZIA",403,COSTULENI,96423,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:34",1458,1452,0,6,0,140,134,0,6,0,139,1,1600,1460,97,11,24,1,5,0,1,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ COZIA",401,COSTULENI,96423,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:17:52",1331,1325,0,6,0,170,164,0,6,0,165,5,1500,1330,118,7,30,7,2,0,1,0
24,IAŞI,"SCOALA GIMNAZIALA COZMESTI",675,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:37",755,752,0,3,0,310,307,0,3,0,297,13,800,490,66,38,164,7,15,2,5,0
24,IAŞI,"SCOALA GIMNAZIALA COZMESTI",674,STOLNICENI-PRĂJESCU,99165,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:26:23",926,920,0,6,0,430,424,0,6,0,402,28,1000,570,83,64,233,7,9,1,4,1
24,IAŞI,"SCOALA GIMNAZIALA CRUCEA",532,LUNGANI,97722,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:35",1291,1286,0,5,0,625,620,0,5,0,572,53,1400,775,70,45,447,9,1,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA DELENI",430,DELENI,96815,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:38",1622,1613,0,9,0,682,673,0,9,0,642,40,1800,1118,416,60,99,31,28,3,2,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",203,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:45",704,700,1,3,0,152,149,0,3,0,145,7,800,647,49,22,24,20,19,3,2,6
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",201,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:14:45",954,950,0,4,0,314,310,0,4,0,307,7,1000,686,61,40,75,13,72,6,9,31
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",202,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:44:38",886,880,0,6,0,306,300,0,6,0,297,9,1000,694,65,40,66,26,70,5,9,16
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",204,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:08",1449,1438,3,8,0,420,412,0,8,0,412,8,1600,1180,86,51,67,17,87,1,11,92
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A. STURDZA”",205,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:37:18",977,973,0,4,0,262,258,0,4,0,250,12,1100,838,55,33,55,8,62,1,11,25
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",206,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:18:21",829,825,0,4,0,375,371,0,4,0,369,6,900,525,106,38,90,13,72,4,12,34
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",209,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:53",1393,1384,2,7,0,590,583,0,7,0,572,18,1500,910,147,50,127,19,136,18,17,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",207,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:15:38",995,990,1,4,0,373,369,0,4,0,360,13,1100,727,93,39,74,20,81,4,11,38
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”DIMITRIE A.STURDZA”",208,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:25",1196,1190,0,6,0,507,501,0,6,0,491,16,1300,793,135,50,104,14,103,5,13,67
24,IAŞI,"ŞCOALA GIMNAZIALĂ DOMNIŢA",719,ŢIBANA,99673,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:30:21",1148,1144,0,3,1,369,365,0,3,1,319,29,1274,926,101,55,128,26,6,3,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”DR. PETRU BRÂNZEI” JIGORENI",731,ŢIBĂNEŞTI,99780,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:18:37",555,550,0,5,0,244,239,0,5,0,228,16,600,356,116,26,56,6,21,2,1,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",633,RUGINOASA,98774,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:27:17",1171,1156,1,7,7,684,669,1,7,7,645,39,1300,616,182,54,352,13,31,5,7,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ DUMBRĂVIŢA",634,RUGINOASA,98774,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:01",874,859,1,7,7,503,489,0,7,7,475,28,900,397,131,54,249,20,12,3,5,1
24,IAŞI,"SCOALA GIMNAZIALA DUMITRESTII GALATII",650,"SCHITU DUCA",98827,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:04:50",522,508,0,5,9,332,318,0,5,9,301,31,600,268,205,6,49,2,35,1,2,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",3,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:39",1266,1260,0,6,0,564,558,0,6,0,544,20,1400,836,105,43,180,18,133,9,13,43
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",4,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:20:16",1037,1031,1,5,0,418,413,0,5,0,406,10,1200,784,101,44,96,16,86,8,8,47
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",6,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:19",1419,1409,1,9,0,593,584,0,9,0,578,15,1500,907,147,40,159,19,129,9,16,59
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ELENA CUZA”",5,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:19",1458,1450,1,6,1,554,547,0,6,1,534,20,1600,1042,146,60,136,14,116,6,12,44
24,IAŞI,"SCOALA GIMNAZIALA FARCASENI",681,STRUNGA,99209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:57",845,835,0,3,7,314,304,0,3,7,289,20,900,591,72,18,176,10,10,2,0,1
24,IAŞI,"SCOALA GIMNAZIALA FARCASENI",680,STRUNGA,99209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:14",811,806,0,2,3,289,284,0,2,3,266,23,900,611,67,22,144,13,18,0,1,1
24,IAŞI,"SCOALA GIMNAZIALA FEREDENI",432,DELENI,96815,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:57",607,603,0,3,1,282,278,0,3,1,264,18,700,418,191,22,34,11,3,3,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",110,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:23",1515,1509,0,5,1,526,520,0,5,1,508,18,1700,1174,131,38,134,12,117,7,18,51
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",108,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:29",1651,1649,0,2,0,523,521,0,2,0,505,18,1800,1277,118,37,148,10,117,8,17,50
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",113,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:09:55",1579,1572,1,6,0,429,423,0,6,0,407,18,1700,1271,106,39,93,8,105,9,7,40
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",107,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:26:55",1575,1570,0,5,0,407,402,0,5,0,398,9,1700,1293,100,53,93,24,78,4,18,28
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",111,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:18:57",1515,1508,0,7,0,570,563,0,7,0,557,13,1700,1130,159,51,148,17,117,4,16,45
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",114,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:41",1515,1510,1,4,0,527,523,0,4,0,509,18,1700,1173,132,52,120,14,106,10,19,56
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",115,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:26",1577,1569,1,7,0,547,540,0,7,0,537,10,1700,1153,116,61,134,23,124,10,20,49
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",109,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:21:05",1483,1468,0,15,0,559,544,0,15,0,533,11,1468,924,139,41,152,12,119,7,15,48
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",112,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:06",1566,1563,0,3,0,578,575,0,3,0,555,23,1700,1122,135,55,131,15,126,8,22,63
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",105,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:50:04",973,969,0,4,0,416,412,0,4,0,400,16,1100,684,100,34,103,22,98,5,7,31
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",103,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:48:15",1125,1121,0,4,0,448,444,0,4,0,430,18,1200,752,113,60,126,11,77,12,8,23
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",98,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:10:59",995,991,0,4,0,388,384,0,4,0,372,16,1100,712,100,50,81,22,74,5,11,29
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",101,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:19:23",1042,1037,0,5,0,408,403,0,5,0,386,22,1200,792,93,38,93,16,90,4,13,39
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",104,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:13",1064,1057,0,6,1,438,431,0,6,1,416,22,1500,762,115,42,118,22,65,6,9,39
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",102,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:52",1055,1047,0,8,0,425,417,0,8,0,412,13,1100,675,111,36,130,20,70,2,11,32
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",106,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:02:09",953,948,0,5,0,389,384,0,5,0,378,11,1000,611,86,46,106,13,76,9,9,33
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",100,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:59",937,931,2,4,0,321,317,0,4,0,309,12,1000,679,70,23,76,14,75,8,9,34
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GEORGE COŞBUC”",99,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:55:44",1064,1062,2,0,0,492,492,0,0,0,467,25,1200,708,113,40,108,19,119,10,16,42
24,IAŞI,"SCOALA GIMNAZIALA GH. CIOBANU ANDRIESENI",321,ANDRIEŞENI,95667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:28:11",1334,1318,0,5,11,781,765,0,5,11,746,35,1400,619,323,21,353,17,25,1,3,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",160,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:38:14",1632,1628,0,4,0,461,457,0,4,0,453,8,1800,1339,115,47,88,24,105,5,15,54
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",157,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:47:14",1513,1506,0,7,0,17,10,0,7,0,16,1,1700,1683,5,1,4,1,2,0,2,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",158,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:25:13",1513,1510,1,2,0,301,299,0,2,0,296,5,1700,1399,72,24,63,9,82,5,10,31
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",155,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:01:07",1562,1547,3,12,0,604,592,0,12,0,556,26,1700,1118,108,57,138,33,128,7,13,72
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",161,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:49:51",1637,1632,0,5,0,417,412,0,5,0,402,15,1800,1383,89,35,108,10,92,7,14,47
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",156,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:20:24",1537,1534,1,2,0,480,477,1,2,0,467,13,1700,1220,135,29,107,22,98,6,20,50
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”GHEORGHE I. BRĂTIANU”",159,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:30:46",1640,1632,0,8,0,291,283,0,8,0,284,7,1800,1509,75,18,45,8,79,4,5,50
24,IAŞI,"ŞCOALA GIMNAZIALĂ GÎRBEŞTI",720,ŢIBANA,99673,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:08:26",894,894,0,0,0,328,328,0,0,0,300,28,1000,672,119,25,122,9,24,1,0,0
24,IAŞI,"SCOALA GIMNAZIALA GLAVANESTI",323,ANDRIEŞENI,95667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:24:31",536,528,0,8,0,285,277,0,8,0,267,18,600,315,60,20,152,8,21,1,4,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ GLODENII GÎNDULUI",729,ŢIBĂNEŞTI,99780,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:03:37",1079,1070,0,3,6,369,360,0,3,6,344,25,1200,831,138,44,109,7,42,3,1,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ GLODENII GÎNDULUI",728,ŢIBĂNEŞTI,99780,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:36:19",1091,1085,0,3,3,390,384,0,3,3,342,48,1100,710,142,44,78,15,60,3,0,0
24,IAŞI,"SCOALA GIMNAZIALA GOLAIESTI",458,GOLĂIEŞTI,97090,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:23",1605,1568,1,8,28,963,926,1,8,28,930,33,1700,737,488,24,347,9,58,2,1,1
