precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"STÂNGĂ GEORGE-CĂTĂLIN-PARTIDUL NAȚIONAL LIBERAL-voturi","FOTEA COSTEL-PARTIDUL SOCIAL DEMOCRAT-voturi","TONIŢĂ MARIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ŞTEFAN VASILE-PARTIDUL PRO ROMÂNIA-voturi","MITROFAN LIVIU-ROMÂNIA SOCIALISTĂ-voturi","IORDĂCHIŢĂ GABRIELA-VIOLETA-PARTIDUL S.O.S. ROMÂNIA-voturi","MARIN ROMEO-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","DOBROVICI-BACALBAŞA NICOLAE-PARTIDUL CONSERVATOR DEMOCRAT-voturi","POTEC NICOLAE-PETRIŞOR-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
18,GALAŢI,"SCOALA NATALIA NEGRU",250,BUCIUMENI,75819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:33",904,884,0,13,7,505,485,0,13,7,461,44,930,425,140,256,28,1,1,26,3,2,4
18,GALAŢI,"SCOALA NOUA - SAT CORNI",262,CORNI,76004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:12:32",705,671,0,14,20,462,428,0,14,20,447,15,730,268,38,371,5,0,1,7,0,1,24
18,GALAŢI,"ŞCOALA NR. 1 BARCEA",222,BARCEA,75515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:06",1056,1050,0,4,2,531,525,0,4,2,508,23,1161,630,253,200,28,1,1,14,1,0,10
18,GALAŢI,"ŞCOALA NR. 2 BARCEA",219,BARCEA,75515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:37:21",819,817,0,0,2,387,385,0,0,2,379,8,902,515,196,136,25,2,1,5,2,0,12
18,GALAŢI,"ŞCOALA NR. 2 BARCEA",220,BARCEA,75515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:24",880,873,0,7,0,405,398,0,7,0,387,18,962,557,162,167,36,2,0,5,1,2,12
18,GALAŢI,"ŞCOALA NR.2 IVEŞTI",325,IVEŞTI,76601,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:35:05",739,713,2,7,17,364,340,0,7,17,361,3,800,436,24,310,16,0,0,8,1,1,1
18,GALAŢI,"SCOALA NR.2 MOVILENI",351,MOVILENI,76745,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:49:34",1173,1141,0,13,19,585,553,0,13,19,546,39,1250,665,253,137,105,8,3,27,6,0,7
18,GALAŢI,"ŞCOALA NR. 3 BARCEA",221,BARCEA,75515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:08:12",1011,1003,2,4,2,506,500,0,4,2,483,21,1105,599,218,205,38,5,1,10,1,0,5
18,GALAŢI,"ŞCOALA NR.3 COROD",267,COROD,75953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:03:37",1445,1417,0,12,16,694,666,0,12,16,631,36,1600,933,79,504,36,1,0,7,0,2,2
18,GALAŢI,"ŞCOALA NR. 4 PODOLENI",223,BARCEA,75515,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:15",1323,1311,0,6,6,699,687,0,6,6,685,14,1448,749,316,296,62,3,1,3,2,0,2
18,GALAŢI,"ȘCOALA PRIMARĂ",260,CERŢEŞTI,75917,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:20:56",590,559,0,9,22,359,328,0,9,22,350,9,641,282,81,235,9,3,1,3,18,0,0
18,GALAŢI,"ȘCOALA PRIMARĂ",261,CERŢEŞTI,75917,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:38:44",578,544,0,12,22,390,356,0,12,22,375,15,596,206,80,277,8,1,0,4,1,0,4
18,GALAŢI,"ŞCOALA PRIMARĂ ANDRONACHI GOGA NR. 1 SAT ALDEŞTI",236,BEREŞTI-MERIA,75356,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:10:54",320,310,0,5,5,163,153,0,5,5,144,19,342,179,34,95,1,8,0,3,1,1,1
18,GALAŢI,"ȘCOALA PRIMARĂ CRĂIEȘTI",436,VÂRLEZI,77509,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:42",653,624,0,5,24,410,381,0,5,24,395,15,800,350,103,257,15,0,1,14,0,0,5
18,GALAŢI,"SCOALA PRIMARA ”ION VODA CEL VITEAZ ROSCANI",234,BĂNEASA,75686,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:54",458,438,0,5,15,290,270,0,5,15,260,15,566,291,49,187,14,0,2,3,0,3,2
18,GALAŢI,"ŞCOALA PRIMARĂ NR. 1 BRĂTULEŞTI",269,COROD,75953,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:01",486,478,0,5,3,245,237,0,5,3,230,15,540,295,44,173,6,0,0,7,0,0,0
18,GALAŢI,"SCOALA PRIMARĂ NR.1 CIŞMELE",399,SMÂRDAN,77224,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:34",1275,1263,2,3,7,671,661,0,3,7,647,24,1401,730,116,401,88,4,1,18,6,1,12
18,GALAŢI,"ȘCOALA PRIMARĂ NR. 1 GÂRBOVĂȚ",311,GHIDIGENI,76406,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:06:44",233,220,0,13,0,115,102,0,13,0,114,1,246,131,65,41,2,1,1,2,0,0,2
18,GALAŢI,"ȘCOALA PRIMARĂ NR. 1 GEFU",312,GHIDIGENI,76406,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:04:31",892,881,0,9,2,567,556,0,9,2,538,27,993,426,275,245,14,0,0,1,3,0,0
18,GALAŢI,"ŞCOALA PRIMARĂ NR.1 IONĂŞEŞTI",365,NICOREŞTI,76807,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:41:23",553,544,0,9,0,298,289,0,9,0,272,17,598,299,143,70,47,0,0,12,0,0,0
18,GALAŢI,"ȘCOALA PRIMARĂ NR. 1 IZVOARELE",396,"SLOBOZIA CONACHI",77180,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:34",794,755,3,2,34,461,424,1,2,34,451,10,876,415,33,344,48,1,1,20,2,0,2
18,GALAŢI,"ȘCOALA PRIMARĂ NR.1 SAT GĂNEȘTI",257,CAVADINEŞTI,75864,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:32:13",757,722,0,17,18,395,360,0,17,18,383,12,780,385,93,266,11,1,2,6,0,0,4
18,GALAŢI,"ȘCOALA PRIMARĂ NR.1 SAT VĂDENI",258,CAVADINEŞTI,75864,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:23:40",343,314,0,19,10,240,211,0,19,10,230,10,368,128,85,138,1,0,0,1,1,0,4
18,GALAŢI,"SCOALA PRIMARA NR.1 SAT VISINA, COMUNA POIANA, JUDETUL GALATI",381,POIANA,77587,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:44",396,358,0,20,18,268,230,0,20,18,253,15,402,134,47,178,16,0,2,6,0,0,4
18,GALAŢI,"SCOALA PRIMARA NR.3",254,CAVADINEŞTI,75864,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:09",204,176,0,20,8,120,101,0,11,8,116,4,189,69,51,56,5,0,0,1,0,0,3
18,GALAŢI,"SCOALA PRIMARĂ SLOBOZIA BLĂNEASA",360,NEGRILEŞTI,77579,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:33",553,487,0,45,21,553,487,0,45,21,524,29,900,347,34,436,18,2,3,25,3,1,2
18,GALAŢI,"ȘCOALA PRIMARĂ VAMEȘ",379,PISCU,76996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:17:08",425,411,0,7,7,200,186,0,7,7,186,14,500,300,12,125,14,10,1,12,6,2,4
18,GALAŢI,"ȘCOALA PROFESIONALĂ „HORTENSIA PAPADAT – BENGESCU”",328,IVEŞTI,76601,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:52:05",1088,1051,1,21,15,652,631,0,6,15,554,75,1200,564,27,484,21,0,1,16,1,2,2
18,GALAŢI,"ȘCOALA PROFESIONALĂ „HORTENSIA PAPADAT – BENGESCU”",327,IVEŞTI,76601,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:47:45",971,952,0,6,13,451,432,0,6,13,428,23,1053,602,27,349,25,0,2,13,3,0,9
18,GALAŢI,"SCOALA SFINTUL NICOLAE",431,VÂNĂTORI,75150,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:21:09",1353,1344,2,6,1,719,712,0,6,1,711,8,1497,778,70,541,27,6,1,16,10,3,37
18,GALAŢI,"SCOALA SFINTUL NICOLAE",432,VÂNĂTORI,75150,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:50:12",1287,1277,1,9,0,725,716,0,9,0,708,17,1427,702,49,564,25,5,1,17,3,4,40
18,GALAŢI,"SCOALA SMARANDA BRAESCU",251,BUCIUMENI,75819,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:06",393,363,0,24,6,255,225,0,24,6,243,12,411,156,38,172,20,1,0,7,2,1,2
18,GALAŢI,"SCOALA TATARCA",417,TULUCEŞTI,77331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:24",622,599,0,4,19,279,256,0,4,19,266,13,673,394,26,194,20,2,0,13,1,2,8
18,GALAŢI,"SCOALA TULUCESTI",414,TULUCEŞTI,77331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:33:33",1995,1962,2,6,25,924,893,0,6,25,896,28,2191,1267,115,667,55,5,3,28,9,2,12
18,GALAŢI,"ŞCOALA VECHE ŞIVIŢA",416,TULUCEŞTI,77331,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:06",1011,988,0,6,17,454,431,0,6,17,434,20,1105,651,71,305,34,3,0,8,5,2,6
18,GALAŢI,"SPAŢIU ADMINISTRATIV",202,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:20",1155,1148,0,7,0,488,481,0,7,0,471,17,1270,782,147,244,28,22,3,14,4,0,9
18,GALAŢI,"SPAŢIU ADMINISTRATIV",203,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:33",960,949,0,7,4,494,483,0,7,4,464,30,1050,556,203,203,31,8,1,7,2,1,8
18,GALAŢI,"SPAŢIU ALIMENTAŢIE PUBLICĂ OBOR",184,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:59:27",1555,1531,11,9,4,628,615,0,9,4,583,45,1690,1062,174,314,23,21,5,27,6,3,10
18,GALAŢI,"STAȚIE DE POMPARE APE UZATE S.C. APĂ-CANAL S.A.",73,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:58",488,480,0,8,0,182,174,0,8,0,175,7,500,318,12,103,20,4,1,7,18,0,10
18,GALAŢI,"UNIVERSITATEA ”DUNĂREA DE JOS” GALAȚI (UNIVERSITATEA GALAŢI)",37,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:27",1362,1335,8,5,14,509,490,0,5,14,500,9,1600,1091,55,290,30,8,7,22,8,4,76
