precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL VERDE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi"
24,IAŞI,"SCOALA GIMNAZIALĂ POIANA MĂNĂSTIRII",723,ŢIBANA,99673,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:28:56",376,372,0,4,0,154,150,0,4,0,140,14,400,246,29,13,78,0,5,15,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA POIENI",653,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:06",698,694,0,1,3,373,369,0,1,3,342,31,800,427,160,42,57,1,11,55,11,1,4
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",594,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:57:01",1344,1316,0,15,13,762,734,0,15,13,727,35,1400,638,385,69,164,6,36,53,8,1,5
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",595,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:27:27",1252,1232,2,5,13,668,650,0,5,13,631,37,1400,732,311,104,126,13,27,38,6,2,4
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",599,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:50:36",411,400,0,4,7,252,241,0,4,7,237,15,500,248,91,18,100,1,2,22,0,0,3
24,IAŞI,"ȘCOALA GIMNAZIALĂ RĂSBOIENI",732,ŢIBĂNEŞTI,99780,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:06:04",757,746,1,6,4,355,344,1,6,4,331,24,800,445,205,25,82,0,3,11,1,3,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ REDIU",635,RUGINOASA,98774,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:22:16",956,950,0,3,3,490,484,0,3,3,456,34,1000,510,201,60,140,2,25,21,1,4,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ REDIU",621,REDIU,95239,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:51:22",1191,1175,7,8,1,494,485,0,8,1,478,16,1300,806,168,51,94,12,12,103,14,5,19
24,IAŞI,"ȘCOALĂ GIMNAZIALĂ REDIU",620,REDIU,95239,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:47:24",1490,1477,3,10,0,787,777,0,10,0,761,26,1600,813,307,51,104,11,24,194,14,11,45
24,IAŞI,"ȘCOALA GIMNAZIALĂ ROȘU",619,RĂDUCĂNENI,98685,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:46:12",537,522,0,10,5,193,178,0,10,5,163,30,600,407,88,6,56,2,0,9,1,1,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUGINOASA",631,RUGINOASA,98774,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:33:40",826,815,0,4,7,493,482,0,4,7,473,20,900,407,131,46,257,2,14,16,2,5,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUGINOASA",632,RUGINOASA,98774,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:30",691,681,0,3,7,423,413,0,3,7,404,19,800,377,106,42,217,2,17,12,2,3,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUNCU",724,ŢIBANA,99673,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:25:25",426,424,0,2,0,196,194,0,2,0,175,21,500,304,84,21,63,2,3,2,0,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ - SAT SÎRCA",335,BĂLŢAŢI,95792,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:31",911,902,0,3,6,490,481,0,3,6,460,30,1000,510,125,84,199,0,24,17,6,4,1
24,IAŞI,"SCOALA GIMNAZIALA SATU NOU",654,"SCHITU DUCA",98827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:31:47",424,412,1,6,5,218,207,0,6,5,201,16,500,283,103,17,34,0,1,43,3,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ - SAT VALEA OILOR",336,BĂLŢAŢI,95792,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:03",524,501,0,3,20,279,256,0,3,20,261,18,600,321,41,14,197,0,4,3,0,2,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ SĂVENI",481,GROPNIŢA,97321,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:13:46",614,606,0,6,2,317,309,0,6,2,295,22,700,383,67,18,195,0,2,13,0,0,0
24,IAŞI,"SCOALA GIMNAZIALA SCHEIA",319,"ALEXANDRU I. CUZA",95612,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:16:28",1027,997,0,13,17,538,508,0,13,17,475,60,1100,532,314,25,96,1,24,9,3,2,1
24,IAŞI,"SCOALA GIMNAZIALA SLOBOZIA",436,DELENI,96815,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:26:00",910,903,0,7,0,345,338,0,7,0,321,24,1000,655,229,32,35,1,15,8,1,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",782,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:19",866,863,0,3,0,324,321,0,3,0,277,47,900,576,131,22,107,0,7,5,3,1,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",781,VOINEŞTI,100219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:21:36",912,908,0,4,0,366,362,0,4,0,344,22,1000,634,191,37,105,0,8,0,3,0,0
24,IAŞI,"SCOALA GIMNAZIALA SOCI",561,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:58:25",1030,995,2,5,28,592,559,0,5,28,568,24,1100,508,141,28,361,5,18,10,0,3,2
24,IAŞI,"SCOALA GIMNAZIALA SPINENI",324,ANDRIEŞENI,95667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:35",771,764,0,4,3,401,394,0,4,3,385,16,800,399,140,50,137,0,11,45,1,1,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",23,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:01:05",995,992,0,3,0,158,155,0,3,0,155,3,1100,942,47,21,27,4,1,37,4,7,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",19,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:14",1169,1147,9,13,0,584,571,0,13,0,571,13,1300,716,137,64,117,12,18,143,10,9,61
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",20,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:34:10",1351,1342,5,4,0,463,459,0,4,0,444,19,1500,1037,107,54,86,14,9,128,4,7,35
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",21,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:58:30",745,734,4,6,1,304,297,0,6,1,297,7,800,496,90,31,68,9,10,57,10,2,20
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",22,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:02",871,861,0,10,0,392,382,0,10,0,378,14,900,508,97,28,82,7,12,90,4,7,51
24,IAŞI,"ȘCOALA GIMNAZIALĂ ” STEFAN CEL MARE” DANCU",500,HOLBOCA,95159,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:24",1234,1232,0,2,0,543,541,0,2,0,542,1,1400,857,230,73,121,4,32,59,5,9,9
24,IAŞI,"ȘCOALA GIMNAZIALĂ ” ȘTEFAN CEL MARE” DANCU",501,HOLBOCA,95159,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:21:28",1484,1481,0,3,0,643,640,0,3,0,615,28,1600,957,232,74,161,6,35,70,8,10,19
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE” DANCU",502,HOLBOCA,95159,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:10:10",1442,1436,0,6,0,598,592,0,6,0,579,19,1600,1002,226,93,125,7,33,64,4,11,16
24,IAŞI,"ŞCOALA GIMNAZIALA STORNEŞTI",666,SINEŞTI,99058,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:25:57",862,824,0,5,33,418,380,0,5,33,395,19,900,486,342,15,23,2,1,9,3,0,0
24,IAŞI,"SCOALA GIMNAZIALA STRUNGA",676,STRUNGA,99209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:23:27",464,459,0,3,2,224,219,0,3,2,218,6,500,276,107,18,68,2,7,15,0,1,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",241,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:36:53",744,733,0,11,0,294,283,0,11,0,281,8,800,511,78,34,46,9,9,69,4,6,26
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",243,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:31:14",1049,1044,0,5,0,330,325,0,5,0,322,8,1200,870,67,43,64,4,22,86,2,2,32
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",242,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:48:19",703,695,1,7,0,272,265,0,7,0,264,8,800,528,58,28,43,7,16,74,4,3,31
24,IAŞI,"SCOALA GIMNAZIALA TOPILE",757,"VALEA SEACĂ",99968,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:52:37",1888,1856,0,6,26,976,944,0,6,26,927,49,2000,1024,461,95,229,10,32,75,7,18,0
24,IAŞI,"SCOALA GIMNAZIALĂ ȚUȚORA",740,ŢUŢORA,99922,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:20:02",1034,999,0,8,27,543,508,0,8,27,514,29,1100,557,59,45,340,8,27,28,2,3,2
24,IAŞI,"ȘCOALA GIMNAZIALĂ UDA - CORP A",698,TĂTĂRUŞI,99478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:13",1245,1200,0,9,36,610,567,0,9,34,572,38,1400,790,59,94,359,3,30,11,4,10,2
24,IAŞI,"SCOALA GIMNAZIALA URSITA",542,MIRONEASA,97875,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:47:07",522,517,0,3,2,277,272,0,3,2,251,26,600,323,131,19,93,0,5,1,1,0,1
24,IAŞI,"SCOALA GIMNAZIALA URSOAIA",628,ROMÂNEŞTI,98738,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:47",346,339,0,1,6,186,179,0,1,6,176,10,400,214,36,76,53,0,7,2,2,0,0
24,IAŞI,"SCOALA GIMNAZIALA VALEA SEACA",755,"VALEA SEACĂ",99968,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:02:52",1642,1633,0,4,5,768,759,0,4,5,719,49,1800,1032,116,72,361,21,65,58,0,19,7
24,IAŞI,"ŞCOALA GIMNAZIALA VASILE ALECSANDRI MIRCESTI",536,MIRCEŞTI,97811,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:43",1238,1234,0,1,3,628,624,0,1,3,600,28,1300,672,130,130,227,44,11,42,0,11,5
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",255,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:26",1388,1380,1,7,0,594,587,0,7,0,572,22,1500,906,139,75,118,13,20,129,3,10,65
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",254,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:48",1253,1247,0,6,0,469,463,0,6,0,448,21,1398,929,106,47,101,13,22,94,1,6,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",253,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:29",1288,1280,2,6,0,544,538,0,6,0,520,24,1400,856,117,52,99,15,16,137,8,6,70
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",252,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:44",1271,1267,0,4,0,508,504,0,4,0,491,17,1400,892,115,52,122,16,12,106,6,7,55
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",199,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:17:57",1769,1739,14,16,0,808,792,0,16,0,793,15,1900,1092,169,78,125,12,20,232,5,8,144
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",198,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:26:42",1669,1602,5,28,34,878,816,0,28,34,849,22,1700,829,176,76,116,22,22,259,5,8,165
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",196,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:14",1673,1660,6,7,0,757,750,0,7,0,749,8,1800,1043,173,89,117,18,20,200,8,11,113
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",197,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:09:52",1676,1666,2,7,1,855,847,0,7,1,849,6,1800,945,189,111,119,20,39,202,1,16,152
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",195,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:29:54",1654,1642,7,2,3,816,811,0,2,3,784,26,1800,990,178,81,120,18,30,215,14,10,118
24,IAŞI,"SCOALA GIMNAZIALA VERSENI",562,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:37",917,899,1,8,9,474,456,1,8,9,435,38,1000,524,78,135,188,2,16,6,2,4,4
24,IAŞI,"SCOALA GIMNAZIALA VINATORI",602,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:23:42",862,856,0,5,1,394,388,0,5,1,374,20,900,506,197,59,59,3,20,29,3,3,1
24,IAŞI,"SCOALA GIMNAZIALA VINATORI",601,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:40",1351,1343,0,7,1,673,665,0,7,1,628,42,1500,830,234,90,157,6,51,72,1,4,13
24,IAŞI,"SCOALA GIMNAZIALA ZMEU",534,LUNGANI,97722,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:54:38",1474,1452,0,9,13,887,865,0,9,13,831,56,1600,713,33,89,700,0,9,0,0,0,0
24,IAŞI,"SCOALA GISTESTI",286,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:18",1011,989,0,7,15,504,482,0,7,15,473,31,1100,596,188,54,160,16,14,17,2,21,1
24,IAŞI,"ŞCOALA HĂBĂŞEŞTI",682,STRUNGA,99209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:42",322,303,2,6,11,158,141,0,6,11,150,8,400,242,54,12,72,2,2,7,0,0,1
24,IAŞI,"ŞCOALA HĂRMĂNEŞTII NOI",490,HĂRMĂNEŞTI,100326,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:41:29",768,755,0,9,4,389,376,0,9,4,376,13,800,411,230,32,45,6,9,8,6,38,2
24,IAŞI,"ŞCOALA HENCI",305,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:22",500,495,0,4,1,227,222,0,4,1,222,5,500,273,129,50,22,2,6,11,0,1,1
24,IAŞI,"SCOALA HODORA",408,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:10",1279,1279,0,0,0,570,570,0,0,0,509,61,1400,830,202,80,163,1,14,42,4,1,2
24,IAŞI,"ŞCOALA HOLM",308,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:27:32",259,254,0,5,0,126,121,0,5,0,122,4,300,174,70,19,20,1,1,10,1,0,0
24,IAŞI,"ŞCOALA HOMIŢA",419,CRISTEŞTI,96637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:57:12",305,299,0,6,0,151,145,0,6,0,144,7,400,249,99,8,29,1,2,3,0,1,1
24,IAŞI,"SCOALA HORODISTEA",409,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:17:44",440,436,0,4,0,187,183,0,4,0,173,14,500,313,62,22,58,0,7,21,0,3,0
24,IAŞI,"ŞCOALA ICUŞENI",767,VICTORIA,100004,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:38",408,393,0,8,7,205,190,0,8,7,184,21,500,295,111,14,43,4,4,3,1,2,2
24,IAŞI,"ŞCOALA ICUȘENI",768,VICTORIA,100004,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:28:10",422,406,0,10,6,240,224,0,10,6,222,18,500,260,104,13,81,0,7,4,2,8,3
24,IAŞI,"SCOALA ION CREANGA",264,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:21",1285,1276,1,8,0,591,583,0,8,0,563,28,1400,809,240,68,149,5,25,37,3,33,3
24,IAŞI,"SCOALA IZVOARELE",612,RĂCHITENI,100335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:22",1152,1115,0,9,28,533,496,0,9,28,490,43,1300,767,163,48,227,2,16,22,4,4,4
24,IAŞI,"ŞCOALA LITENI",347,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:48",1103,1095,0,8,0,482,474,0,8,0,423,59,1200,718,88,53,256,1,16,8,1,0,0
24,IAŞI,"SCOALA LUNCA",289,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:53:15",1034,1028,0,2,4,569,563,0,2,4,554,7,1100,532,69,26,407,4,13,14,3,13,5
24,IAŞI,"SCOALA LUNCA",288,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:33",1082,1079,0,2,1,541,538,0,2,1,501,40,1200,659,74,44,339,2,17,12,2,9,2
24,IAŞI,"SCOALA LUPARIA",410,COTNARI,96478,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:12:01",280,274,0,6,0,129,123,0,6,0,124,5,300,171,52,17,43,0,2,8,1,1,0
24,IAŞI,"ŞCOALA MUNTENI",348,BELCEŞTI,95872,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:07:31",784,782,0,2,0,338,336,0,2,0,314,24,900,562,105,37,144,3,7,15,3,0,0
24,IAŞI,"SCOALA NOUA RACHITENI",611,RĂCHITENI,100335,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:19",1597,1563,0,5,29,721,687,0,5,29,694,27,1700,979,471,28,119,1,14,48,5,4,4
24,IAŞI,"SCOALA NR. 2 SPINOASA",452,ERBICENI,97009,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:05:06",236,234,0,2,0,121,119,0,2,0,112,9,300,179,26,29,44,1,5,4,1,1,1
24,IAŞI,"SCOALA NR. 2 SPRANCEANA",453,ERBICENI,97009,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:42:28",310,304,2,4,0,145,140,1,4,0,141,4,400,255,33,11,84,1,1,6,2,1,2
24,IAŞI,"ŞCOALA OSOI",391,COMARNA,96370,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:56:58",1564,1535,0,11,18,835,806,0,11,18,799,36,1700,865,253,65,188,7,36,237,5,3,5
24,IAŞI,"ŞCOALA PIETRIŞ",441,DOLHEŞTI,96904,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:14:48",807,795,0,8,4,375,363,0,8,4,319,44,900,537,133,10,126,1,5,34,6,1,3
24,IAŞI,"SCOALA PODOLENII DE JOS",414,COZMEŞTI,96593,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:34:22",327,318,0,2,7,155,146,0,2,7,140,15,400,245,49,28,49,1,6,5,2,0,0
24,IAŞI,"ȘCOALA PRIMARĂ",468,GORBAN,97189,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:27",289,277,0,7,5,163,151,0,7,5,155,8,300,137,70,14,52,0,5,14,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ",467,GORBAN,97189,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:03",496,489,0,5,2,266,259,0,5,2,242,24,500,234,131,17,67,2,0,24,0,0,1
24,IAŞI,"ȘCOALA PRIMARĂ AL. I. CUZA",318,"ALEXANDRU I. CUZA",95612,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:41",644,637,1,2,4,355,349,0,2,4,325,21,700,347,169,34,93,2,25,0,0,2,0
24,IAŞI,"SCOALA PRIMARA AVINTU",627,ROMÂNEŞTI,98738,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:12",366,350,0,0,16,182,166,0,0,16,174,8,400,218,86,38,41,0,6,1,1,0,1
24,IAŞI,"SCOALA PRIMARA BAICENI",702,TODIREŞTI,99539,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:12:38",260,251,0,6,3,151,142,0,6,3,146,5,300,149,119,3,14,0,5,5,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ BĂLTENI",609,PROBOTA,98649,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:20",638,632,0,5,1,376,370,0,5,1,340,18,700,300,278,37,13,0,9,0,1,1,1
24,IAŞI,"SCOALA PRIMARĂ BOATCA",425,DAGÂŢA,96717,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:07:25",214,210,0,4,0,117,113,0,4,0,115,2,300,183,88,4,20,2,0,1,0,0,0
24,IAŞI,"ŞCOALA PRIMARA BOCNIŢA",664,SINEŞTI,99058,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:02:50",275,262,0,4,9,155,142,0,4,9,143,12,300,145,104,8,16,0,5,9,1,0,0
24,IAŞI,"SCOALA PRIMARA BOGONOS",528,LEŢCANI,97679,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:18",614,613,0,1,0,355,354,0,1,0,341,14,700,345,244,19,34,3,24,16,1,0,0
24,IAŞI,"SCOALA PRIMARA BRATULESTI",677,STRUNGA,99209,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:51:55",551,540,0,5,6,233,222,0,5,6,209,24,600,367,55,24,108,1,12,4,2,2,1
24,IAŞI,"ȘCOALA PRIMARĂ BUDEȘTI",565,MOGOŞEŞTI,98113,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:12",336,329,1,6,0,164,157,1,6,0,149,15,400,236,48,15,77,0,6,2,1,0,0
24,IAŞI,"SCOALA PRIMARA BUHAENI",322,ANDRIEŞENI,95667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:31:38",502,493,0,6,3,502,493,0,6,3,215,24,500,261,81,19,85,2,3,21,2,0,2
24,IAŞI,"SCOALA PRIMARA CARBUNARI",471,GRAJDURI,97241,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:56",766,764,0,0,2,146,144,0,0,2,135,11,800,654,20,58,41,1,3,7,3,0,2
24,IAŞI,"SCOALA PRIMARA CERCU",338,BÂRNOVA,95088,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:24:21",666,660,2,4,0,377,373,0,4,0,365,12,700,323,117,44,73,15,47,55,5,2,7
24,IAŞI,"SCOALA PRIMARA CILIBIU",459,GOLĂIEŞTI,97090,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:54",415,405,0,6,4,229,219,0,6,4,216,13,500,271,146,7,46,1,4,12,0,0,0
24,IAŞI,"ŞCOALA PRIMARĂ CIOCÂRLEŞTI",645,SCÂNTEIA,98916,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:16:34",249,245,0,4,0,136,132,0,4,0,120,16,300,164,58,7,30,0,8,16,0,0,1
24,IAŞI,"SCOALA PRIMARA CIRLIG",596,POPRICANI,98505,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:29",776,764,0,10,2,377,365,0,10,2,358,19,800,423,186,53,71,1,16,22,2,3,4
24,IAŞI,"SCOALA PRIMARA CLASELE I-IV COASTA MAGURII",331,BALŞ,100273,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:38:10",188,183,0,3,2,94,89,0,3,2,89,5,200,106,18,8,56,0,3,3,0,0,1
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",142,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:28",1324,1314,1,8,1,445,436,0,8,1,427,18,1400,955,101,52,87,11,21,97,9,8,41
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",141,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:30",1602,1585,7,10,0,588,578,0,10,0,568,20,1700,1112,126,68,111,14,35,143,8,10,53
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",140,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:09:25",1775,1760,8,7,0,717,710,0,7,0,693,24,1900,1183,178,101,88,17,31,180,9,12,77
24,IAŞI,"ŞCOALA PRIMARA ”COSTACHE CONACHI”",143,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:48:39",1255,1247,5,3,0,367,364,0,3,0,351,16,1400,1033,85,38,65,10,13,97,7,2,34
