precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POGAR LAURENŢIU-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","FECHET MIRCEA-PARTIDUL NAȚIONAL LIBERAL-voturi","MARGINĂ GELU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BREAHNĂ-PRAVĂŢ IONELA-CRISTINA-PARTIDUL SOCIAL DEMOCRAT-voturi","DÂRLEA ALEXANDRU-PARTIDUL S.O.S. ROMÂNIA-voturi","GRIGOROAIA CORNEL-VIOREL-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","MELINTE ION-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","MOGHIOR MARIUS-CĂTĂLIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
4,BACĂU,"LICEUL TEHNOLOGIC (TCR)",176,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:24:34",939,933,0,6,0,341,335,0,6,0,322,19,1000,659,0,100,36,134,16,3,21,12
4,BACĂU,"LICEUL TEORETIC ”ION BORCEA”",181,"ORAŞ BUHUŞI",20778,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:44:33",1234,1215,0,4,15,387,370,0,4,13,360,25,1300,915,3,86,58,151,22,5,30,5
4,BACĂU,"LICEUL TEORETIC ”ION BORCEA”",180,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:39",1368,1362,2,3,1,473,469,0,3,1,443,30,1500,1027,3,131,61,185,23,6,32,2
4,BACĂU,"LICEUL TEORETIC ”ION BORCEA” BUHUȘI CORP B",188,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:47",1612,1605,0,7,0,554,547,0,7,0,497,57,1800,1246,1,172,63,198,22,6,30,5
4,BACĂU,"LOCALUL ŞCOLII FUNDOAIA",396,HURUIEŞTI,23047,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:03:04",294,288,0,6,0,154,148,0,6,0,147,7,300,146,3,16,4,119,5,0,0,0
4,BACĂU,"LOCALUL ŞCOLII OCHENI",397,HURUIEŞTI,23047,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:11:45",258,250,0,8,0,147,139,0,8,0,143,4,300,153,5,14,2,118,4,0,0,0
4,BACĂU,"PRIMĂRIA BÎRSĂNEŞTI",255,BÂRSĂNEŞTI,21454,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:11",1395,1395,0,0,0,636,636,0,0,0,597,39,1500,864,2,240,52,270,22,5,4,2
4,BACĂU,"PRIMĂRIA BRUSTUROASA",284,BRUSTUROASA,21597,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:22",1231,1208,0,6,17,660,637,0,6,17,632,28,1300,640,4,198,157,227,25,5,14,2
4,BACĂU,"PRIMARIA COMUNEI PARAVA (SALA DE FESTIVITATI)",487,PARAVA,24034,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:14:28",743,720,0,8,15,390,367,0,8,15,366,24,800,410,1,91,48,178,14,3,21,10
4,BACĂU,"PRIMĂRIA DĂRMĂNEȘTI",216,"ORAŞ DĂRMĂNEŞTI",22166,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:07",1283,1272,0,8,3,577,566,0,8,3,520,57,1400,823,2,304,53,124,22,3,11,1
4,BACĂU,"PRIMĂRIA FILIPENI",342,FILIPENI,22488,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:43:44",567,488,0,49,30,407,328,0,49,30,405,2,600,193,2,121,12,262,1,1,6,0
4,BACĂU,"PRIMĂRIA GĂICEANA",352,GĂICEANA,22665,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:28:42",723,704,0,9,10,444,425,0,9,10,427,17,800,356,51,230,18,109,5,2,12,0
4,BACĂU,"PRIMĂRIA GURA VĂII",372,"GURA VĂII",20607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:07:14",1191,1169,1,7,14,633,612,0,7,14,608,25,1300,667,7,42,102,407,14,4,25,7
4,BACĂU,"PRIMĂRIA HORGEŞTI",389,HORGEŞTI,22941,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:13",1319,1317,0,2,0,519,517,0,2,0,471,48,1500,981,3,62,19,242,3,0,139,3
4,BACĂU,"PRIMĂRIA HURUIEŞTI",393,HURUIEŞTI,23047,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:47:25",525,522,0,3,0,300,297,0,3,0,283,17,600,300,5,47,19,203,4,1,3,1
4,BACĂU,"PRIMĂRIA ORAŞ BUHUŞI",179,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:16:08",1619,1611,1,3,4,497,489,1,3,4,474,23,1800,1303,1,120,67,227,19,7,27,6
4,BACĂU,"PRIMĂRIA ORAȘULUI COMĂNEȘTI",199,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:01",1348,1338,2,8,0,550,542,0,8,0,521,29,1500,950,3,257,54,138,32,11,23,3
4,BACĂU,"PRIMĂRIA PALANCA",484,PALANCA,23975,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:42:40",1204,1186,1,10,7,575,557,1,10,7,543,32,1333,758,11,221,99,187,11,2,8,4
4,BACĂU,"PRIMĂRIA PLOPANA",516,PLOPANA,24427,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:50:43",749,718,1,11,19,367,336,1,11,19,349,18,800,433,3,48,108,175,6,1,6,2
4,BACĂU,"PRIMĂRIA TĂTĂRĂŞTI",604,TĂTĂRĂŞTI,25745,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:06:37",392,387,1,3,1,260,255,1,3,1,250,10,400,140,2,61,19,146,7,2,13,0
4,BACĂU,"SALA DE CEREMONII",623,URECHEŞTI,26029,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:09:53",1332,1326,0,6,0,723,717,0,6,0,670,53,1500,777,2,248,52,236,23,5,99,5
4,BACĂU,"SALA DE EVENIMENTE",409,"LETEA VECHE",20359,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:23:48",350,340,1,9,0,178,169,0,9,0,170,8,400,222,1,38,31,80,7,2,11,0
4,BACĂU,"SALA DE FESTIVITĂŢI SATUL TARNIŢA",479,ONCEŞTI,23868,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:07:29",522,519,0,3,0,331,328,0,3,0,305,26,600,269,1,52,17,218,2,2,11,2
4,BACĂU,"SALA DE SPORT A LICEULUI ”SPIRU HARET”",128,"MUNICIPIUL MOINEŞTI",20876,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:24:27",1171,1162,0,7,2,544,535,0,7,2,527,17,1300,756,6,213,56,147,50,18,33,4
4,BACĂU,"SALA DE SPORT DIN SATUL ȘESURI",430,MĂGIREŞTI,23387,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:29",416,408,3,3,2,238,232,1,3,2,225,13,496,258,0,131,31,39,18,0,3,3
4,BACĂU,"SALA SPORT POLIVALENTĂ",189,"ORAŞ BUHUŞI",20778,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:02",1697,1667,26,2,2,502,498,0,2,2,478,24,1800,1298,2,150,71,175,23,3,52,2
4,BACĂU,"SC MECANO ELECTRIC SERVICE SRL",211,"ORAŞ DĂRMĂNEŞTI",22166,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:57",760,754,0,6,0,366,360,0,6,0,347,19,800,434,5,206,33,75,13,7,8,0
4,BACĂU,"ŞCOALA 1 SATUL SLOBOZIA",587,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:43:47",766,752,0,5,9,306,292,0,5,9,277,29,800,494,2,32,27,182,14,3,14,3
4,BACĂU,"ŞCOALA ”ALEXANDRU SEVER”",139,"MUNICIPIUL MOINEŞTI",20876,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:54:18",637,627,0,8,2,312,302,0,8,2,295,17,700,388,3,138,28,61,52,6,6,1
4,BACĂU,"ŞCOALA ”ALEXANDRU SEVER”",141,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:05",1120,1111,0,4,5,525,516,0,4,5,486,39,1200,675,3,246,58,80,72,15,12,0
4,BACĂU,"ŞCOALA ”ALEXANDRU SEVER”",140,"MUNICIPIUL MOINEŞTI",20876,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:10",1084,1068,1,9,6,527,512,0,9,6,495,32,1200,673,3,200,47,142,74,16,10,3
4,BACĂU,"ŞCOALA ARINI",353,GĂICEANA,22665,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:20:20",958,945,3,4,6,535,525,0,4,6,462,73,1000,465,329,63,13,43,6,2,6,0
4,BACĂU,"SCOALA BENESTI",584,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:25:38",380,368,0,3,9,177,165,0,3,9,169,8,400,223,0,15,9,115,10,0,20,0
4,BACĂU,"SCOALA BIBIRESTI II",620,UNGURENI,25932,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:28",751,742,0,9,0,460,451,0,9,0,440,20,800,340,0,189,19,209,12,3,8,0
4,BACĂU,"ŞCOALA BLIDARI",297,CĂIUŢI,21757,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:59:31",577,562,1,7,7,317,302,1,7,7,300,17,600,283,0,72,35,167,11,3,11,1
4,BACĂU,"ŞCOALA BOIŞTEA",298,CĂIUŢI,21757,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:12:30",140,134,0,6,0,84,78,0,6,0,77,7,200,116,0,18,17,35,4,1,2,0
4,BACĂU,"ŞCOALA CAPĂTA",374,"GURA VĂII",20607,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:45:24",279,276,0,3,0,160,157,0,3,0,156,4,300,140,2,17,11,115,3,0,7,1
4,BACĂU,"SCOALA CIPRIAN PORUMBESCU",194,"ORAŞ COMĂNEŞTI",20821,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:12",497,491,0,5,1,213,207,0,5,1,198,15,508,295,1,106,36,27,25,1,1,1
4,BACĂU,"ŞCOALA CIPRIAN PORUMBESCU",192,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:57:49",1199,1193,2,4,0,532,528,0,4,0,511,21,1300,768,3,177,75,196,23,10,25,2
4,BACĂU,"ȘCOALA CIPRIAN PORUMBESCU",193,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:32:45",1214,1171,2,6,35,527,486,0,6,35,512,15,1300,773,4,217,87,131,43,9,20,1
4,BACĂU,"ŞCOALA CÎRLIGI",348,FILIPEŞTI,22576,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:56",893,860,1,27,5,515,483,0,27,5,493,22,900,385,8,268,37,149,12,3,15,1
4,BACĂU,"ŞCOALA CONSTANTIN MOSCU IZV.BERHECIULUI",403,"IZVORU BERHECIULUI",23127,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:41",644,631,0,8,5,361,348,0,8,5,337,24,700,339,1,117,21,185,8,1,1,3
4,BACĂU,"SCOALA COORDONATOARE LETEA VECHE",407,"LETEA VECHE",20359,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:52:39",1783,1770,2,11,0,903,892,0,11,0,886,12,1900,1002,7,246,72,412,41,20,83,5
4,BACĂU,"ŞCOALA COORDONATOARE LETEA VECHE",406,"LETEA VECHE",20359,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:47:05",1555,1545,3,7,0,796,789,0,7,0,768,28,1700,904,5,199,71,370,35,16,65,7
4,BACĂU,"ŞCOALA COSTACHE NEGRI SATUL NEGRI",455,NEGRI,23644,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:29:15",1060,1047,1,4,8,553,541,0,4,8,507,46,1100,547,3,152,19,140,12,6,162,13
4,BACĂU,"ŞCOALA COSTACHI S.CIOCAN LĂLOAIA",203,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:32",694,690,1,2,1,301,298,0,2,1,292,9,800,499,1,119,32,111,20,3,6,0
4,BACĂU,"ŞCOALA CU CLASELE I-IV BRAD",260,BEREŞTI-BISTRIŢA,21249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:02:32",152,146,1,1,4,91,86,0,1,4,88,3,200,109,2,34,2,40,7,0,3,0
4,BACĂU,"SCOALA CU CLASELE I-IV BUDA",272,BERZUNŢI,21418,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:13",435,429,0,6,0,216,210,0,6,0,202,14,500,284,2,15,5,77,7,2,93,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV CĂUIA",326,"DEALU MORII",22237,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:53",489,461,0,9,19,284,256,0,9,19,258,26,500,216,1,58,12,172,6,1,7,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV CIOBĂNUŞ",244,ASĂU,21123,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:12:24",453,449,0,2,2,224,220,0,2,2,209,15,500,276,1,34,37,111,19,1,4,2
4,BACĂU,"ŞCOALA CU CLASELE I-IV CLIMEŞTI",261,BEREŞTI-BISTRIŢA,21249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:49:59",231,229,0,2,0,145,143,0,2,0,138,7,299,154,1,69,8,53,4,0,3,0
4,BACĂU,"ŞCOALA CU CLASELE I-IV COTENI",292,BUHOCI,21668,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:56:38",630,621,0,4,5,326,317,0,4,5,307,19,700,374,0,32,86,107,12,2,62,6
4,BACĂU,"ŞCOALA CU CLASELE I-IV COTUMBA",234,AGĂŞ,21007,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:59:06",836,828,1,6,1,373,366,0,6,1,355,18,905,532,2,93,40,194,8,15,2,1
4,BACĂU,"SCOALA CU CLASELE I-IV DĂRMĂNEASCA",217,"ORAŞ DĂRMĂNEŞTI",22166,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:04",688,676,1,7,4,332,321,0,7,4,314,18,700,368,2,212,25,44,17,4,9,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV FRUNTEŞTI",343,FILIPENI,22488,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:21:13",354,316,0,25,13,263,225,0,25,13,249,14,400,137,2,106,3,132,3,2,0,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV MĂRĂŞTI",344,FILIPENI,22488,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:46:41",582,530,0,36,16,374,322,0,36,16,338,20,600,226,1,195,5,119,4,1,11,2
4,BACĂU,"SCOALA CU CLASELE I-IV NR. 1 DRAGOMIR",273,BERZUNŢI,21418,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:38:51",937,926,0,5,6,519,508,0,5,6,499,20,1000,475,1,61,21,162,11,0,220,23
4,BACĂU,"ŞCOALA CU CLASELE I-IV NR. 2 BERZUNŢI",271,BERZUNŢI,21418,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:26",661,653,0,6,2,373,365,0,6,2,332,41,700,327,3,28,15,126,4,2,136,18
4,BACĂU,"ŞCOALA CU CLASELE I-IV ODOBEŞTI",465,ODOBEŞTI,26353,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:03",367,347,0,16,4,233,213,0,16,4,211,22,400,167,1,83,22,88,9,2,5,1
4,BACĂU,"SCOALA CU CLASELE I-IV PĂDURENI",262,BEREŞTI-BISTRIŢA,21249,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:03",364,358,0,5,1,179,173,0,5,1,166,13,396,217,3,80,8,68,1,0,6,0
4,BACĂU,"ŞCOALA CU CLASELE I - IV PĂDURENI",445,MĂRGINENI,20466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:01",316,312,0,4,0,155,151,0,4,0,139,16,416,261,3,58,12,29,16,4,11,6
4,BACĂU,"ŞCOALA CU CLASELE I-IV PĂLTINIŞ",246,ASĂU,21123,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:28",489,475,1,8,5,294,280,1,8,5,269,25,500,206,4,40,19,175,25,1,0,5
4,BACĂU,"ŞCOALA CU CLASELE I - IV PODIȘ",446,MĂRGINENI,20466,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:03:39",562,550,1,11,0,259,248,0,11,0,244,15,643,384,1,38,19,146,17,8,7,8
4,BACĂU,"ŞCOALA CU CLASELE I-IV POIANA NEGUSTORULUI",278,BLĂGEŞTI,21506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:22",621,614,0,7,0,422,415,0,7,0,334,88,700,278,4,34,4,290,1,0,0,1
4,BACĂU,"SCOALA CU CLASELE I-IV PRAJESTII",428,MĂGIREŞTI,23387,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:20:22",476,472,0,3,1,239,235,0,3,1,218,21,516,277,1,157,16,30,10,0,2,2
4,BACĂU,"ŞCOALA CU CLASELE .I-IV ROGOAZA",315,CORBASCA,21971,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:37:34",258,249,0,2,7,121,113,0,2,6,116,5,296,175,2,19,8,82,0,1,3,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL BOGDĂNEŞTI",615,TRAIAN,25861,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:53",430,428,0,2,0,171,169,0,2,0,155,16,500,329,2,97,12,38,2,0,4,0
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL CIUCANI",539,RĂCĂCIUNI,24766,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:42:00",461,455,0,6,0,221,215,0,6,0,198,23,500,279,15,66,24,54,9,4,12,14
4,BACĂU,"ŞCOALA CU CLASELE .I-IV SATUL FUNDĂTURA-RĂCHITOASA",548,RĂCHITOASA,24837,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:58:40",217,207,0,9,1,96,86,0,9,1,91,5,300,204,1,15,10,50,7,0,1,7
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL FUNDU TUTOVEI",517,PLOPANA,24427,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:17",467,450,0,8,9,207,190,0,8,9,200,7,500,293,0,26,69,88,13,2,1,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL FURNICARI",603,TAMAŞI,25692,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:02:42",580,570,1,8,1,291,281,1,8,1,277,14,628,337,5,67,13,175,8,2,6,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL HERTIOANA DE JOS",616,TRAIAN,25861,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:07:46",161,150,0,10,1,89,78,0,10,1,86,3,200,111,1,42,15,15,1,1,10,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL IŢCANI",518,PLOPANA,24427,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:23",621,597,0,15,9,313,289,0,15,9,308,5,700,387,1,11,54,223,12,1,6,0
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL STRĂMINOASA",520,PLOPANA,24427,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:25:29",326,313,0,5,8,170,157,0,5,8,162,8,400,230,1,4,22,133,2,0,0,0
4,BACĂU,"ŞCOALA CU CLASELE I-IV SATUL ZĂPODIA",617,TRAIAN,25861,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:35",548,542,0,6,0,183,177,0,6,0,173,10,600,417,0,113,14,26,5,2,11,2
4,BACĂU,"ŞCOALA CU CLASELE I -IV SCARISOARA",316,CORBASCA,21971,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:14:29",609,602,0,4,3,334,327,0,4,3,315,19,700,366,8,46,8,243,1,0,7,2
4,BACĂU,"ŞCOALA CU CLASELE.I-IV STĂNEŞTI (CORP NOU)",429,MĂGIREŞTI,23387,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:08:32",488,478,0,5,5,227,217,0,5,5,220,7,500,273,2,116,11,76,7,3,3,2
4,BACĂU,"ŞCOALA CU CLASELE I-IV STRAJA",247,ASĂU,21123,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:35",962,955,0,5,2,441,434,0,5,2,417,24,1100,659,5,75,91,208,22,2,14,0
4,BACĂU,"ŞCOALA CU CLASELE I-IV TĂMĂSOAIA",321,COŢOFĂNEŞTI,22059,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:34",394,390,0,4,0,216,212,0,4,0,199,17,400,184,2,55,7,125,7,0,2,1
4,BACĂU,"ŞCOALA CU CLASELE I-IV ŢÎRDENII MARI",279,BLĂGEŞTI,21506,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:09:30",557,553,1,3,0,279,276,0,3,0,259,20,612,333,1,64,15,161,6,3,7,2
4,BACĂU,"ŞCOALA CU CLASELE I - IV VALEA BUDULUI",448,MĂRGINENI,20466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:10",465,458,1,5,1,254,248,0,5,1,243,11,500,246,1,59,22,91,12,13,37,8
4,BACĂU,"ŞCOALA CU CLASELE I-IV VALEA CASELOR",415,LIPOVA,23207,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:42",392,381,0,7,4,227,216,0,7,4,203,24,400,173,0,100,14,69,6,0,14,0
4,BACĂU,"ŞCOALA CU CLASELE I-IV VALEA HOGEI",416,LIPOVA,23207,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:28",235,222,0,7,6,123,110,0,7,6,115,8,306,183,1,23,12,58,2,0,19,0
4,BACĂU,"ŞCOALA CU CLASELE.I-IV VÎLCELE",317,CORBASCA,21971,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:51",507,504,0,3,0,190,187,0,3,0,173,17,600,410,1,12,7,148,5,0,0,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII ALEXANDRU CEL BUN BERZUNŢI",270,BERZUNŢI,21418,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:40:16",1366,1357,0,7,2,787,778,0,7,2,706,77,1500,715,3,39,52,304,16,3,260,29
4,BACĂU,"ŞCOALA CU CLASELE.I-VIII BĂCIOIU",313,CORBASCA,21971,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:06:57",1652,1636,0,6,10,418,402,0,6,10,396,22,1800,1382,1,28,10,351,3,0,3,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII BARAŢI",443,MĂRGINENI,20466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:52:37",1742,1735,2,5,0,759,754,0,5,0,730,29,1900,1141,7,314,60,209,50,17,66,7
4,BACĂU,"ŞCOALA CU CLASELEI-VIII BEREŞTI-TAZLĂU",263,BEREŞTI-TAZLĂU,21338,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:58:19",909,879,0,6,24,434,404,0,6,24,419,15,900,466,3,103,39,248,10,4,10,2
4,BACĂU,"SCOALA CU CLASELE I-VIII BIJGHIR",291,BUHOCI,21668,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:13:14",996,989,0,4,3,378,371,0,4,3,333,45,1100,722,3,159,45,32,39,5,47,3
4,BACĂU,"SCOALA CU CLASELE I-VIII BIJGHIR",290,BUHOCI,21668,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:25:39",1122,1109,0,12,1,501,488,0,12,1,450,51,1200,699,6,205,62,44,47,7,71,8
4,BACĂU,"ŞCOALA CU CLASELE I-VIII CIUTUREŞTI",466,ODOBEŞTI,26353,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:01",632,610,1,18,3,391,370,0,18,3,363,28,700,309,0,61,36,231,12,6,16,1
4,BACĂU,"ŞCOALA CU CLASELE I-VIII LUIZI CĂLUGĂRA",423,LUIZI-CĂLUGĂRA,23350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:04",1292,1244,2,8,38,551,507,0,8,36,527,24,1400,849,19,60,21,277,11,32,107,0
4,BACĂU,"ŞCOALA CU CLASELE I-VIII LUIZI CĂLUGĂRA",424,LUIZI-CĂLUGĂRA,23350,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:31:39",1236,1203,2,0,31,481,450,0,0,31,458,23,1300,819,11,76,22,215,7,34,91,2
4,BACĂU,"ŞCOALA CU CLASELE I-VIII LUNCANI",444,MĂRGINENI,20466,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:20:55",1079,1065,0,12,2,485,471,0,12,2,465,20,1200,715,3,100,52,221,27,16,36,10
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",440,MĂRGINENI,20466,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:54:16",1163,1160,0,2,1,505,502,0,2,1,476,29,1294,789,2,214,37,105,32,17,54,15
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",442,MĂRGINENI,20466,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:17",1169,1155,1,7,6,455,442,0,7,6,433,22,1300,845,3,209,49,75,26,15,44,12
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MĂRGINENI",441,MĂRGINENI,20466,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:13:39",1444,1436,1,5,2,590,583,0,5,2,564,26,1608,1018,3,211,73,118,42,24,71,22
4,BACĂU,"ŞCOALA CU CLASELE I-VIII MARVILA",314,CORBASCA,21971,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:59:30",467,461,0,5,1,223,217,0,5,1,202,21,500,277,0,52,9,128,7,0,4,2
4,BACĂU,"ŞCOALA CU CLASELE I-VIII M.EMINESCU LIPOVA",412,LIPOVA,23207,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 17:08:16",505,489,1,5,10,258,243,0,5,10,236,21,500,242,1,23,41,141,7,0,23,0
