precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DUMITRESCU IULIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","AXINIA ADRIAN-GEORGE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NANU VIRGILIU-DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","IONESCU GEORGE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PETRACHE ADRIAN-ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","NĂSULEA GHEORGHE-PARTIDUL S.O.S. ROMÂNIA-voturi","NEAGU MIHAI-CRISTIAN-ALIANȚA MIȘCAREA, NOI PLOIEȘTENII - REPER-voturi","MUŞUROIA GABRIEL-MIHAIL-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi"
31,PRAHOVA,"AGENŢIA PENTRU PROTECŢIA MEDIULUI PRAHOVA",110,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:53",1072,1067,3,2,0,476,474,0,2,0,452,24,1200,724,63,51,146,80,4,17,45,46
31,PRAHOVA,"ANEXA LICEULUI TEHNOLOGIC DE TRANSPORTURI (ANEXA GRUP SCOLAR INDUSTRIAL TRANSPORTURI (FOST LICEUL AUTO))",25,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:58:25",1570,1563,0,7,0,636,629,0,7,0,600,36,1700,1064,107,53,147,108,7,31,85,62
31,PRAHOVA,"ANEXA PRIMARIE SAT OLOGENI",513,"POIENARII BURCHII",134559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:33:31",1072,1046,0,7,19,747,721,0,7,19,690,57,1200,453,90,88,398,43,7,48,9,7
31,PRAHOVA,"ANEXA ŞCOLII GIMNAZIALE ”SFÂNTA VINERI”",14,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:13:56",891,882,0,9,0,382,373,0,9,0,361,21,1000,618,65,39,131,55,7,11,34,19
31,PRAHOVA,"BAZA SPORTIVĂ STREJNICU",577,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:07:12",1877,1863,2,8,4,1009,997,0,8,4,967,42,2008,999,188,80,380,160,13,50,34,62
31,PRAHOVA,"BIBLIOTECA COMUNALĂ COSMINELE",390,COSMINELE,132841,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:54:02",822,796,0,24,2,618,592,0,24,2,589,28,867,250,320,66,150,24,4,18,3,4
31,PRAHOVA,"BIBLIOTECA ”DIMITRIE GUSTI” COMUNA POIANA-CĂMPINA",508,"POIANA CÂMPINA",131274,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:55",590,586,1,3,0,356,353,0,3,0,336,20,714,358,182,28,81,23,2,10,5,5
31,PRAHOVA,"BLOCUL 24B PARTER",40,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:51",1247,1239,0,8,0,510,502,0,8,0,488,17,1400,878,64,50,150,81,8,24,60,51
31,PRAHOVA,"CABANA DE VANATOARE",607,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:06:48",92,83,0,9,0,45,36,0,9,0,41,4,100,55,21,4,11,1,1,2,0,1
31,PRAHOVA,"CAMIN CULTURAL",575,TĂTARU,135681,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:40:17",288,263,0,3,22,235,210,0,3,22,225,10,296,61,25,14,163,16,1,2,4,0
31,PRAHOVA,"CAMIN CULTURAL",601,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:56:08",1129,1117,0,12,0,594,582,0,12,0,572,22,1200,606,201,60,197,48,13,29,11,13
31,PRAHOVA,"CAMIN CULTURAL",576,TĂTARU,135681,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:43:49",565,512,0,23,30,409,356,0,23,30,395,14,561,152,65,34,264,19,0,11,0,2
31,PRAHOVA,"CĂMIN CULTURAL",484,MĂNEŞTI,134194,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:08:41",868,855,0,10,3,462,449,0,10,3,437,25,900,438,220,42,92,32,5,19,17,10
31,PRAHOVA,"CĂMIN CULTURAL",566,ŞOIMARI,135501,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:52",398,397,1,0,0,228,227,1,0,0,220,8,400,172,28,42,88,11,2,14,0,35
31,PRAHOVA,"CĂMIN CULTURAL",285,ADUNAŢI,131899,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:11:14",817,802,0,5,10,575,560,0,5,10,552,23,920,345,382,30,108,16,4,8,1,3
31,PRAHOVA,"CĂMIN CULTURAL",381,"COCORĂŞTII MISLII",132716,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:00:38",1525,1505,1,5,14,1069,1050,0,5,14,1031,38,1656,587,540,46,339,38,12,26,9,21
31,PRAHOVA,"CĂMIN CULTURAL",382,"COCORĂŞTII MISLII",132716,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:24:06",1232,1183,0,35,14,840,791,0,35,14,795,25,1300,480,329,57,321,29,11,28,9,11
31,PRAHOVA,"CĂMIN CULTURAL",329,BERCENI,130614,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:54:57",1204,1200,0,3,1,649,645,0,3,1,616,33,1300,651,294,89,110,68,10,19,18,8
31,PRAHOVA,"CĂMIN CULTURAL",444,"GURA VADULUI",133688,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:11",625,616,0,4,5,352,343,0,4,5,334,18,790,438,188,30,74,18,2,15,2,5
31,PRAHOVA,"CĂMİN CULTURAL BOLDEŞTİ",338,BOLDEŞTI-GRADIŞTEA,132379,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:51:21",597,581,1,5,10,415,400,0,5,10,390,23,624,211,85,18,167,105,1,8,3,3
31,PRAHOVA,"CAMIN CULTURAL CHITORANI",356,BUCOV,130785,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:16",1337,1328,1,8,0,646,638,0,8,0,617,29,1500,854,266,82,112,82,7,29,26,13
31,PRAHOVA,"CĂMIN CULTURAL COCORĂȘTII CAPLII, SAT COCORĂȘTII CAPLII, NR.130",474,MĂGURENI,134050,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:07",680,669,2,6,3,370,361,0,6,3,354,16,680,310,80,29,180,19,4,12,6,24
31,PRAHOVA,"CĂMIN CULTURAL DIN SAT PODENII NOI",502,"PODENII NOI",134443,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:15",1334,1288,0,32,14,805,759,0,32,14,738,67,1408,579,73,71,394,116,1,53,12,18
31,PRAHOVA,"CĂMIN CULTURAL DIN SATUL VALEA PLOPULUI",519,POSEŞTI,134648,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:47:38",782,761,1,7,13,455,434,1,7,13,427,28,795,340,27,47,290,24,3,33,0,3
31,PRAHOVA,"CĂMIN CULTURAL GORNET-CRICOV",440,GORNET-CRICOV,133615,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:47:44",769,736,0,12,21,550,517,0,12,21,522,28,800,250,295,68,110,16,3,23,3,4
31,PRAHOVA,"CĂMIN CULTURAL ÎN SAT MEHEDINȚA",503,"PODENII NOI",134443,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:41:02",1426,1343,0,49,34,917,834,0,49,34,884,33,1408,491,48,78,574,134,5,27,12,6
31,PRAHOVA,"CĂMIN CULTURAL ÎN SAT VALEA DULCE",505,"PODENII NOI",134443,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:46:13",781,759,0,10,12,508,486,0,10,12,483,25,905,397,42,82,268,49,6,23,8,5
31,PRAHOVA,"CAMIN CULTURAL LIPANESTI SALA MARE PARTER",463,LIPĂNEŞTI,133964,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:28",750,730,2,9,9,520,502,0,9,9,499,21,820,300,264,39,133,23,2,22,13,3
31,PRAHOVA,"CAMIN CULTURAL LIPANESTI SALA MARE PARTER",462,LIPĂNEŞTI,133964,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:04",733,727,0,3,3,488,482,0,3,3,472,16,814,326,200,57,150,28,0,17,15,5
31,PRAHOVA,"CĂMIN CULTURAL LOCALITATEA CIUPELNIŢA",402,DUMBRAVA,133090,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:54:44",1431,1420,0,0,11,751,740,0,0,11,714,37,1600,849,471,63,104,11,5,49,5,6
31,PRAHOVA,"CĂMIN CULTURAL LOCALITATEA DUMBRAVA",401,DUMBRAVA,133090,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:43:59",1301,1282,2,2,15,763,746,0,2,15,716,47,1405,642,423,55,151,54,3,14,9,7
31,PRAHOVA,"CĂMIN CULTURAL LOCALITATEA ZĂNOAGA",403,DUMBRAVA,133090,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:13:48",754,747,0,0,7,497,490,0,0,7,478,19,800,303,321,38,54,33,2,22,6,2
31,PRAHOVA,"CĂMIN CULTURAL LOLOIASCA, SAT LOLOIASCA, NR. 6V",595,TOMŞANI,135896,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:32:46",1213,1196,1,5,11,671,654,1,5,11,641,30,1300,629,39,63,465,29,1,29,8,7
31,PRAHOVA,"CAMIN CULTURAL PLEASA",358,BUCOV,130785,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:05",1293,1288,1,4,0,612,608,0,4,0,584,28,1400,788,221,70,121,94,5,28,32,13
31,PRAHOVA,"CAMIN CULTURAL PLEASA",357,BUCOV,130785,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:25:29",1247,1241,2,4,0,590,586,0,4,0,560,30,1400,810,206,72,112,100,8,33,25,4
31,PRAHOVA,"CǍMIN FILIPEŞTII DE TÎRG (SALĂ ȘEDINȚĂ VIDEOCLUB)",416,"FILIPEŞTII DE TÂRG",133214,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:14",1028,1017,1,6,4,581,571,0,6,4,555,26,1136,555,267,53,111,72,4,26,11,11
31,PRAHOVA,"CAMINUL CULTURAL",543,SĂLCIILE,135146,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:10",733,583,0,85,65,580,430,0,85,65,537,42,704,125,22,32,275,175,3,15,5,10
31,PRAHOVA,"CĂMINUL CULTURAL",460,JUGURENI,133866,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:22",479,393,1,47,38,342,259,0,47,36,326,16,420,78,40,34,212,19,3,9,4,5
31,PRAHOVA,"CĂMINUL CULTURAL",461,LAPOŞ,133919,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:48:48",845,818,0,18,9,599,572,0,18,9,577,22,900,301,77,122,292,53,6,18,4,5
31,PRAHOVA,"CĂMINUL CULTURAL ARICEȘTII RAHTIVANI, NR. 527A",297,"ARICEŞTII RAHTIVANI",132075,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:06:08",1075,1062,1,11,1,693,680,1,11,1,666,27,1200,507,154,55,331,49,9,33,26,9
31,PRAHOVA,"CĂMINUL CULTURAL BOBOLIA",509,"POIANA CÂMPINA",131274,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:54",866,859,1,4,2,571,565,0,4,2,554,17,900,329,346,46,101,32,2,13,6,8
31,PRAHOVA,"CAMINUL CULTURAL CALINESTI",426,FLOREŞTI,133330,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:36",1078,1068,0,7,3,596,586,0,7,3,581,15,1200,604,304,39,160,26,7,29,14,2
31,PRAHOVA,"CĂMINUL CULTURAL DIN SATUL NUCSOARA DE SUS",517,POSEŞTI,134648,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:49:45",1197,1177,0,6,14,794,774,0,6,14,742,52,1294,500,67,132,23,3,21,488,3,5
31,PRAHOVA,"CĂMINUL CULTURAL DIN SATUL POSEŞTII-PĂMÂNTENI",516,POSEŞTI,134648,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:17:27",610,590,0,4,16,384,364,0,4,16,359,25,695,311,23,37,244,21,4,24,4,2
31,PRAHOVA,"CAMINUL CULTURAL FULGA DE JOS",427,FULGA,133394,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:04:39",1204,1165,0,15,24,771,732,0,15,24,713,58,1285,514,401,31,194,59,1,14,7,6
31,PRAHOVA,"CAMINUL CULTURAL GAGENI",497,PĂULEŞTI,130847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:18:42",1243,1225,1,16,1,746,729,0,16,1,725,21,1312,566,210,71,252,94,21,28,36,13
31,PRAHOVA,"CĂMINUL CULTURAL ”GEO BOGZA”, SAT PLOIEȘTIORI, NR. 174 B",336,BLEJOI,130678,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:44:15",2214,2165,34,15,0,985,970,0,15,0,833,46,2400,1419,142,115,273,89,11,40,72,91
31,PRAHOVA,"CĂMINUL CULTURAL GORNET",437,GORNET,133562,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:06:57",944,938,0,2,4,603,597,0,2,4,582,21,1000,397,154,22,345,25,5,16,7,8
31,PRAHOVA,"CĂMINUL CULTURAL, NR. 212",443,"GURA VADULUI",133688,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:19",1093,1090,0,0,3,610,607,0,0,3,578,32,1093,483,245,39,169,41,3,42,9,30
31,PRAHOVA,"CAMINUL CULTURAL PIETROSANI",530,"PUCHENII MARI",134942,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:16:35",936,918,1,12,5,435,418,0,12,5,425,10,1000,565,154,23,82,116,0,17,12,21
31,PRAHOVA,"CĂMINUL CULTURAL STREJNICU",580,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:15",1165,1150,1,13,1,637,623,0,13,1,602,35,1200,563,108,58,213,126,8,20,30,39
31,PRAHOVA,"CANTINA DE AJUTOR SOCIAL",42,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:42",1367,1360,0,2,5,555,548,0,2,5,528,27,1500,945,60,76,126,92,16,43,63,52
31,PRAHOVA,"CANTINA DE AJUTOR SOCIAL",44,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:14:58",1299,1294,1,3,1,471,467,0,3,1,442,29,1400,928,60,55,156,55,10,20,56,30
31,PRAHOVA,"CANTINA DE AJUTOR SOCIAL",43,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:46:22",1205,1198,0,6,1,466,459,0,6,1,442,24,1300,834,47,48,127,77,5,19,82,37
31,PRAHOVA,"CANTINA DE AJUTOR SOCIAL",41,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:50:36",1333,1327,0,6,0,520,514,0,6,0,494,20,1400,876,63,53,181,69,8,30,54,36
31,PRAHOVA,"CASA CORPULUI DIDACTIC",52,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:34",785,780,0,5,0,335,330,0,5,0,320,15,900,565,35,39,90,57,2,15,33,49
31,PRAHOVA,"CASA CORPULUI DIDACTIC",51,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:21",1055,1050,0,5,0,445,440,0,5,0,420,25,1110,655,50,51,91,94,5,22,56,51
31,PRAHOVA,"CASA DE CULTURĂ (FOAIER)",277,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:53:39",1082,1063,0,9,10,611,592,0,9,10,576,35,1199,588,51,53,305,34,3,28,5,97
31,PRAHOVA,"CASA DE CULTURĂ ”GEO BOGZA”- (HOL)",158,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:37",1277,1261,1,12,3,642,627,0,12,3,600,39,1400,761,112,53,244,82,14,46,21,28
31,PRAHOVA,"CASA DE CULTURA LILIESTI",193,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:56",1389,1352,7,7,23,743,713,0,7,23,696,47,1493,750,133,96,288,59,25,63,23,9
31,PRAHOVA,"CASA DE CULTURĂ ”MIHAI EMINESCU”",203,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:02",830,822,0,7,1,515,507,0,7,1,496,19,900,385,188,97,100,63,6,25,9,8
31,PRAHOVA,"”CASA DE CULTURĂ” ORAȘUL URLAŢI",272,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:42:16",1414,1400,0,12,2,723,709,0,12,2,706,17,1600,877,151,93,258,70,7,93,20,14
31,PRAHOVA,"CASA DE CULTURĂ PLOPENI",246,"ORAŞ PLOPENI",131443,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:29:03",1207,1185,2,10,10,721,701,0,10,10,702,19,1300,579,285,63,225,38,41,21,14,15
31,PRAHOVA,"CASA DE CULTURA RURALA",379,"COCORĂŞTII COLŢ",136241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:35",1357,1346,3,3,5,787,784,0,3,0,765,22,1400,613,165,45,288,44,6,12,1,204
31,PRAHOVA,"CASA DE CULTURĂ (SALA MICĂ)",276,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:28:01",1342,1330,0,7,5,748,736,0,7,5,722,26,1500,752,72,80,347,67,9,20,13,114
31,PRAHOVA,"CASA DE CULTURA TINTEA",196,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:24:16",988,982,1,4,1,570,565,0,4,1,541,29,1100,530,95,71,230,45,29,39,18,14
31,PRAHOVA,"CASA HRAM - PAROHIA NISIPOASA HARSA",500,PLOPU,134390,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:47",238,222,0,10,6,173,157,0,10,6,170,3,300,127,98,26,31,8,1,2,3,1
31,PRAHOVA,"CASA TINERETULUI (HOL MARE)",161,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:45:15",961,954,0,7,0,392,385,0,7,0,375,17,1100,708,71,46,155,41,6,30,10,16
31,PRAHOVA,"CASA TINERETULUI (HOL MIC)",167,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:32:54",1372,1361,4,7,0,639,632,0,7,0,609,30,1504,865,101,59,282,70,10,48,17,22
31,PRAHOVA,"CENTRU DE ZI PENTRU COPII ”ACUM AU NEVOIE DE NOI”",262,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:06:35",543,537,0,6,0,306,300,0,6,0,296,10,600,292,86,36,87,42,2,21,9,13
31,PRAHOVA,"CENTRUL CULTURAL ”ADRIAN PĂUNESCU”",242,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:52",1371,1363,2,6,0,550,544,0,6,0,523,27,1500,950,65,75,258,42,7,24,11,41
31,PRAHOVA,"CENTRUL CULTURAL ARH.TOMA T.SOCOLESCU PAULESTI",494,PĂULEŞTI,130847,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:56",1911,1867,4,33,7,1076,1036,0,33,7,1015,41,2050,994,282,60,393,176,6,28,34,36
31,PRAHOVA,"CENTRUL CULTURAL BABA ANA",304,"BABA ANA",132164,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:01:52",1499,1496,0,3,0,816,813,0,3,0,772,44,1609,793,293,56,271,64,4,35,16,33
31,PRAHOVA,"CENTRUL CULTURAL ”CARMEN SYLVA”",261,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:13",500,482,2,12,4,292,276,0,12,4,263,12,528,252,86,35,68,41,4,17,9,3
31,PRAHOVA,"CENTRUL CULTURAL ”NICOLAE IORGA” VĂLENII DE MUNTE (BIBLIOTECA ORĂȘENEASCĂ ”MIRON RADU PARASCHIVESCU”)",275,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:57:09",970,961,1,7,1,499,491,0,7,1,477,22,1100,601,49,52,255,27,5,15,6,68
31,PRAHOVA,"CENTRUL CULTURAL VÎLCĂNEŞTI",621,VÂLCĂNEŞTI,136198,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:47",1390,1379,0,4,7,826,815,0,4,7,783,43,1500,674,396,57,135,103,37,36,12,7
31,PRAHOVA,"CENTRUL INTERNATIONAL DE CONFERINŢE CASINO",263,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:03",581,569,2,10,0,316,306,0,10,0,299,17,600,284,111,56,63,34,8,18,4,5
31,PRAHOVA,"CLǍDIRE NOUǍ - FOST SEDIU C.A.P.",452,IORDĂCHEANU,133722,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:17:20",1041,1005,1,14,21,799,764,0,14,21,778,21,1100,301,236,78,392,23,2,18,25,4
31,PRAHOVA,"CLUB PLEASA",359,BUCOV,130785,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:44:41",1049,1042,1,6,0,407,401,0,6,0,397,10,1100,693,187,74,68,26,5,21,12,4
31,PRAHOVA,"CLUBUL COPIILOR",278,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:05",863,856,3,4,0,453,449,0,4,0,440,13,900,447,46,38,212,37,4,14,6,83
31,PRAHOVA,"CLUBUL ELEVILOR",186,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:59:31",1402,1392,2,8,0,775,766,1,8,0,732,43,1531,756,92,94,337,77,39,55,22,16
31,PRAHOVA,"CLUBUL ”MINERUL”",409,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:19",983,976,0,5,2,602,595,0,5,2,587,15,1100,497,86,164,209,56,1,22,12,37
31,PRAHOVA,"CLUBUL SPORTIV CARPAŢI - SALA DE SPORT",258,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:43:39",768,744,0,17,7,435,411,0,17,7,420,15,800,365,166,68,110,38,2,19,11,6
31,PRAHOVA,"COLEGIUL AGRICOL GHEORGHE IONESCU SISESTI",609,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:17:18",769,763,0,5,1,335,329,0,5,1,315,20,800,465,122,52,78,25,5,12,13,8
31,PRAHOVA,"COLEGIUL DE ARTĂ ”CARMEN SYLVA”",69,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:12",786,780,1,5,0,349,344,0,5,0,341,8,900,551,43,20,105,85,4,13,46,25
31,PRAHOVA,"COLEGIUL DE ARTĂ ”CARMEN SYLVA”",68,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:29",878,870,0,8,0,352,344,0,8,0,336,16,1000,648,50,19,85,75,1,11,57,38
31,PRAHOVA,"COLEGIUL FERDINAND I",479,MĂNECIU,134096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:18:53",1218,1211,0,5,2,650,643,0,5,2,635,15,1300,650,321,50,184,42,3,22,7,6
31,PRAHOVA,"COLEGIUL FERDINAND I",480,MĂNECIU,134096,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:05:51",1047,1041,0,6,0,535,529,0,6,0,518,17,1200,665,228,55,182,25,2,14,9,3
31,PRAHOVA,"COLEGIUL ION KALINDERU",218,"ORAŞ BUŞTENI",131210,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:03:43",880,864,2,12,2,553,539,0,12,2,515,38,962,409,95,38,173,122,8,69,5,5
31,PRAHOVA,"COLEGIUL ”MIHAIL CANTACUZINO” SALA AP.1",252,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:00:04",1518,1493,2,14,9,941,918,0,14,9,883,58,1600,659,336,92,270,104,5,36,18,22
31,PRAHOVA,"COLEGIUL ”MIHAIL CANTACUZINO” SALA AP.2",253,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:17:33",989,966,0,20,3,560,537,0,20,3,512,31,1100,557,183,51,164,69,10,16,12,7
31,PRAHOVA,"COLEGIUL NAŢIONAL ”ALEXANDRU IOAN CUZA”",4,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:43:23",1022,1009,4,9,0,445,436,0,9,0,423,22,1100,654,75,44,98,95,7,17,47,40
31,PRAHOVA,"COLEGIUL NAŢIONAL ”ION LUCA CARAGIALE”",9,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:46",1431,1416,0,15,0,501,486,0,15,0,480,21,1500,999,52,35,141,93,13,34,67,45
31,PRAHOVA,"COLEGIUL NAŢIONAL ”ION LUCA CARAGIALE”",10,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:28",1115,1108,0,7,0,440,433,0,7,0,425,15,1200,760,57,44,129,79,8,25,48,35
31,PRAHOVA,"COLEGIUL NAŢIONAL ”MIHAI VITEAZUL”",16,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:48",641,629,6,5,1,280,274,0,5,1,271,9,700,420,26,19,65,84,6,18,32,21
31,PRAHOVA,"COLEGIUL NAŢIONAL ”NICHITA STĂNESCU”",145,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:03:12",822,822,0,0,0,306,306,0,0,0,286,20,900,594,34,25,84,38,14,12,51,28
