precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”GEO BOGZA”",121,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:46:48",1020,1016,0,4,0,493,489,0,4,0,478,15,1130,637,103,65,47,14,15,26,157,16,35
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”GEO BOGZA”",122,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:41:47",1092,1082,4,6,0,521,515,0,6,0,504,13,1210,690,130,82,34,8,22,27,146,20,35
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",794,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:28:04",1675,1661,6,8,0,769,761,0,8,0,728,29,1809,1040,179,96,78,19,41,54,198,15,48
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",792,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:05:04",1750,1741,0,9,0,838,829,0,9,0,821,17,1900,1062,190,91,83,14,34,70,262,16,61
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",796,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:45:32",1711,1692,2,16,1,759,742,0,16,1,739,20,1800,1041,180,95,70,12,21,51,234,16,60
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",793,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:31:36",1808,1764,38,6,0,785,777,2,6,0,767,18,1900,1115,174,91,56,12,31,71,234,24,74
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",790,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 17:42:05",1370,1357,4,9,0,642,633,0,9,0,600,42,1500,858,166,73,50,16,17,45,155,16,62
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",791,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:45:01",1222,1213,0,9,0,600,591,0,9,0,581,3,1300,699,149,64,56,13,19,45,173,12,50
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”GEORGE BACOVIA”",795,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:00:38",1691,1666,13,12,0,787,774,1,12,0,771,16,1800,1013,150,107,47,4,28,68,287,20,60
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",910,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:35:57",1578,1574,2,2,0,666,664,0,2,0,631,33,1700,1034,164,49,38,0,37,227,78,23,15
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",908,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:26:10",1521,1515,1,5,0,609,604,0,5,0,586,23,1600,991,130,39,63,6,38,187,89,10,24
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",906,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:06:12",1299,1288,2,9,0,485,476,0,9,0,452,33,1399,914,107,23,46,12,35,149,56,9,15
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",909,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:03:01",1627,1618,1,7,1,647,639,0,7,1,607,39,1800,1153,151,38,49,7,32,219,90,9,12
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”GEORGE CĂLINESCU”",907,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:57:19",1243,1237,1,5,0,493,488,0,5,0,478,15,1400,907,121,35,38,5,27,153,81,10,8
47,"Sector 4","ŞCOALA GIMNAZIALĂ GEORGE TOPÂRCEANU",830,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 14:12:32",1391,1382,4,5,0,596,591,0,5,0,575,21,1500,904,192,55,56,9,25,80,117,5,36
47,"Sector 4","ŞCOALA GIMNAZIALĂ GEORGE TOPÂRCEANU",832,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:04:15",1501,1492,1,8,0,676,668,0,8,0,658,18,1600,924,231,75,62,11,25,111,88,20,35
47,"Sector 4","ŞCOALA GIMNAZIALĂ GEORGE TOPÂRCEANU",829,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:19:55",1391,1384,1,6,0,559,553,0,6,0,542,17,1500,941,175,45,46,11,29,100,94,10,32
47,"Sector 4","ŞCOALA GIMNAZIALĂ GEORGE TOPÂRCEANU",831,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:41:36",1307,1264,38,5,0,516,511,0,5,0,500,16,1400,884,187,54,46,7,32,74,65,13,22
47,"Sector 4","ŞCOALA GIMNAZIALĂ G-RAL EREMIA GRIGORESCU",738,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:38:57",1688,1669,9,9,1,667,657,0,9,1,650,17,1800,1133,214,79,63,15,29,59,137,12,42
47,"Sector 4","ŞCOALA GIMNAZIALĂ G-RAL EREMIA GRIGORESCU",734,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:22:44",1639,1631,5,3,0,761,758,0,3,0,741,20,1800,1039,234,81,67,18,26,49,185,26,55
47,"Sector 4","ŞCOALA GIMNAZIALĂ G-RAL EREMIA GRIGORESCU",736,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:26:51",1900,1885,4,11,0,827,816,0,11,0,800,27,2100,1273,238,79,70,21,29,75,197,21,70
47,"Sector 4","ŞCOALA GIMNAZIALĂ G-RAL EREMIA GRIGORESCU",732,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:28:03",1818,1788,2,7,21,786,758,0,7,21,763,23,2200,1414,248,86,61,9,45,93,151,17,53
47,"Sector 4","ŞCOALA GIMNAZIALĂ G-RAL EREMIA GRIGORESCU",733,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:26:48",1547,1536,4,7,0,690,683,0,7,0,665,25,1700,1010,256,73,66,9,20,71,124,8,38
47,"Sector 4","ŞCOALA GIMNAZIALĂ G-RAL EREMIA GRIGORESCU",735,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:42:17",2008,1995,0,13,0,779,766,0,13,0,761,15,2200,1416,216,85,63,9,47,60,191,22,68
47,"Sector 4","ŞCOALA GIMNAZIALĂ G-RAL EREMIA GRIGORESCU",737,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:27:23",1679,1661,5,12,1,691,678,0,12,1,670,21,1901,1210,205,72,55,13,26,73,142,13,71
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”GRIGORE GHICA VOIEVOD”",206,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:32:00",1368,1339,20,8,1,544,534,1,8,1,522,21,1600,1056,168,63,43,6,26,39,131,13,33
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”GRIGORE GHICA VOIEVOD”",201,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:29:55",1681,1653,17,11,0,774,763,0,11,0,757,17,1800,1026,230,103,49,18,22,37,230,17,51
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”GRIGORE GHICA VOIEVOD”",203,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-13 05:06:13",1812,1801,0,11,0,755,744,0,11,0,742,13,2000,1245,236,92,69,15,37,36,201,17,39
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”GRIGORE GHICA VOIEVOD”",207,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:48:45",1558,1543,11,4,0,535,531,0,4,0,521,14,1700,1165,193,57,52,17,25,39,97,9,32
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”GRIGORE GHICA VOIEVOD”",204,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:06:34",1706,1680,16,10,0,688,678,0,10,0,674,14,1900,1212,252,75,56,12,32,57,138,16,36
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”GRIGORE GHICA VOIEVOD”",205,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:18:59",1599,1551,38,10,0,690,680,0,10,0,657,15,1700,1028,207,70,46,12,23,36,214,9,40
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”GRIGORE GHICA VOIEVOD”",202,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:25:43",1482,1448,19,15,0,659,644,0,15,0,647,12,1600,941,200,78,50,13,15,28,218,15,30
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",42,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:18:54",2232,2044,171,17,0,999,980,2,17,0,992,7,2445,1446,210,196,71,38,14,22,344,17,80
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",46,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:41:29",1567,1532,22,13,0,787,774,0,13,0,776,9,1710,923,188,118,56,19,9,27,290,24,45
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",51,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:17:29",1208,1200,0,8,0,642,634,0,8,0,618,5,1340,716,134,73,38,7,11,37,244,21,53
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",47,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:41:49",855,833,15,4,3,448,441,0,4,3,438,10,940,492,92,59,22,10,6,18,179,10,42
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",53,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 11:59:41",1119,1103,2,12,2,541,526,1,12,2,526,5,1220,689,111,74,51,14,16,21,188,14,37
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",52,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:52:28",1427,1338,79,10,0,716,706,0,10,0,695,21,1560,844,167,96,42,9,19,25,248,30,59
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",49,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 16:04:06",1669,1630,30,9,0,875,866,0,9,0,853,15,1830,955,185,102,62,23,25,32,328,23,73
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",44,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:48:58",1293,1287,1,5,0,673,667,1,5,0,648,21,1440,764,167,84,42,20,22,21,221,22,49
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",48,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:17:52",911,886,18,7,0,445,438,0,7,0,436,9,1000,555,102,74,32,11,9,15,133,14,46
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",50,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:38:54",1310,1289,5,16,0,692,676,0,16,0,676,16,1430,738,157,96,58,16,16,31,227,21,54
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",45,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:53:15",1485,1481,1,2,1,719,715,1,2,1,700,15,1710,995,173,125,43,28,11,29,232,12,47
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”HERĂSTRĂU”",43,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:28:49",1348,1335,0,13,0,761,748,0,13,0,745,15,1480,720,182,110,47,18,15,20,271,16,66
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",671,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-12 05:11:36",1581,1544,25,12,0,739,726,1,12,0,725,11,1700,961,136,90,45,19,21,64,263,15,72
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",670,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:21:25",1085,1052,33,0,0,476,476,0,0,0,466,10,1200,724,108,55,47,11,10,40,133,20,42
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",669,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 17:25:09",1130,1107,17,6,0,513,506,1,6,0,506,7,1200,687,115,65,49,20,25,31,151,7,43
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IENĂCHIŢĂ VĂCĂRESCU”",668,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 21:56:30",982,969,12,1,0,416,413,2,1,0,403,13,1100,684,95,45,47,9,17,21,132,8,29
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1171,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:52:18",1619,1603,8,8,0,691,683,0,8,0,669,22,1600,909,172,102,64,7,25,62,173,17,47
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1166,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:48:12",1640,1636,0,4,0,709,705,0,4,0,687,19,1600,894,204,112,66,19,37,51,143,16,39
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1163,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:37:55",1174,1170,2,2,0,533,531,0,2,0,513,20,1200,667,133,118,30,2,24,83,86,8,29
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1165,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:51:55",1133,1128,0,5,0,449,444,0,5,0,438,11,1200,751,155,70,36,5,13,40,82,10,27
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1169,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:59:38",1191,1184,1,6,0,456,450,0,6,0,434,22,1200,742,130,78,23,10,22,41,97,19,14
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1168,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:43:10",1488,1477,6,5,0,621,616,0,5,0,608,13,1500,879,166,92,68,8,30,47,126,28,43
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1172,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:32:00",1593,1587,0,6,0,543,537,0,6,0,533,10,1600,1057,160,91,40,8,30,50,108,17,29
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1164,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:50:51",1410,1400,6,4,0,599,595,0,4,0,559,38,1400,803,164,92,38,15,20,47,136,11,36
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1170,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:25:37",1412,1404,3,5,0,619,614,0,5,0,603,16,1400,781,187,94,40,10,23,45,158,12,34
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”ION DUMITRIU”",1167,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:17:43",1243,1230,3,10,0,535,525,0,10,0,518,17,1200,665,132,77,40,14,24,37,156,8,30
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",841,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:28:59",1425,1422,1,2,0,602,600,0,2,0,580,22,1600,998,200,51,64,8,32,90,94,13,28
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",843,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:13:35",1556,1550,0,6,0,546,540,0,6,0,527,19,1700,1154,186,42,67,7,35,73,80,13,24
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",842,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:12:26",1528,1519,4,4,1,531,526,0,4,1,506,25,1700,1169,165,39,73,3,48,88,62,9,19
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",840,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:46:48",1373,1365,3,5,0,619,614,0,5,0,600,19,1500,881,214,63,55,12,27,55,114,21,39
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",839,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:26:48",1258,1251,2,5,0,560,555,0,5,0,533,7,1300,760,165,61,56,6,26,56,107,16,40
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”IONEL TEODOREANU”",844,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:02:37",1396,1390,1,5,0,607,602,0,5,0,588,19,1500,893,238,50,56,13,23,64,108,7,29
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",905,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:06:52",1429,1417,6,6,0,552,546,0,6,0,532,19,1600,1049,119,47,41,5,16,158,113,12,21
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",895,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 20:32:34",1035,1025,0,10,0,488,478,0,10,0,472,16,1200,712,114,41,42,9,17,122,103,5,19
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",900,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:33:17",1113,1101,0,12,0,452,440,0,12,0,439,13,1200,748,100,41,31,7,19,122,90,13,16
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",896,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:32:23",1014,1008,1,5,0,458,453,0,5,0,449,9,1100,640,101,39,33,4,21,136,90,5,20
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",899,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:41:11",1312,1307,0,5,0,529,524,0,5,0,510,19,1402,873,107,45,50,5,22,156,96,9,20
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",898,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:08:05",1202,1188,0,14,0,527,513,0,14,0,511,16,1300,773,118,48,38,6,33,172,75,7,14
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",902,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:52:26",1619,1614,0,5,0,444,439,0,5,0,416,28,1700,1256,103,31,46,2,25,150,43,5,11
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",903,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:21:02",1382,1374,1,7,0,467,460,0,7,0,441,24,1500,1035,93,31,39,1,32,149,69,12,15
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",897,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:23:17",1347,1342,1,4,0,583,579,0,4,0,564,19,1500,917,125,45,39,3,26,209,79,10,28
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",901,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:52:19",1335,1325,1,8,1,400,391,0,8,1,382,18,1500,1100,101,20,42,0,21,165,16,5,12
48,"Sector 5","ȘCOALA GIMNAZIALĂ ION I.C. BRĂTIANU",904,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:00:13",1189,1175,6,7,1,468,460,0,7,1,458,10,1300,832,109,22,25,10,10,167,92,9,14
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",456,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:37:41",1318,1306,3,9,0,585,573,3,9,0,561,24,1436,851,114,69,41,12,19,33,190,22,61
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",463,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:30:42",1172,1142,15,14,1,556,541,0,14,1,525,16,1256,715,124,43,52,13,26,20,186,10,51
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",460,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:44:23",1067,1051,9,7,0,525,518,0,7,0,515,10,1151,626,149,57,47,12,15,22,144,19,50
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",457,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:44:45",1411,1393,7,11,0,584,573,0,11,0,570,14,1561,977,130,60,47,13,29,35,189,17,50
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",458,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:24:03",1194,1182,0,12,0,551,539,0,12,0,537,14,1301,750,139,74,45,6,25,21,178,18,31
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",459,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:55:19",1121,1105,6,10,0,575,564,1,10,0,563,12,1213,635,160,42,40,18,12,14,222,13,42
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",461,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 23:19:30",991,982,3,6,0,501,495,0,6,0,491,10,1107,603,162,43,45,14,16,26,144,9,32
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",455,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:24:54",1626,1589,0,24,13,747,723,0,13,11,732,15,1750,796,160,98,58,25,22,19,271,12,67
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LEONARDO DA VINCI”;",462,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:15:48",929,918,4,7,0,426,419,0,7,0,407,19,1029,603,109,44,37,8,19,15,142,12,21
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”;",585,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:36:34",981,971,8,2,0,491,489,0,2,0,477,14,1073,582,140,45,49,11,19,20,134,22,37
46,"Sector 3","ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU”;",584,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:23:00",1272,1264,1,7,0,605,598,0,7,0,581,24,1421,816,172,61,61,9,33,28,158,17,42
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”LUCEAFĂRUL”",890,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:07:23",1081,1061,15,5,0,467,460,2,5,0,457,10,1200,733,112,46,34,5,13,73,140,8,26
