precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL OAMENILOR LIBERI-voturi","PARTIDUL ROMÂNIA MARE-voturi"
28,MUREŞ,"CAMIN CULTURAL",305,CHEŢANI,116046,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:03:46",468,449,1,11,7,288,270,0,11,7,269,18,509,221,52,63,67,21,48,5,1,12
28,MUREŞ,"CAMIN CULTURAL",400,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:42:48",89,83,0,6,0,38,32,0,6,0,36,2,101,63,2,4,29,1,0,0,0,0
28,MUREŞ,"CAMIN CULTURAL",320,COZMA,116224,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:16:27",115,86,0,5,24,86,57,0,5,24,82,4,100,14,23,53,1,4,1,0,0,0
28,MUREŞ,"CAMIN CULTURAL",401,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:58:47",353,337,0,3,13,262,246,0,3,13,257,5,390,128,8,4,241,2,2,0,0,0
28,MUREŞ,"CAMIN CULTURAL",471,"PAPIU ILARIAN",118637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:10",688,667,1,2,18,461,441,0,2,18,435,26,757,296,72,11,269,73,5,1,2,2
28,MUREŞ,"CAMIN CULTURAL",338,CUCI,116439,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:21",139,127,0,7,5,89,77,0,7,5,83,6,145,56,48,12,2,12,4,1,0,4
28,MUREŞ,"CĂMIN CULTURAL",339,CUCI,116439,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:37:21",427,405,0,10,12,243,221,0,10,12,223,20,458,215,76,129,1,8,5,2,0,2
28,MUREŞ,"CĂMIN CULTURAL",290,BRÂNCOVENEŞTI,115897,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:50",369,361,0,4,4,188,180,0,4,4,174,14,400,212,68,20,8,58,11,1,2,6
28,MUREŞ,"CĂMIN CULTURAL",265,BĂLA,115600,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:14",387,340,2,4,41,303,258,0,4,41,264,39,421,118,63,151,3,16,12,3,3,13
28,MUREŞ,"CĂMIN CULTURAL",158,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:28:16",255,244,2,9,0,114,105,0,9,0,101,13,280,166,43,27,2,21,6,0,1,1
28,MUREŞ,"CĂMIN CULTURAL AGRIŞTEU",268,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:24:46",627,614,1,3,9,302,289,1,3,9,264,38,690,388,21,28,194,8,9,1,2,1
28,MUREŞ,"CĂMIN CULTURAL ALBEȘTI",223,ALBEŞTI,114603,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:52:49",1748,1734,2,5,7,859,846,1,5,7,796,63,1917,1058,303,165,141,84,70,12,6,15
28,MUREŞ,"CAMIN CULTURAL BAND",248,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:53",1022,1013,1,8,0,506,497,1,8,0,367,139,1090,584,80,133,56,4,1,0,0,93
28,MUREŞ,"CĂMIN CULTURAL BATOŞ",259,BATOŞ,115520,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:32:29",1088,1076,0,6,6,586,574,0,6,6,557,29,1200,607,158,242,69,42,34,2,4,6
28,MUREŞ,"CĂMIN CULTURAL BERNADEA",240,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:02:04",159,157,0,2,0,90,88,0,2,0,72,18,180,90,19,24,3,12,5,1,3,5
28,MUREŞ,"CĂMIN CULTURAL BICHIŞ",282,BICHIŞ,115771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:58:04",145,133,0,8,4,93,81,0,8,4,90,3,145,52,1,15,68,1,3,0,2,0
28,MUREŞ,"CĂMIN CULTURAL BOLINTINENI, SAT BOLINTINENI",479,PĂSĂRENI,118753,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:37:04",190,185,0,5,0,85,80,0,5,0,72,13,206,121,12,8,44,5,0,0,2,1
28,MUREŞ,"CĂMIN CULTURAL BORD",334,CUCERDEA,116395,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:27:40",102,94,0,4,4,68,60,0,4,4,58,10,111,43,10,40,0,4,4,0,0,0
28,MUREŞ,"CAMIN CULTURAL BOTEZ",235,AŢINTIŞ,115236,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:31",147,141,0,3,3,96,90,0,3,3,93,3,160,64,58,11,1,10,3,2,1,7
28,MUREŞ,"CAMIN CULTURAL BREAZA",293,BREAZA,115851,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:46:44",1088,1056,3,4,25,693,662,2,4,25,670,23,1160,467,84,134,320,40,83,5,1,3
28,MUREŞ,"CĂMIN CULTURAL CĂPUȘU DE CÎMPIE",428,ICLĂNZEL,117667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:35:05",652,622,0,18,12,395,365,0,18,12,363,32,690,294,118,108,5,74,44,8,2,4
28,MUREŞ,"CĂMIN CULTURAL CERGHID",205,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:01:28",425,405,1,8,11,264,245,0,8,11,251,13,450,186,74,113,3,20,24,1,5,11
28,MUREŞ,"CÂMIN CULTURAL CHINARI",528,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:19:46",620,610,2,6,2,373,364,1,6,2,351,22,701,328,73,76,125,33,15,18,7,4
28,MUREŞ,"CĂMIN CULTURAL CHIRILEU",515,SÂNPAUL,119466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:50:46",725,714,3,6,2,416,408,0,6,2,260,156,790,374,88,68,48,31,16,0,4,5
28,MUREŞ,"CĂMIN CULTURAL CLOAȘTERF",496,SASCHIZ,119206,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:00:51",150,145,0,5,0,76,71,0,5,0,66,10,160,84,10,41,0,13,1,0,0,1
28,MUREŞ,"CĂMIN CULTURAL CRĂCIUNEŞTI SALA MICĂ",321,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:31",751,726,0,9,16,283,258,0,9,16,249,34,824,541,16,7,220,2,2,1,1,0
28,MUREŞ,"CĂMIN CULTURAL CURTENI",529,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:03:36",897,881,5,3,8,570,559,0,3,8,553,17,979,409,32,48,451,6,5,11,0,0
28,MUREŞ,"CĂMIN CULTURAL DEDA",346,DEDA,116545,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:35:35",1548,1507,0,20,21,1064,1023,0,20,21,964,100,1650,586,571,74,1,252,52,5,5,4
28,MUREŞ,"CĂMIN CULTURAL DEDRAD",260,BATOŞ,115520,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:23:41",1344,1332,0,10,2,756,744,0,10,2,716,40,1462,706,456,121,6,79,35,6,6,7
28,MUREŞ,"CĂMIN CULTURAL DELENI",430,"IDECIU DE JOS",117783,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:39:40",211,194,0,9,8,161,144,0,9,8,152,9,210,41,19,75,2,32,24,0,0,0
28,MUREŞ,"CĂMIN CULTURAL DELENII",264,BĂGACIU,115575,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:57",873,856,0,8,9,518,501,0,8,9,489,29,951,433,95,41,291,22,24,5,6,5
28,MUREŞ,"CĂMIN CULTURAL DILEU VECHI",467,OGRA,118575,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:54:46",141,126,0,12,3,98,83,0,12,3,92,6,150,52,61,7,16,3,1,1,2,1
28,MUREŞ,"CĂMIN CULTURAL DULCEA",425,IBĂNEŞTI,117550,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:52:22",908,886,1,3,18,589,568,0,3,18,565,24,980,391,390,87,1,58,16,3,6,4
28,MUREŞ,"CĂMIN CULTURAL DUMITRENI",270,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:43:42",360,336,0,9,15,181,157,0,9,15,158,8,400,234,3,1,152,1,0,1,0,0
28,MUREŞ,"CĂMIN CULTURAL FILITELNIC",271,BĂLĂUŞERI,115637,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:05:24",175,168,0,6,1,98,91,0,6,1,92,6,198,100,10,45,24,8,1,2,1,1
28,MUREŞ,"CĂMIN CULTURAL FILPIŞU MARE",294,BREAZA,115851,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:14:02",649,636,0,3,10,386,373,0,3,10,352,34,700,314,52,176,69,38,10,4,1,2
28,MUREŞ,"CĂMIN CULTURAL GĂIEȘTI",211,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:43:50",299,291,1,0,7,191,184,0,0,7,186,5,325,134,5,2,175,3,0,0,1,0
28,MUREŞ,"CÃMIN CULTURAL GÎMBUŢ",283,BICHIŞ,115771,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:05:53",134,120,0,5,9,93,79,0,5,9,92,1,131,38,51,25,8,4,4,0,0,0
28,MUREŞ,"CĂMIN CULTURAL GORENI",261,BATOŞ,115520,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:05",489,476,0,5,8,294,281,0,5,8,266,28,540,246,144,55,41,12,9,3,2,0
28,MUREŞ,"CĂMIN CULTURAL GREBENISU DE CIMPIE",405,"GREBENIŞU DE CÂMPIE",117275,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:48:07",1407,1321,4,31,51,997,915,0,31,51,858,139,1464,467,271,141,9,318,80,9,6,24
28,MUREŞ,"CAMIN CULTURAL HADARENI",306,CHEŢANI,116046,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:55",656,653,1,1,1,370,368,0,1,1,329,41,724,354,95,63,47,44,51,6,3,20
28,MUREŞ,"CĂMIN CULTURAL IDECIU DE SUS",431,"IDECIU DE JOS",117783,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:04",747,721,1,9,16,393,368,0,9,16,380,13,790,397,53,252,9,40,15,2,4,5
28,MUREŞ,"CĂMIN CULTURAL IDICIU",244,BAHNEA,115307,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:21:47",262,257,0,4,1,150,145,0,4,1,116,34,290,140,12,86,4,12,1,0,0,1
28,MUREŞ,"CĂMIN CULTURAL LEFAIA",327,CRĂIEŞTI,116340,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:46:12",48,43,0,5,0,41,36,0,5,0,38,3,50,9,4,26,0,3,2,1,0,2
28,MUREŞ,"CĂMIN CULTURAL MIHAI VITEAZU",497,SASCHIZ,119206,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:18:17",252,249,0,3,0,128,125,0,3,0,103,25,275,147,16,73,0,9,1,0,0,4
28,MUREŞ,"CĂMIN CULTURAL MILAȘEL",328,CRĂIEŞTI,116340,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:36:58",142,132,1,5,4,100,91,0,5,4,89,11,150,50,13,64,0,10,2,0,0,0
28,MUREŞ,"CĂMIN CULTURAL MOREŞTI",207,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:45",693,672,1,13,7,414,393,1,13,7,384,30,750,336,86,240,5,25,14,3,2,9
28,MUREŞ,"CĂMIN CULTURAL MURGEȘTI",213,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:03:16",427,408,0,0,19,259,240,0,0,19,253,6,445,186,3,0,244,2,2,1,0,1
28,MUREŞ,"CĂMIN CULTURAL OARBA DE MUREŞ",160,"ORAŞ IERNUT",117827,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:57:29",102,87,4,10,1,57,43,3,10,1,52,5,100,43,20,17,1,8,3,2,0,1
28,MUREŞ,"CĂMIN CULTURAL OROIU",255,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:08:38",236,228,0,8,0,123,115,0,8,0,113,10,250,127,46,47,2,12,4,0,1,1
28,MUREŞ,"CĂMIN CULTURAL SÂNTANA DE MUREȘ",526,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:43:54",1630,1613,4,10,3,974,961,0,10,3,919,55,1780,806,259,265,181,73,74,23,36,8
28,MUREŞ,"CĂMIN CULTURAL SÂNTANA DE MUREȘ",525,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:23",1620,1601,8,8,3,933,922,0,8,3,890,43,1750,817,217,278,203,89,45,32,20,6
28,MUREŞ,"CĂMIN CULTURAL SATU NOU",385,"GHEORGHE DOJA",116983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:53:17",634,606,0,3,25,332,304,0,3,25,315,17,700,368,19,11,276,7,1,0,0,1
28,MUREŞ,"CĂMIN CULTURAL ȘERBENI",278,"BEICA DE JOS",115708,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:02",251,243,0,5,3,163,155,0,5,3,148,15,280,117,104,15,2,10,14,0,0,3
28,MUREŞ,"CĂMIN CULTURAL STEJERIȘ",215,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:43:50",273,269,0,0,4,121,117,0,0,4,112,9,298,177,3,5,101,0,0,0,1,2
28,MUREŞ,"CĂMIN CULTURAL STÎNCENI",532,STÂNCENI,119625,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:05:15",1202,1139,4,45,14,823,761,3,45,14,768,55,1267,444,205,326,75,91,55,5,4,7
28,MUREŞ,"CĂMIN CULTURAL SUVEICA",216,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:24:13",180,166,1,3,10,94,81,0,3,10,88,6,200,106,2,0,83,2,1,0,0,0
28,MUREŞ,"CĂMIN CULTURAL TELEAC",404,GORNEŞTI,117177,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:34",308,285,0,3,20,174,151,0,3,20,164,10,320,146,101,24,12,15,12,0,0,0
28,MUREŞ,"CĂMIN CULTURAL TIRIMIA",386,"GHEORGHE DOJA",116983,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:24:11",728,718,0,2,8,333,323,0,2,8,308,25,819,486,45,141,47,39,18,2,8,8
28,MUREŞ,"CĂMIN CULTURAL ȚOPA",226,ALBEŞTI,114603,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:03:46",298,288,0,5,5,173,163,0,5,5,162,11,343,170,75,32,10,9,27,0,2,7
28,MUREŞ,"CĂMIN CULTURAL TORBA",448,MĂGHERANI,118094,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:22:01",126,122,0,2,2,84,80,0,2,2,83,1,136,52,0,1,81,0,0,1,0,0
28,MUREŞ,"CĂMIN CULTURAL TREI SATE",390,GHINDARI,117042,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:19",1032,1005,5,9,13,353,331,0,9,13,304,49,1116,763,34,15,246,3,0,1,3,2
28,MUREŞ,"CĂMIN CULTURAL UILA",262,BATOŞ,115520,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:55:07",478,468,0,7,3,225,215,0,7,3,209,16,520,295,93,54,40,9,8,2,0,3
28,MUREŞ,"CĂMIN CULTURAL UNGHENI",203,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:11:24",899,874,1,18,6,473,450,0,18,5,428,45,970,497,95,223,33,26,25,3,4,19
28,MUREŞ,"CĂMIN CULTURAL UNGHENI",204,"ORAŞ UNGHENI",119894,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:32:50",880,853,2,17,8,487,462,0,17,8,439,48,940,453,58,263,37,41,22,2,4,12
28,MUREŞ,"CAMIN CULTURAL VAIDEIU",470,OGRA,118575,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:10:48",104,98,0,4,2,74,68,0,4,2,70,4,110,36,50,9,2,5,3,0,0,1
28,MUREŞ,"CĂMIN CULTURAL VIFOROASA",371,FÂNTÂNELE,116796,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:04:21",688,672,1,4,11,326,311,0,4,11,298,28,740,414,8,5,280,3,0,0,1,1
28,MUREŞ,"CAMINUL CULTURAL",180,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:08:49",495,479,2,6,8,194,180,0,6,8,169,25,530,336,18,3,144,1,2,0,1,0
28,MUREŞ,"CAMINUL CULTURAL",427,ICLĂNZEL,117667,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:35",1009,992,0,0,17,622,622,0,0,0,594,28,1102,480,383,132,2,60,5,6,1,5
28,MUREŞ,"CAMINUL CULTURAL",177,"ORAŞ MIERCUREA NIRAJULUI",118281,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:58:50",279,264,0,6,9,170,155,0,6,9,162,8,300,130,5,3,154,0,0,0,0,0
28,MUREŞ,"CĂMINUL CULTURAL",493,RUŞII-MUNŢI,119153,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:52:21",198,188,0,9,1,128,118,0,9,1,123,5,210,82,58,43,0,18,0,2,1,1
28,MUREŞ,"CĂMINUL CULTURAL",518,SÂNPAUL,119466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:53:28",1020,962,0,13,45,730,672,0,13,45,717,11,1050,317,51,31,593,23,7,1,5,6
28,MUREŞ,"CĂMINUL CULTURAL",516,SÂNPAUL,119466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:24:38",153,138,4,6,5,82,71,0,6,5,82,0,160,78,12,1,67,1,1,0,0,0
28,MUREŞ,"CĂMINUL CULTURAL",332,CRISTEŞTI,114355,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:56:59",805,798,0,1,6,394,387,0,1,6,352,42,893,499,32,21,278,6,6,1,8,0
28,MUREŞ,"CĂMINUL CULTURAL",517,SÂNPAUL,119466,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:14:41",228,220,3,5,0,119,114,0,5,0,109,10,240,121,71,9,17,9,1,0,0,2
28,MUREŞ,"CĂMINUL CULTURAL",492,RUŞII-MUNŢI,119153,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:50:14",1238,1204,1,9,24,766,732,1,9,24,721,45,1348,582,402,87,1,147,62,3,7,12
28,MUREŞ,"CĂMINUL CULTURAL ACĂŢARI",210,ACĂŢARI,114970,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:40:13",1024,994,0,2,28,496,466,0,2,28,454,42,1085,589,26,6,409,6,0,5,2,0
28,MUREŞ,"CĂMINUL CULTURAL ADĂMUȘ",219,ADĂMUŞ,115076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:59",1059,1051,2,2,4,444,438,0,2,4,419,25,1170,726,178,75,65,63,17,7,8,6
28,MUREŞ,"CĂMINUL CULTURAL ADRIAN",408,GURGHIU,117319,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:30:50",253,249,0,4,0,124,120,0,4,0,114,10,280,156,13,65,1,22,11,1,1,0
28,MUREŞ,"CĂMINUL CULTURAL ALUNIŞ-SALA MARE",227,ALUNIŞ,115147,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:40:02",766,746,1,1,18,470,451,0,1,18,422,48,848,378,49,23,259,57,16,3,7,8
28,MUREŞ,"CĂMINUL CULTURAL ALUNIŞ-SALA MICĂ",228,ALUNIŞ,115147,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:23",759,744,0,4,11,496,481,0,4,11,477,19,840,344,50,16,372,14,15,1,2,7
28,MUREŞ,"CĂMINUL CULTURAL BĂGACIU",263,BĂGACIU,115575,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:49:54",1196,1180,3,9,4,577,564,0,9,4,495,82,1300,723,257,51,13,45,110,7,6,6
28,MUREŞ,"CĂMINUL CULTURAL BALDA",184,"ORAŞ SĂRMAŞU",119242,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:40:08",905,887,2,11,5,555,539,0,11,5,490,63,983,428,239,179,13,38,16,2,0,3
28,MUREŞ,"CĂMINUL CULTURAL BĂRDEŞTI",527,"SÂNTANA DE MUREŞ",114453,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:39:43",472,464,0,8,0,292,284,0,8,0,288,4,508,216,84,107,10,47,16,6,14,4
28,MUREŞ,"CĂMINUL CULTURAL BEDENI",374,GĂLEŞTI,116867,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:06:06",112,101,1,2,8,53,43,0,2,8,50,3,120,67,2,0,48,0,0,0,0,0
28,MUREŞ,"CĂMINUL CULTURAL BERENI",279,BERENI,120511,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:42:48",449,427,0,0,22,232,210,0,0,22,201,31,490,258,14,1,182,3,0,0,1,0
28,MUREŞ,"CĂMINUL CULTURAL BERGHIA",474,PĂNET,118691,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:36",960,942,4,3,11,454,439,1,3,11,439,15,1050,596,26,55,328,18,7,1,3,1
28,MUREŞ,"CĂMINUL CULTURAL BÎRLIBAȘ",520,"SÂNPETRU DE CÂMPIE",119527,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:39",127,114,1,9,3,87,74,1,9,3,82,5,130,43,66,9,1,5,1,0,0,0
28,MUREŞ,"CĂMINUL CULTURAL BOBOHALMA",150,"MUNICIPIUL TÂRNĂVENI",114925,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:00",779,773,1,5,0,322,317,0,5,0,299,23,860,538,43,118,2,112,19,1,3,1
28,MUREŞ,"CĂMINUL CULTURAL BOIU",225,ALBEŞTI,114603,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:35:52",1193,1182,3,6,2,648,638,2,6,2,556,87,1276,623,135,122,88,82,98,8,3,20
28,MUREŞ,"CĂMINUL CULTURAL BOZED",297,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:08:13",110,101,2,6,1,76,67,2,6,1,53,6,120,61,12,16,4,8,7,2,1,3
28,MUREŞ,"CĂMINUL CULTURAL BOZENI",318,CORUNCA,120487,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:55:10",132,127,0,1,4,84,79,0,1,4,80,4,160,76,2,0,71,0,1,2,4,0
28,MUREŞ,"CĂMINUL CULTURAL CĂLUŞERI",357,ERNEI,116652,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:58:57",462,448,0,0,14,231,217,0,0,14,217,14,506,275,8,2,190,0,17,0,0,0
28,MUREŞ,"CĂMINUL CULTURAL CÂMPENIŢA",298,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:13:44",722,708,1,7,6,440,427,0,7,6,434,6,790,350,14,11,390,6,6,2,5,0
28,MUREŞ,"CĂMINUL CULTURAL CEUAŞU DE CÂMPIE",296,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:48",1402,1394,2,5,1,770,763,1,5,1,704,66,1527,757,128,71,315,93,56,11,16,14
28,MUREŞ,"CAMINUL CULTURAL CIPAIENI",513,SÂNGER,119386,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:08:28",538,516,0,3,19,394,372,0,3,19,367,27,535,141,117,146,2,82,14,1,1,4
28,MUREŞ,"CĂMINUL CULTURAL CORNEŞTI",325,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:42",721,700,5,4,12,550,530,4,4,12,513,37,790,240,27,7,466,4,3,1,3,2
28,MUREŞ,"CĂMINUL CULTURAL CORUNCA",316,CORUNCA,120487,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:59:35",1541,1512,6,3,20,824,800,1,3,20,763,49,1660,848,54,82,559,12,34,3,14,5
28,MUREŞ,"CĂMINUL CULTURAL CORUNCA",317,CORUNCA,120487,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:58:38",1729,1696,14,13,6,1076,1057,0,13,6,1057,19,1848,772,147,229,314,104,199,6,44,14
28,MUREŞ,"CĂMINUL CULTURAL CRĂCIUNEŞTI SALA MARE",322,CRĂCIUNEŞTI,116288,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:03:32",1080,1071,2,3,4,624,617,0,3,4,584,40,1199,575,42,6,516,4,6,3,5,2
28,MUREŞ,"CĂMINUL CULTURAL CRĂIEȘTI",221,ADĂMUŞ,115076,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:10:53",844,819,0,0,25,398,373,0,0,25,383,15,930,532,48,32,245,53,4,0,0,1
28,MUREŞ,"CĂMINUL CULTURAL CRISTEȘTI",329,CRISTEŞTI,114355,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:00:32",1437,1417,5,3,12,767,752,0,3,12,729,38,1580,813,135,129,305,64,64,5,17,10
28,MUREŞ,"CĂMINUL CULTURAL CULPIU",299,"CEUAŞU DE CÂMPIE",115959,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:30:11",324,316,0,8,0,181,173,0,8,0,157,24,350,169,16,10,103,22,3,1,2,0
28,MUREŞ,"CĂMINUL CULTURAL DANES",340,DANEŞ,116493,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:47:03",975,963,0,9,3,521,509,0,9,3,506,15,1070,549,231,175,4,49,26,5,7,9
28,MUREŞ,"CĂMINUL CULTURAL DRĂCULEA BANDULUI",250,BAND,115389,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:36",95,89,0,6,0,46,40,0,6,0,42,4,100,54,12,10,4,13,1,0,1,1
28,MUREŞ,"CĂMINUL CULTURAL DUMBRĂVIOARA",358,ERNEI,116652,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:17:22",1482,1457,1,1,23,682,658,0,1,23,649,33,1630,948,46,9,569,18,6,0,0,1
