precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-voturi"
4,BACĂU,"ŞCOALA PRIMARĂ NR.1",75,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:03:20",1770,1760,2,8,0,382,374,0,8,0,364,18,1900,1518,11,49,54,55,41,20,63,7,57,7
4,BACĂU,"ŞCOALA PRIMARĂ NR.1",76,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:15:42",1564,1556,2,6,0,354,348,0,6,0,321,33,1700,1346,5,50,50,59,31,14,64,11,34,3
4,BACĂU,"ŞCOALA PRIMARĂ NR.2 SATUL ORBENI",481,ORBENI,23948,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:13",655,640,0,6,9,335,320,0,6,9,291,44,700,365,5,41,42,182,8,1,9,2,1,0
4,BACĂU,"ŞCOALA PRIMARĂ NR.2 VALEA SEACĂ",629,"VALEA SEACĂ",26083,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:24",732,702,0,9,21,358,328,0,9,21,314,44,800,442,5,63,20,209,6,3,7,0,1,0
4,BACĂU,"SCOALA PRIMARA NR 3 SCURTA",483,ORBENI,23948,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:36:35",825,810,0,11,4,419,404,0,11,4,346,73,900,481,7,55,22,242,9,0,7,3,1,0
4,BACĂU,"ŞCOALA PRIMARĂ NR.3 VALEA SEACĂ",630,"VALEA SEACĂ",26083,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:08:14",762,747,0,5,10,376,361,0,5,10,311,65,800,424,9,35,13,234,13,1,2,4,0,0
4,BACĂU,"ŞCOALA PRIMARĂ ORĂŞA",419,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:54",669,662,0,4,3,405,398,0,4,3,346,59,700,295,19,77,29,97,38,0,64,17,1,4
4,BACĂU,"ŞCOALA PRIMARĂ PRĂJOAIA",421,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:03",791,787,1,3,0,374,370,1,3,0,332,42,900,526,8,148,31,42,47,3,50,3,0,0
4,BACĂU,"ŞCOALA PRIMARA SATUL DRĂGEŞTI",606,TĂTĂRĂŞTI,25745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:12:52",309,298,0,10,1,219,208,0,10,1,190,29,300,81,6,70,9,101,1,0,0,2,0,1
4,BACĂU,"ŞCOALA PRIMARA SATUL GHERDANA",607,TĂTĂRĂŞTI,25745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:06:02",276,268,0,7,1,177,169,0,7,1,165,12,300,123,5,56,5,92,3,0,3,0,1,0
4,BACĂU,"ŞCOALA PRIMARA SATUL GIURGENI",608,TĂTĂRĂŞTI,25745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:32:40",193,186,0,6,1,139,132,0,6,1,125,14,200,61,7,29,9,71,6,2,0,1,0,0
4,BACĂU,"ŞCOALA PRIMARĂ SATUL POIENI",550,ROŞIORI,24999,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:41:14",279,272,1,6,0,160,154,0,6,0,143,17,300,140,5,35,10,63,10,0,4,16,0,0
4,BACĂU,"ŞCOALA PRIMARĂ SATUL VALEA MARE",551,ROŞIORI,24999,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:00:32",510,494,2,10,4,293,279,0,10,4,256,37,500,207,4,46,71,95,12,3,15,10,0,0
4,BACĂU,"ŞCOALA PRIMARĂ SATU NOU",310,COLONEŞTI,21891,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:32:25",277,272,0,5,0,144,139,0,5,0,128,16,300,156,3,46,11,62,0,0,0,0,6,0
4,BACĂU,"ŞCOALA PRIMARĂ SCĂRIGA",422,LIVEZI,23289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:59:59",455,453,0,2,0,240,238,0,2,0,215,25,503,263,2,110,17,57,6,1,19,2,0,1
4,BACĂU,"ȘCOALA PRIMARĂ VALEA BOȚULUI",345,FILIPENI,22488,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:35",250,241,0,5,4,144,135,0,5,4,127,17,300,156,0,55,2,64,0,0,3,0,3,0
4,BACĂU,"ŞCOALA RĂCĂTĂU",390,HORGEŞTI,22941,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:47:21",937,932,0,5,0,469,464,0,5,0,401,68,1000,531,9,40,47,190,22,1,85,3,0,4
4,BACĂU,"ŞCOALA RECEA",391,HORGEŞTI,22941,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:46:05",680,673,0,6,1,364,357,0,6,1,307,57,700,335,11,56,45,118,6,1,65,2,2,1
4,BACĂU,"ŞCOALA RUŞI CIUTEA",410,"LETEA VECHE",20359,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:01:23",682,668,0,14,0,408,394,0,14,0,387,21,702,294,12,61,49,172,36,11,25,9,10,2
4,BACĂU,"ŞCOALA SATUL BĂHNĂŞENI",508,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:29:32",681,671,0,9,1,350,340,0,9,1,332,18,700,350,7,74,24,31,40,6,147,3,0,0
4,BACĂU,"ŞCOALA SATUL BĂRNEŞTI",509,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:59",84,74,0,10,0,84,74,0,10,0,78,6,200,116,2,37,5,21,5,0,7,1,0,0
4,BACĂU,"ŞCOALA SATUL BĂRTĂŞEŞTI",619,UNGURENI,25932,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:44:26",326,324,0,2,0,132,130,0,2,0,105,27,400,268,3,51,2,48,1,0,0,0,0,0
4,BACĂU,"ŞCOALA SATUL BĂSEŞTI",510,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:27:50",426,418,0,6,2,171,163,0,6,2,150,15,500,335,2,60,31,26,18,0,12,0,0,1
4,BACĂU,"ŞCOALA SATUL BOGDAN VODĂ",569,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:07:55",691,685,0,5,1,395,389,0,5,1,365,30,700,305,5,69,41,172,24,9,32,5,7,1
4,BACĂU,"ŞCOALA SATUL BUCŞEŞTI",523,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:35:12",1293,1280,1,9,3,607,594,1,9,3,556,46,1400,793,20,109,75,293,31,7,9,6,4,2
4,BACĂU,"ŞCOALA SATUL CĂDĂRĂŞTI",485,PALANCA,23975,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:31:11",88,81,0,7,0,44,37,0,7,0,43,1,100,56,5,11,1,23,1,0,1,0,1,0
4,BACĂU,"ŞCOALA SATUL CERNU",524,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:06",1185,1171,1,7,6,525,512,0,7,6,472,53,1300,775,13,54,36,320,31,6,4,4,2,2
4,BACĂU,"ŞCOALA SATUL CHITICENI",577,SECUIENI,25362,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:13:41",159,150,0,7,2,95,86,0,7,2,89,6,200,105,1,59,6,15,7,0,1,0,0,0
4,BACĂU,"ŞCOALA SATUL CÎMPENI",511,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:39:04",484,471,0,6,7,209,196,0,6,7,197,12,500,282,2,80,47,25,16,4,15,3,3,2
4,BACĂU,"ŞCOALA SATUL COCIU",450,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:43:37",212,206,0,6,0,126,120,0,6,0,116,10,300,174,6,18,5,79,4,0,2,2,0,0
4,BACĂU,"SCOALA SATUL CRĂIEŞTI",585,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:34:16",405,390,2,7,6,191,178,0,7,6,170,21,400,209,2,21,13,103,11,1,15,3,1,0
4,BACĂU,"ŞCOALA SATUL DIENEŢ",498,PÂNCEŞTI,24187,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:20",534,522,1,3,8,272,261,0,3,8,230,42,600,328,3,86,13,97,9,4,12,4,2,0
4,BACĂU,"ŞCOALA SATUL FÎNTÎNELE",451,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:51",506,500,0,6,0,257,251,0,6,0,234,23,600,343,7,28,0,185,3,2,8,0,1,0
4,BACĂU,"ŞCOALA SATUL FUNDENI",578,SECUIENI,25362,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:24",321,294,0,27,0,228,201,0,27,0,210,18,300,72,1,97,22,64,13,1,10,0,1,1
4,BACĂU,"ŞCOALA SATUL GALBENI",460,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:54:09",1215,1211,2,0,2,550,548,0,0,2,520,30,1300,750,43,123,38,95,18,10,106,82,4,1
4,BACĂU,"ŞCOALA SATUL GLODIŞOARELE",579,SECUIENI,25362,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:34",174,165,0,5,4,165,156,0,5,4,154,11,300,134,2,127,12,10,1,0,2,0,0,0
4,BACĂU,"ŞCOALA SATUL GURA VĂII",536,RACOVA,24711,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:14:45",999,990,0,5,4,495,486,0,5,4,455,40,1100,605,5,263,90,16,20,4,53,2,1,1
4,BACĂU,"ŞCOALA SATUL HĂINEALA",512,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:31:44",199,189,0,8,2,83,73,0,8,2,80,3,303,220,3,52,7,8,5,0,3,2,0,0
4,BACĂU,"ŞCOALA SATUL LĂRGUŢA",461,"NICOLAE BĂLCESCU",23715,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:31:24",165,161,0,4,0,92,88,0,4,0,85,7,200,108,3,38,7,24,0,0,10,3,0,0
4,BACĂU,"ŞCOALA SATUL PÎRJOL",507,PÂRJOL,24338,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:08:39",761,752,1,6,2,257,249,0,6,2,248,9,800,543,9,119,27,36,17,7,31,1,1,0
4,BACĂU,"ŞCOALA SATUL PODURI",522,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:34",1112,1094,1,11,6,537,519,1,11,6,492,45,1200,663,14,113,46,270,20,4,8,11,5,1
4,BACĂU,"ŞCOALA SATUL PODURI",521,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:36",1134,1113,0,17,4,536,515,0,17,4,505,31,1200,664,21,136,37,242,33,4,7,19,6,0
4,BACĂU,"ŞCOALA SATUL POIANA",452,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:20",241,234,0,6,1,136,129,0,6,1,122,13,300,165,5,14,5,89,3,0,3,2,0,1
4,BACĂU,"ŞCOALA SATUL PROHOZEŞTI",525,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:23",780,769,0,10,1,398,387,0,10,1,368,30,800,400,16,56,30,209,21,9,0,24,2,1
4,BACĂU,"ŞCOALA SATUL SCHINENI",570,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:57",721,716,3,2,0,325,322,1,2,0,310,15,800,475,8,49,33,175,14,7,18,4,2,0
4,BACĂU,"ŞCOALA SATUL ŞENDREŞTI",453,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:16",269,262,0,6,1,174,167,0,6,1,158,14,300,126,11,20,7,110,6,0,3,1,0,0
4,BACĂU,"ŞCOALA SATUL ŞERBEŞTI",572,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:20:12",511,509,0,2,0,267,265,0,2,0,247,20,600,313,8,27,41,145,9,1,10,1,5,0
4,BACĂU,"ŞCOALA SATUL SIRETU",571,SĂUCEŞTI,25228,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:43",636,628,0,4,4,296,288,0,4,4,268,28,700,404,8,38,46,137,15,0,14,4,6,0
4,BACĂU,"ŞCOALA SATUL SLOBOZIA NOUĂ",588,STĂNIŞEŞTI,25521,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:05:28",619,611,0,4,4,284,276,0,4,4,247,37,700,416,1,35,8,188,9,0,3,1,1,1
4,BACĂU,"ŞCOALA SATUL ŢEPOAIA",454,MOTOŞENI,23494,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:49:29",403,396,0,5,2,251,244,0,5,2,219,25,400,156,7,44,5,146,10,1,4,1,1,0
4,BACĂU,"ŞCOALA SATUL VALEA ŞOSII",526,PODURI,24631,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:41",960,946,0,8,6,453,439,0,8,6,400,53,1100,647,28,45,27,268,18,2,5,6,1,0
4,BACĂU,"SCOALA SCARLAT LONGHIN DOFTEANA",329,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:11",1618,1596,0,1,21,794,772,0,1,21,754,40,1800,1006,10,150,73,404,45,7,53,6,4,2
4,BACĂU,"SCOALA SCARLAT LONGHIN DOFTEANA",330,DOFTEANA,22380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:44:59",1176,1136,1,19,20,552,527,0,5,20,514,38,1300,748,15,118,53,264,27,6,25,3,1,2
4,BACĂU,"ŞCOALA SIRETU",411,"LETEA VECHE",20359,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:32",531,512,2,17,0,341,324,0,17,0,320,21,600,259,10,41,28,184,19,8,20,5,4,1
4,BACĂU,"ŞCOALA SOHODOR",392,HORGEŞTI,22941,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:05:38",1147,1138,0,9,0,598,589,0,9,0,496,88,1300,713,4,192,18,222,6,1,16,34,0,3
4,BACĂU,"ŞCOALA SOMUŞCA",307,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:36:15",1178,1170,3,5,0,498,490,3,5,0,421,77,1300,802,44,128,39,51,15,78,48,6,10,2
4,BACĂU,"ŞCOALA ŞTEFAN CEL MARE ZEMEŞ",639,ZEMEŞ,26289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:47:42",657,655,0,2,0,343,341,0,2,0,326,17,700,357,6,173,39,69,25,4,3,0,7,0
4,BACĂU,"ŞCOALA ŞTEFAN CEL MARE ZEMEŞ",638,ZEMEŞ,26289,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:15:31",1102,1098,0,1,3,602,598,0,1,3,568,34,1200,598,2,308,52,138,42,11,7,2,5,1
4,BACĂU,"ŞCOALA ”ŞTEFAN LUCHIAN”",129,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:51:05",1150,1143,1,6,0,506,500,0,6,0,478,28,1300,794,5,222,41,105,58,15,26,2,2,2
4,BACĂU,"ŞCOALA „ŞTEFAN LUCHIAN”",130,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:25",1127,1117,0,10,0,534,524,0,10,0,506,28,1200,666,14,205,52,114,60,17,31,2,10,1
4,BACĂU,"ŞCOALA ŞUPAN",200,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:56",1430,1423,0,6,1,620,613,0,6,1,590,30,1600,980,11,310,69,122,54,3,11,3,6,1
4,BACĂU,"ŞCOALA TĂVĂDĂRĂŞTI",328,"DEALU MORII",22237,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:52:09",264,247,0,7,10,161,144,0,7,10,148,13,298,137,0,0,0,0,0,0,0,0,0,0
4,BACĂU,"ŞCOALA TEMELIA",378,"GURA VĂII",20607,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:23:08",792,784,1,3,4,290,282,1,3,4,247,43,900,610,1,52,13,164,10,1,5,1,0,0
4,BACĂU,"ŞCOALA TRISTAN TZARA",137,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:45:12",1250,1246,4,0,0,508,508,0,0,0,484,24,1400,892,2,160,49,138,73,17,27,6,10,2
4,BACĂU,"ŞCOALA TRISTAN TZARA",136,"MUNICIPIUL MOINEŞTI",20876,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:26:50",1206,1164,5,3,34,515,477,1,3,34,489,26,1300,785,8,179,35,156,62,18,21,2,4,4
4,BACĂU,"ŞCOALA VALEA MICĂ",308,CLEJA,21855,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:18",572,570,0,2,0,243,241,0,2,0,217,26,630,387,23,56,36,29,9,23,41,0,0,0
4,BACĂU,"ŞCOALA VĂLENI",495,PARINCEA,24089,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:21:01",436,425,0,9,2,160,149,0,9,2,149,11,500,340,11,46,8,71,1,5,4,3,0,0
4,BACĂU,"ŞCOALA VERMEŞTI",206,"ORAŞ COMĂNEŞTI",20821,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:49",1043,1037,0,6,0,416,410,0,6,0,403,13,1100,684,12,192,67,72,39,7,7,4,3,0
4,BACĂU,"SCOALA VIFORENI",622,UNGURENI,25932,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:17",364,358,0,3,3,364,358,0,3,3,172,25,400,203,3,39,4,117,3,2,3,0,0,1
4,BACĂU,"ŞCOALA VRÂNCENI",303,CĂIUŢI,21757,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:38:10",296,289,0,7,0,157,150,0,7,0,137,20,300,143,6,36,18,64,4,0,6,3,0,0
4,BACĂU,"SCOALA VULTURENI",636,VULTURENI,26118,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:01:03",374,362,0,6,6,247,235,0,6,6,229,18,400,153,18,56,10,59,4,2,79,1,0,0
4,BACĂU,"SEDIUL PRIMARIEI COMUNEI HURUIESTI, JUDETUL BACAU",394,HURUIEŞTI,23047,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:54",116,115,0,1,0,57,56,0,1,0,54,3,200,143,1,23,3,25,1,0,0,0,1,0
4,BACĂU,"SERA BORZEŞTI",177,"MUNICIPIUL ONEŞTI",20563,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:38:31",771,759,2,7,3,268,258,0,7,3,254,14,801,533,4,76,46,89,8,4,11,15,1,0
4,BACĂU,"ŞOALA GENERALĂ CU CLASELE I-VIII SĂNDULENI",560,SĂNDULENI,25148,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:50:17",1607,1601,0,3,3,729,723,0,3,3,661,68,1800,1071,23,152,35,378,37,3,23,3,5,2
4,BACĂU,"UNIVERSITATEA ”VASILE ALECSANDRI” - CANTINĂ STUDENȚEASCĂ",90,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:28:55",836,826,4,6,0,319,313,0,6,0,304,15,900,581,3,73,17,66,13,10,74,4,41,3
4,BACĂU,"UNIVERSITATEA ”VASILE ALECSANDRI” - CORPUL A",89,"MUNICIPIUL BACĂU",20297,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:09:29",941,931,4,6,0,380,374,0,6,0,365,15,1000,620,7,84,38,97,14,21,74,4,21,5
