precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRULĂ  CĂTĂLIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","BĂLUȚĂ  DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","BURCEA  GEORGE-VALENTIN-PARTIDUL OAMENILOR TINERI-voturi","CIUCU  CIPRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","CICEALĂ  ANA-MARIA-SĂNĂTATE EDUCAȚIE NATURĂ SUSTENABILITATE-voturi","FLOAREA  LIVIU-GHEORGHE-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","MACOVEI  GHEORGHE-PARTIDUL ROMÂNIA MARE-voturi","CREȚU  OANA-PARTIDUL SOCIAL DEMOCRAT UNIT-voturi","LASCA  MIHAI-IOAN-PATRIOȚII POPORULUI ROMÂN-voturi","LAZĂR  RAREȘ-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","ALEXANDRESCU  ANCA-NICOLETA-DREPTATE PENTRU BUCUREȘTI-voturi","TRIFU DĂNUȚ-ANGELO-CANDIDAT INDEPENDENT-voturi","TEODOROVICI  EUGEN-ORLANDO-CANDIDAT INDEPENDENT-voturi","NEȚOIU  GHEORGHE-CANDIDAT INDEPENDENT-voturi","GHEORGHE  VLAD-DAN-CANDIDAT INDEPENDENT-voturi","NEGROTĂ  ANGELA-CANDIDAT INDEPENDENT-voturi","FILIP  CONSTANTIN-TITIAN-CANDIDAT INDEPENDENT-voturi"
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","LICEUL TEORETIC ”JEAN MONNET”",70,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:51:51",1361,1320,31,10,0,541,530,1,10,0,540,1,1490,949,86,103,0,239,18,0,1,0,0,0,91,0,0,2,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”LUCIAN BLAGA”",271,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:17:37",1686,1676,5,5,0,482,477,0,5,0,472,10,1800,1318,56,111,0,91,26,0,1,1,2,1,175,2,3,2,1,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”LUCIAN BLAGA”",269,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:24:40",1681,1668,6,7,0,504,497,0,7,0,498,6,1800,1296,62,133,2,120,30,1,0,3,0,1,139,0,3,1,1,0,2
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”LUCIAN BLAGA”",267,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:05:31",1528,1510,13,5,0,429,424,0,5,0,424,5,1600,1171,42,108,2,94,22,1,0,0,2,0,149,0,2,2,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”LUCIAN BLAGA”",268,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:34:09",1579,1570,1,8,0,260,252,0,8,0,259,1,1800,1540,32,63,0,30,13,0,1,2,1,1,112,0,3,0,0,0,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”LUCIAN BLAGA”",270,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:39:31",1698,1681,11,6,0,427,421,0,6,0,423,4,1800,1373,59,112,2,79,24,1,0,2,0,2,138,0,1,1,1,0,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1261,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:54:20",1423,1378,39,6,0,510,504,0,6,0,505,5,1412,902,56,80,1,231,21,0,1,1,1,0,108,1,2,0,1,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1255,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:16:16",1559,1520,30,9,0,460,451,0,9,0,456,4,1600,1140,43,73,1,214,21,0,0,0,0,0,100,0,1,1,0,2,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1253,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:42:00",1497,1492,0,5,0,460,455,0,5,0,455,5,1600,1140,49,64,0,206,32,1,0,0,0,0,103,0,0,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1254,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:07:00",1556,1546,3,7,0,484,476,1,7,0,480,4,1600,1116,51,81,3,240,17,0,0,0,0,0,82,2,0,1,0,3,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1256,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:24:52",1284,1272,8,4,0,414,409,1,4,0,410,4,1400,986,45,44,0,203,24,0,2,0,0,0,91,0,1,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1262,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:47:07",1298,1286,3,9,0,446,437,0,9,0,442,4,1400,954,47,64,0,200,23,0,0,0,0,0,107,1,0,0,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1257,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:05:15",1200,1186,4,10,0,406,396,0,10,0,400,6,1200,794,41,65,1,187,14,0,0,0,0,0,83,1,4,1,1,2,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1258,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:26:31",1359,1355,0,4,0,475,471,0,4,0,469,6,1398,923,59,94,1,187,25,0,0,0,0,0,98,0,1,1,1,0,2
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1259,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:04:36",1530,1518,7,5,0,453,448,0,5,0,447,6,1600,1147,44,69,1,194,23,0,0,1,0,0,104,2,4,3,0,1,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”MARIN PREDA”",1260,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:58:58",1206,1195,3,8,0,454,446,0,8,0,443,11,1200,746,26,66,0,211,30,0,0,1,0,0,105,0,2,1,1,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",593,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:45:32",1161,1146,4,11,0,332,321,0,11,0,330,2,1200,868,63,70,1,88,19,0,1,2,0,0,84,0,2,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",599,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:54:52",1129,1119,4,6,0,333,327,0,6,0,327,6,1200,867,57,47,1,129,19,0,1,0,0,0,73,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",598,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 05:10:50",1230,1219,3,8,0,471,463,0,8,0,466,5,1400,929,72,111,0,139,39,0,0,0,0,0,102,0,0,1,1,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",597,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:25:07",1400,1381,11,8,0,416,408,0,8,0,408,8,1605,1189,64,94,1,91,30,1,1,0,0,0,121,1,0,2,1,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",596,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:26:48",1260,1239,13,8,0,406,398,0,8,0,402,4,1400,994,64,71,4,124,44,0,0,2,1,0,87,0,3,1,0,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",595,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 06:04:07",1035,1018,12,5,0,410,405,0,5,0,406,4,1200,790,85,60,1,147,24,0,0,1,0,0,84,0,3,0,1,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",594,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:42:39",1594,1580,6,8,0,284,276,0,8,0,280,4,1800,1516,42,57,1,88,18,0,0,0,0,1,71,0,0,0,0,1,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",592,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:09:04",1029,1016,5,8,0,320,311,1,8,0,319,1,1200,880,57,75,1,93,15,1,1,0,0,0,75,0,1,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",601,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:01:01",1249,1239,1,9,0,455,446,0,9,0,451,4,1400,945,92,71,0,153,32,0,1,0,0,0,97,0,0,3,1,0,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","LICEUL TEORETIC ”NICHITA STĂNESCU”;",600,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:17:47",1541,1522,8,11,0,561,550,0,11,0,558,3,1600,1039,92,97,0,205,53,2,0,2,0,0,102,0,0,1,1,1,2
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","LICEUL TEORETIC ”NICOLAE IORGA”",2,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:08:59",1128,1102,10,16,0,512,496,0,16,0,510,2,1230,718,96,89,0,224,37,0,0,0,0,0,60,0,0,2,2,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","LICEUL TEORETIC ”NICOLAE IORGA”",3,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:38:16",1182,1162,9,11,0,521,510,0,11,0,515,6,1289,768,81,77,0,223,29,0,0,0,0,0,103,0,1,0,0,0,1
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","LICEUL TEORETIC ”NICOLAE IORGA”",4,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:48:57",1086,957,115,12,2,358,344,0,12,2,356,2,1180,822,59,67,1,132,30,0,0,0,0,0,63,0,1,1,1,1,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","LICEUL TEORETIC ”NICOLAE IORGA”",1,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:01:34",1341,1314,16,11,0,249,238,0,11,0,246,3,1480,1231,47,52,0,74,10,1,0,0,0,0,61,0,0,1,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","LICEUL TEORETIC ”NICOLAE IORGA”",5,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:38:40",1195,1173,12,9,1,527,517,0,9,1,524,3,1300,773,69,99,0,240,34,0,0,0,0,0,75,0,3,2,1,0,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”TRAIAN”",177,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:02:32",1733,1703,19,11,0,637,626,0,11,0,634,3,1800,1163,110,136,0,204,42,0,2,0,1,0,134,0,3,0,0,1,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”TRAIAN”",179,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:10:01",1776,1730,39,7,0,687,680,0,7,0,685,2,2000,1313,116,146,0,252,35,0,0,0,0,0,131,1,2,1,1,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”TRAIAN”",178,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:23:57",1801,1770,22,9,0,615,606,0,9,0,606,9,2000,1385,84,121,0,193,34,1,1,0,0,0,168,0,3,1,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","LICEUL TEORETIC ”TRAIAN”",176,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:03:03",1819,1777,34,8,0,740,732,0,8,0,732,8,1999,1259,111,151,1,293,39,0,0,2,0,2,129,1,2,1,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”TUDOR VLADIMIRESCU”",1243,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:39:24",1444,1389,42,13,0,783,770,0,13,0,781,2,1400,617,124,36,0,525,51,0,0,0,0,0,43,0,1,1,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”TUDOR VLADIMIRESCU”",1240,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:22:57",1593,1554,29,10,0,670,660,0,10,0,665,5,1600,930,66,92,0,386,47,0,0,5,1,0,61,0,2,1,3,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”TUDOR VLADIMIRESCU”",1241,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:02:55",1655,1639,9,6,1,736,729,0,6,1,731,5,1600,864,79,118,0,368,41,1,1,3,0,0,111,2,3,1,1,1,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”TUDOR VLADIMIRESCU”",1242,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:04:08",1290,1280,3,7,0,546,539,0,7,0,545,1,1400,854,51,105,1,261,24,0,1,1,0,0,98,1,0,1,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","LICEUL TEORETIC ”TUDOR VLADIMIRESCU”",1244,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:20:26",1429,1294,127,8,0,552,544,0,8,0,550,2,1400,848,62,78,1,277,33,1,1,3,0,0,93,0,0,0,1,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1069,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:59:34",1295,1286,1,8,0,539,531,0,8,0,538,1,1400,861,57,60,0,315,19,0,0,0,0,0,82,0,0,2,1,2,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1068,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:39:02",1230,1219,6,5,0,475,470,0,5,0,471,4,1200,725,39,75,1,244,20,0,0,0,1,0,84,1,3,0,0,3,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1066,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:57:04",1248,1237,7,4,0,490,486,0,4,0,486,4,1200,710,56,71,0,235,24,1,1,0,1,0,96,0,0,1,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1067,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:18:01",723,707,9,7,0,227,220,0,7,0,226,1,800,573,25,45,0,97,15,0,0,1,0,0,40,0,0,0,1,1,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1065,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:43:06",1132,1104,17,11,0,448,437,0,11,0,442,6,1200,752,41,77,1,205,23,0,2,1,0,0,87,1,1,0,0,2,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ ”ADRIAN PĂUNESCU”",1070,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:22:01",1129,1115,7,7,0,420,413,0,7,0,420,0,1200,780,31,69,1,225,11,0,0,0,0,0,82,1,0,0,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ ”ALEXANDRU COSTESCU” NR.182",110,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:23:17",1300,1278,11,11,0,495,484,0,11,0,491,4,1420,925,76,87,0,196,24,0,0,1,0,0,100,2,1,4,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ ”ALEXANDRU COSTESCU” NR.182",112,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:21:26",1293,1279,7,7,0,473,466,0,7,0,470,3,1410,937,75,83,0,198,22,0,0,2,0,0,87,0,2,1,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ ”ALEXANDRU COSTESCU” NR.182",113,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:43:35",1429,1408,12,9,0,506,497,0,9,0,503,3,1560,1054,73,94,0,158,40,0,0,1,0,0,132,1,2,2,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ ”ALEXANDRU COSTESCU” NR.182",111,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:03:12",1379,1358,14,7,0,474,467,0,7,0,468,6,1520,1046,64,77,1,188,27,1,0,2,0,1,97,0,4,4,0,1,1
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ȘCOALA GIMNAZIALĂ ”ALEXANDRU COSTESCU” NR.182",114,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:10:45",1361,1344,11,6,0,444,438,0,6,0,442,2,1510,1066,53,86,2,154,12,0,0,1,0,0,129,0,1,1,1,2,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",470,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:18:16",1249,1229,13,7,0,412,405,0,7,0,409,3,1400,988,75,107,4,103,17,0,0,0,1,0,97,2,1,0,1,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",472,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 07:06:51",1825,1812,2,10,1,642,631,0,10,1,639,3,2006,1364,116,117,2,222,48,0,3,1,1,2,122,1,0,2,1,0,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",469,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:13:16",1234,1221,6,7,0,469,462,0,7,0,459,10,1401,932,68,115,2,139,17,1,1,0,0,0,110,2,1,1,0,0,2
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",468,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:07:51",1136,1128,2,6,0,406,400,0,6,0,406,0,1200,794,52,83,2,133,25,0,1,1,1,0,103,0,0,0,1,3,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",471,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 08:54:28",1231,1218,3,10,0,487,477,0,10,0,484,3,1400,913,72,66,2,206,37,0,1,1,1,1,91,0,1,1,1,2,1
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ȘCOALA GIMNAZIALĂ ”AVENOR”",119,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:15:05",1650,1608,30,12,0,739,727,0,12,0,737,2,1800,1061,120,101,4,413,26,0,1,1,0,0,70,0,0,1,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ȘCOALA GIMNAZIALĂ ”AVENOR”",120,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:40:12",1662,1628,23,11,0,739,728,0,11,0,736,3,1820,1081,139,99,0,406,29,1,1,1,0,0,58,0,0,1,0,0,1
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ AVRAM IANCU",767,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:42:53",1883,1843,32,8,0,565,557,0,8,0,559,6,2100,1535,74,158,0,134,35,2,1,1,0,0,147,1,2,3,0,1,0
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ AVRAM IANCU",768,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:12:21",1758,1744,5,8,1,670,661,0,8,1,666,4,1900,1230,94,206,0,177,41,1,1,0,0,0,142,1,2,0,0,0,1
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ AVRAM IANCU",766,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:11:02",2017,2006,5,5,1,597,591,0,5,1,591,6,2198,1601,85,160,2,138,46,0,0,0,0,0,152,0,4,0,0,0,4
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ AVRAM IANCU",765,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:25:13",1719,1704,5,9,1,677,667,0,9,1,674,3,1900,1223,109,199,2,162,50,1,0,2,2,0,138,2,0,4,1,0,2
47,"MUNICIPIUL BUCUREŞTI - SECTOR 4","ŞCOALA GIMNAZIALĂ AVRAM IANCU",764,"BUCUREŞTI SECTORUL 4",179178,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:14:53",1925,1910,10,5,0,658,653,0,5,0,654,4,2098,1440,101,185,1,159,50,0,1,1,0,0,151,0,1,2,1,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ ”BARBU DELAVRANCEA”",375,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:28:39",1775,1642,122,10,1,579,565,3,10,1,578,1,1800,1221,86,152,0,211,25,0,1,0,0,0,101,1,1,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ ”BARBU DELAVRANCEA”",379,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:35:49",3093,3070,0,8,15,58,35,0,8,15,58,0,3400,3342,10,16,1,18,0,0,1,1,0,0,11,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ ”BARBU DELAVRANCEA”",376,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:30:03",3038,3024,3,11,0,25,14,0,11,0,25,0,3400,3375,3,4,0,10,0,0,0,0,0,0,6,0,1,1,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ ”BARBU DELAVRANCEA”",378,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:39:34",2992,2984,0,8,0,15,7,0,8,0,15,0,3200,3185,0,4,0,2,1,0,0,0,0,0,8,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ ”BARBU DELAVRANCEA”",377,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:29:57",2861,2853,0,8,0,18,10,0,8,0,18,0,3200,3182,2,5,0,6,1,0,0,0,0,0,4,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ „BARBU DELAVRANCEA”",374,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:27:19",1345,1308,29,7,1,408,400,0,7,1,406,2,1396,988,52,84,2,139,31,0,0,0,0,0,96,1,0,0,1,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ „BARBU DELAVRANCEA”",370,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:00:28",740,647,54,8,31,142,103,1,8,30,139,3,800,658,15,37,0,40,12,1,0,1,0,0,32,0,0,0,0,1,0
